Country Code,Country Name,Year,Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),Agriculture,Capital depreciation rate,Clientelism index,"Death rates, crude per 1000 people",Domestic credit to private sector (% of GDP),Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Human capital index,Industry,"Inflation, consumer prices (annual %)",Landlocked,Lending interest rate (%),"Life expectancy at birth, total (years)",Manufacturing,Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),Natural gas rents (% of GDP),Oil rents (% of GDP),Forest rents (% of GDP),Coal rents (% of GDP),Extractive_NR_Rents,Political corruption index,Political stability — estimate,"Primary net lending, General government, Percent of GDP",Property rights,Real interest rate (%),Rule of law index,Services,Share of consumption in GDP,Share of government spending in GDP,Share of investment in GDP,Total natural resources rents (% of GDP),Trade (% of GDP),Urban population (% of total population),"Use of IMF credit (DOD, current US$)",Total_Production,Total_Reserves,Total_Production_Value,Total_Reserves_Value,Hydrocarbons_Dominant,Subsoil_Metals_Dominant,Precious_Metals_Dominant,Population,Forest_Rents_pct,Coal_Rents_pct,Forest_Coal_pct,NR rents excl. forest (% of GDP),Total_Production_Value_Per_Capita
MNG,Mongolia,2007,78.1,41.9990665863744,18.4279653888713,0.0430901609361172,0.41,6.655,41.5764911231768,-1.138,6841.466999999999,37.939,29.795754911,2.71941375732422,37.7347758580465,9.63096309630964,1.0,21.8283333333333,66.5934146341464,6.24414878617748,21.296321923898,45.8052,0.0,0.9183132089854258,0.397398007513807,4.86481895009341,27.07945408297689,0.66,0.6679999999999999,3.0133956226924,0.936,9.13723601081973,0.596,33.9138972323028,0.428074061870575,0.272020280361176,0.313288509845734,27.4768520904907,117.880426425377,1697943.0,102563106.5,216.8825981853344,0.0,2006166329.466905,0.0,0.0,1.0,0.0,2601850.0,0.397398007513807,4.86481895009341,5.262216957607217,27.07945408297689,771.0537999757499
MNG,Mongolia,2008,79.2,30.9160746139612,19.2151247825371,0.0455957278609276,0.423,6.555,39.9020112482358,-1.126,7250.478000000001,33.107,30.169273707,2.74392986297607,30.8510356631246,27.9556650246306,1.0,20.5833333333333,67.2460975609756,6.562044373213229,15.5331284367367,66.9284,0.0,1.3677443197846897,0.501438933520427,13.3347576972343,30.235630453755675,0.663,0.54,-4.21710705052959,0.936,-0.7125807395010026,0.587,39.6705514673849,0.488383054733276,0.254454404115677,0.360274970531464,30.7370693872761,121.198013401183,1756917.0,95056359.89999998,209.54253517969377,0.0,2273822720.646481,0.0,0.0,0.0,0.0,2643201.0,0.501438933520427,13.3347576972343,13.836196630754728,30.235630453755675,860.2534278121418
MNG,Mongolia,2009,80.3,28.4436551190758,17.8644380709085,0.0476282797753811,0.44,6.654,40.2997280197734,-0.844,6968.893,30.255,21.450767632,2.76866698265076,30.0565585316106,7.6195059351941,1.0,21.6669633454756,67.9690243902439,6.448551725597589,10.8709337580517,84.3808,0.0,1.3470874872509508,0.586156478610438,10.9115496083324,23.129570853635062,0.66,0.6099999999999999,-4.74935070906482,0.936,19.484338531706,0.6,43.1000868867331,0.506410896778107,0.243844583630562,0.272469103336334,23.7157273322455,107.813757166177,1812894.0,258357019.29999995,222.6229763900081,0.0,2352599500.5180674,0.0,1.0,0.0,0.0,2691115.0,0.586156478610438,10.9115496083324,11.497706086942838,23.129570853635062,874.2099466273523
MNG,Mongolia,2010,78.5,28.9667516339637,11.7325631980129,0.0494225472211838,0.412,6.7,34.191265820963,-1.163,7357.472,32.001,26.82497191,2.79362726211548,33.1942474892146,10.0462065881651,1.0,20.0687801614724,68.5056097560976,6.81401359516201,14.3767179735502,92.9208,0.0,1.5172806352624395,0.3699459480409151,19.6438178089225,35.53781641773509,0.658,0.597,0.859265213821614,0.936,-13.7301743093317,0.604,44.8404932199456,0.485923826694489,0.230126649141312,0.324231803417206,35.907762365776,103.350031656557,1857602.0,272731749.9,215.13109129572925,0.0,4165016000.8403406,0.0,1.0,0.0,0.0,2738622.0,0.369945948040915,19.6438178089225,20.013763756963414,35.53781641773509,1520.8436946903737
MNG,Mongolia,2011,72.1,33.1339888360895,10.3073568180221,0.051633283495903,0.412,6.9,43.4934673304814,-1.151,8474.033,33.918,37.801812322,2.81266522407532,31.3337485626924,8.41121495327101,1.0,16.6094364473738,69.109268292683,7.06994259514331,14.054686339404398,107.181,0.0,1.92131227140389,0.3407258708190779,25.8999299043664,41.87592851517472,0.652,0.607,-3.7305101902253694,0.936,1.2944583627866997,0.602,45.7860011361674,0.45787313580513,0.204811796545982,0.439740151166916,42.2166543859938,126.999228633482,1892456.0,268139647.9,216.4401205560032,0.0,6105913866.666691,0.0,1.0,0.0,0.0,2786317.0,0.340725870819078,25.8999299043664,26.240655775185477,41.87592851517472,2191.3923888296595
MNG,Mongolia,2012,83.7,30.0164404711896,11.2580245572127,0.0540296100080013,0.407,6.3,43.7217609870053,-1.373,9331.896,29.816,38.498645321,2.83183288574219,30.7715931133163,14.3303348325838,1.0,18.1138144349254,69.500243902439,7.48223219076914,9.88964892039198,120.739,0.0,2.1298823237664397,0.215988824855809,10.0374339886047,22.05696523276309,0.66,0.4709999999999999,-5.48926196742868,0.936,4.72533131942512,0.595,46.8583778990963,0.452316850423813,0.234013363718987,0.429111480712891,22.2729540576189,109.588564338415,1929644.0,233528966.29999995,224.6893950306205,0.0,5040382571.601379,0.0,1.0,0.0,0.0,2839705.0,0.215988824855809,10.0374339886047,10.25342281346051,22.05696523276309,1774.966967203065
MNG,Mongolia,2013,81.2,27.8531321023309,13.4140624660902,0.0552759170532227,0.381,5.9,59.8748579259903,-1.366,10196.617,31.224,31.446690431,2.85113143920898,30.5068923847448,10.4906567588241,1.0,18.4820227869524,70.0980487804878,8.72166390590704,9.84721759372725,100.901,0.0,2.7278590828163995,0.1898277756969151,5.905321132838189,18.480397809381884,0.636,0.4909999999999999,0.483367339285659,0.936,15.1340978367254,0.579,44.7170657988719,0.485078662633896,0.24862565100193,0.428442090749741,18.6702255850788,100.311989662943,1970680.0,140009161.39999998,288.84132302659145,0.0,5522366506.949615,0.0,1.0,0.0,0.0,2899011.0,0.189827775696915,5.90532113283819,6.095148908535105,18.480397809381884,1904.913954086278
MNG,Mongolia,2014,86.0,25.520283247343,13.3412210879498,0.0551278442144394,0.387,5.7,59.2943187125602,-1.4620000000000002,10759.506,28.418,22.982034389,2.87056159973145,31.4976232744188,12.2539808129759,1.0,19.0254306203402,70.5831707317073,8.77729309296388,7.175260107725361,103.92,0.0,3.6358489199923314,0.2787685608429919,4.99665662998931,15.807765657707009,0.638,0.792,-1.47430323766708,0.936,10.7740524626641,0.572,45.8242152655518,0.520771741867065,0.261799037456512,0.300398468971252,16.08653421855,109.322311877187,2014743.0,73415297.0,342.23865888718774,0.0,5228165065.84303,0.0,0.0,0.0,0.0,2963113.0,0.278768560842992,4.99665662998931,5.275425190832302,15.807765657707007,1764.416364088386
MNG,Mongolia,2015,88.0,17.8900289124141,14.079203180176,0.0537684112787247,0.388,5.8,54.4604207032134,-1.222,10796.04,26.134,16.005970572,2.89012384414673,31.5158775834209,5.735682819383271,1.0,19.5627170198657,70.810243902439,7.01550583710279,5.553529885582071,103.078,0.0,1.7165782379001904,0.2380537211381199,2.37083694914676,9.64094507262902,0.653,0.712,-1.8498582291981305,0.936,18.8380789952191,0.584,46.1686156086131,0.582417011260986,0.273322701454163,0.199957817792892,9.87899879376714,89.653663477814,2058268.0,67564065.79999995,411.6483939540693,0.0,4664972634.843573,0.0,0.0,0.0,0.0,3026864.0,0.23805372113812,2.37083694914676,2.60889067028488,9.64094507262902,1541.1900352455784
MNG,Mongolia,2016,90.8,18.5003596922118,12.6278436864479,0.0519326403737068,0.484,5.8,56.9431593815467,-0.959,10738.589,24.382,15.384756958,2.90981936454773,33.1780715301999,0.7332722273143979,1.0,19.7415351110051,70.2239024390244,6.66750559995597,3.98730978039654,110.746,0.0,1.446925687387839,0.2813073668292509,4.33446955900433,9.768705026788748,0.653,0.788,-11.1744235499547,0.936,16.2616757809116,0.583,45.8755640343065,0.581572532653809,0.294909685850143,0.182265907526016,10.050012393618,101.055237224997,2099733.0,65545583.60000014,448.9802683771152,0.0,5428217608.062103,0.0,1.0,0.0,0.0,3088856.0,0.281307366829251,4.33446955900433,4.615776925833582,9.768705026788748,1757.3553471130099
MNG,Mongolia,2017,93.6,20.1869654549472,11.1372332713568,0.0503804348409176,0.472,5.5,52.8177229331459,-1.148,11137.0,28.461,19.713409786,2.92964935302734,37.4184116118863,4.301431053023421,1.0,20.0069222277202,70.5434146341463,6.89823821479702,7.27119890150608,125.184,0.0,1.7498207808030397,0.339980111374321,7.72740017972011,16.74841986202928,0.679,0.7829999999999999,0.410672969935199,0.936,8.30906021963084,0.596,42.3762941537368,0.547081649303436,0.256401211023331,0.237530782818794,17.0883999734036,115.932901867963,2138935.0,188875802.70000005,620.6236379927478,0.0,8967056995.802849,0.0,1.0,0.0,0.0,3148917.0,0.339980111374321,7.72740017972011,8.06738029109443,16.74841986202928,2847.66381451237
MNG,Mongolia,2018,98.1,24.4293095348453,11.4280045193059,0.049762349575758,0.468,5.6,55.4068400252494,-1.162,11775.08,31.26,22.30287751,2.94961452484131,37.975670332755,6.8242479014552195,1.0,17.7142698930509,70.8270731707317,7.05321710338318,9.61105231259492,133.284,0.0,2.225740653487021,0.163388696996473,7.867433528915651,19.704226494997627,0.694,0.831,6.06726615406167,0.936,9.03445571352021,0.584,39.7977094219083,0.554656863212585,0.242472857236862,0.341339141130447,19.8676151919941,126.355873241513,2177345.0,286505844.79999995,583.2307934359387,0.0,10351827534.513935,0.0,1.0,0.0,0.0,3208189.0,0.163388696996473,7.86743352891565,8.030822225912123,19.704226494997627,3226.6888062124567
MNG,Mongolia,2019,98.9,22.7792551543375,11.5583828612266,0.0497802086174488,0.472,5.6,48.9010221466083,-1.332,12214.531,31.822,26.451989786,2.81514573097229,38.0926977643653,7.30106953550729,1.0,16.996623348027,71.0531707317073,7.06955554689873,6.587264700304001,136.719,0.0,1.4439172194730094,0.141122796895315,6.60165232977836,14.632834249555383,0.711,0.637,3.2780741613134303,0.936,6.38744086651105,0.579,39.7406192297241,0.554307639598846,0.251411765813828,0.310986399650574,14.7739570464507,124.396514621165,2216388.0,284864835.70000005,570.2146905721193,0.0,8658237268.3838,0.0,1.0,0.0,0.0,3267673.0,0.141122796895315,6.60165232977836,6.742775126673675,14.632834249555385,2649.664537542098
MRT,Mauritania,1995,21.672099717756787,17.076445376314,28.133979672833803,0.0323318280279636,0.84,10.291,15.90902450897465,-1.956,4717.612999999999,19.217,16.635033651,1.41804230213165,25.6196011901762,6.54379068524171,0.0,20.3333333333333,58.861,6.91669747490938,0.0799659762997386,0.0,0.0,0.0,1.70359397666649,2.01177712194494,2.091743098244681,0.854,0.3679999999999999,1.62795058502809,0.677,17.0080577952105,0.144,39.9445062226191,0.573731422424316,0.263930916786194,0.128504008054733,3.7953370749111706,73.416940256179,893631.0,99794020.39999986,0.001196,0.0,14830400.0,0.0,0.0,0.0,1.0,2312017.0,1.70359397666649,2.01177712194494,3.71537109861143,2.0917430982446805,6.41448570663624
MRT,Mauritania,1996,21.563255445463952,18.3397700795458,27.198029562577,0.0327094346284866,0.841,10.204,10.58689824182668,-1.382,4853.169000000002,24.104,11.376132372,1.43176794052124,25.80452703493,4.68130623916413,0.0,22.0,58.915,7.0886240878804,0.0318320461423633,0.0,0.0,0.0,1.70459793518927,2.30399243012289,2.3358244762652607,0.854,0.3679999999999999,1.946066517322386,0.677,19.775689396383,0.174,40.5942508377695,0.681262195110321,0.252657443284988,0.112951330840588,4.04042241145453,70.4558897549272,907361.0,107277570.0,0.000189,0.0,2362500.0,0.0,0.0,0.0,1.0,2358188.0,1.70459793518927,2.30399243012289,4.00859036531216,2.3358244762652607,1.0018285225775043
MRT,Mauritania,1997,21.69030540037396,10.737045334325,25.0466548108579,0.0324192903935909,0.843,9.824,7.904776192211003,-1.693,4526.891999999998,20.931,11.171394283,1.44562637805939,26.8540873138344,4.625346953183939,0.0,22.0,59.417,7.59546785306202,0.0,0.0,0.0,0.0,1.6704233852531,2.43573371972698,2.4357337197269793,0.854,0.3605,1.9979698684880431,0.677,8.85367289873861,0.174,41.6795502439938,0.683405339717865,0.26895734667778,0.113683067262173,4.106157104980081,62.7495635657126,924029.0,112567924.10000002,0.0001575,,1968750.0,,,,,2411306.0,1.6704233852531,2.43573371972698,4.10615710498008,2.435733719726981,0.8164662635103135
MRT,Mauritania,1998,21.695766064401177,17.5636428917251,25.9413402138283,0.0319705605506897,0.835,9.512,10.391540945175386,-1.217,4522.235999999999,12.377,13.914913071,1.45961892604828,33.5387615872984,8.03166665498858,0.0,25.5,59.89,10.363811114393,1.44783119855521,0.0,0.0,0.0,1.82280961539457,2.56559086811147,4.013422066666688,0.854,0.353,2.469816064748498,0.677,5.95043566244897,0.174,35.98263021651,0.668692111968994,0.251522839069366,0.121775791049004,5.8362316820612605,51.3910125506772,945117.0,110312112.89999998,0.000126,,1575000.0,,,,,2474651.0,1.82280961539457,2.56559086811147,4.38840048350604,4.01342206666669,0.6364533827194219
MRT,Mauritania,1999,21.221712574160513,19.00610069031193,26.2766556315337,0.0318372584879398,0.835,9.18,7.907758239250811,-1.258,4556.107,13.117,13.607989318,1.4737468957901,32.4093951666799,4.074176135967541,0.0,28.0,60.443,10.6376354111362,0.3654165634215089,0.0,0.0,0.0,1.10018704178052,1.93287240542391,2.2982889688454193,0.854,0.349,3.0496512928831594,0.677,22.1671078438945,0.174,36.6469802431395,0.691947758197784,0.266561031341553,0.128491789102554,3.3984760106259397,49.016938039756,968389.0,119894235.20000003,9.450000000000002e-05,,1181250.0,,,,,2541698.0,1.10018704178052,1.93287240542391,3.0330594472044297,2.2982889688454198,0.46474836900371325
MRT,Mauritania,2000,19.1,20.44855848889876,24.8287452979645,0.0324746668338776,0.835,8.861,13.240340353127394,-1.451,4253.359999999999,15.007,16.004967581000002,1.48801171779633,29.9518502588297,3.25406745833358,0.0,25.5833333333333,61.044,9.87460079879379,0.0,0.5854349999999968,0.0,0.0,1.24345946403152,2.03141338076991,2.0314133807699193,0.854,0.345,1.4428724640120292,0.677,18.0831778791942,0.183,40.367653425841,0.698009967803955,0.270681172609329,0.11763046681881,3.2748728448014397,58.9403747670668,994560.0,110856794.5,,,,,,,,2613441.0,1.24345946403152,2.03141338076991,3.27487284480143,2.0314133807699197,
MRT,Mauritania,2001,22.200000000000003,21.891016287485584,24.8689597080936,0.0338336676359177,0.838,8.578,16.144203296961628,-1.279,4098.9580000000005,15.848,16.637016631,1.50350916385651,29.0361452374828,4.714896346896101,0.0,22.5,61.662,10.1414070985278,2.91713865493167,4.123660000000001,0.0,0.0,1.25845204776429,2.58932160062699,5.506460255558659,0.854,0.3635,1.1724264760128358,0.677,15.7553753539872,0.183,41.2732318333519,0.705366849899292,0.27703070640564,0.1187137961387629,6.76491230332295,60.7012124604715,1020797.0,116815567.0,,,,,,,,2678760.0,1.25845204776429,2.58932160062699,3.84777364839128,5.506460255558659,
MRT,Mauritania,2002,21.699999999999996,18.331019309288923,24.2300169627578,0.0352103747427464,0.845,8.281,19.984855506289797,-1.54,4036.918,22.483,22.492590571999997,1.51916813850403,28.4202988789773,3.895705257584901,0.0,21.0,62.249,11.7437803005771,3.41553456781853,9.027720000000002,0.0,0.0,1.5273013191166,2.73071651595988,6.146251083778399,0.854,0.3819999999999999,1.4725704057875988,0.677,13.3863439088126,0.191,42.0579788251562,0.688526690006256,0.274883657693863,0.1070344075560569,7.673552402895,56.7855296001806,1051371.0,125907866.30000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2738655.0,1.5273013191166,2.73071651595988,4.25801783507648,6.1462510837784,0.0
MRT,Mauritania,2003,23.0,19.49041218887833,24.1788498451535,0.0365561619400978,0.845,8.004,21.438038448323812,-1.033,4194.283000000001,22.184,26.029252614,1.53499007225037,26.7345509917915,5.151901507695779,0.0,21.0,62.805,10.7189754366692,0.0,12.524900000000002,0.0,0.0,2.35775217712206,2.10232364238981,2.102323642389809,0.854,0.06,1.6623883634309,0.677,15.8055650125191,0.184,43.3594627143196,0.673235476016998,0.275261998176575,0.215868756175041,4.46007581951187,55.3180243332438,1089623.0,118724545.10000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802046.0,2.35775217712206,2.10232364238981,4.46007581951187,2.1023236423898095,0.0
MRT,Mauritania,2004,24.29999999999999,24.828434880177664,22.9178992193284,0.0382395274937153,0.845,7.744,21.371596910860568,-1.582,4270.507,20.805,24.168070989,1.55097687244415,27.5321174229442,10.3676233473073,0.0,21.0,63.369,10.7572252544121,4.58471568993541,18.2106,0.0,0.0,1.91936936100957,2.35598406080186,6.94069975073727,0.854,-0.1659999999999999,1.6112425603375955,0.677,9.07038269384552,0.184,42.8464291437464,0.590607881546021,0.258330315351486,0.265401244163513,8.86006911174684,75.2188046787959,1135089.0,105424530.89999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2868664.0,1.91936936100957,2.35598406080186,4.275353421811429,6.94069975073727,0.0
MRT,Mauritania,2005,18.200000000000003,32.237146082343365,20.0701967217813,0.0398837625980377,0.828,7.494,18.401481312577296,-1.952,4510.469000000001,18.161,24.194619052,1.56713020801544,33.1903258148872,12.1256487185541,0.0,23.0833333333333,63.92,9.64026850620405,13.7221336248001,25.3692,0.0,0.0,1.5752349600215,4.08895330007849,17.811086924878598,0.868,-0.224,-1.09338500918145,0.677,7.41637650601742,0.202,40.6837476533578,0.609016716480255,0.252554565668106,0.367775529623032,19.3863218849001,88.2350995596491,1187590.0,83220675.00000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2939059.0,1.5752349600215,4.08895330007849,5.664188260099991,17.811086924878598,0.0
MRT,Mauritania,2006,27.0,31.796574804031636,16.6071438940053,0.040600523352623,0.716,7.242,14.617422611557998,-1.958,5507.5779999999995,21.045,22.762432915,1.58472216129303,43.8696653715372,6.2410332814282,0.0,24.0,64.493,8.48146691673681,9.43504416149917,35.1772,0.0,11.4339025984773,1.21825170069606,3.53662207542126,24.40556883539764,0.81,0.24,3.5192096917830904,0.677,8.685112421966,0.326,34.0804263088307,0.590874791145325,0.219598859548569,0.238482505083084,25.6238205360937,82.7885012130323,1246871.0,14622768.0,35.712224497985495,0.0,770711839.9080883,0.0,1.0,0.0,0.0,3013660.0,1.21825170069606,3.53662207542126,4.75487377611732,24.405568835397638,255.73947953919432
MRT,Mauritania,2007,33.0,37.67445761702585,18.4325192807889,0.0410877354443073,0.615,7.068,16.2991786844733,-2.023,5251.236999999999,18.277,26.84008378,1.6025116443634,37.0052476945385,7.25410841304887,0.0,23.5,64.885,7.31429758700937,22.1956263712932,45.7142,0.0,5.94490221432553,1.68693825246156,2.26137529725392,30.40190388287264,0.826,-0.279,-0.366885468073743,0.677,13.4113924372068,0.339,38.304859791134,0.619467675685883,0.199785962700844,0.239358142018318,32.0888421353342,86.0640556779132,1312713.0,28600944.799999952,43.65473328928283,0.0,653987989.8790367,0.0,1.0,0.0,0.0,3093059.0,1.68693825246156,2.26137529725392,3.94831354971548,30.401903882872638,211.43728259921218
MRT,Mauritania,2008,29.999999999999993,40.74291958724616,18.5594231007108,0.041686836630106,0.691,6.896,19.208394206267705,-2.127,5094.405000000001,16.494,23.280148915,1.62050080299377,36.4890884436152,7.346635412497861,0.0,20.3333333333333,65.233,5.52653936778465,24.8341508830955,65.7184,0.0,5.46163646578312,1.6592415477119,6.4404399840998,36.7362273329784,0.838,-0.644,-1.99389809433265,0.677,8.68617782492596,0.32,39.238285130247,0.664464056491852,0.195029750466347,0.257671177387238,38.3954688806903,94.1202110004251,1387221.0,30850067.799999952,45.01807272199839,0.0,812005813.2425902,0.0,1.0,0.0,0.0,3183269.0,1.6592415477119,6.4404399840998,8.0996815318117,36.7362273329784,255.08551531227496
MRT,Mauritania,2009,31.1,31.85990145791935,19.178182151624,0.0419036187231541,0.728,6.953,19.977723344228,-1.868,4967.395999999999,16.042,23.078137358,1.63869178295136,32.7544134822838,2.22092032381779,0.0,19.5,65.485,8.43513370910217,12.1291121702343,66.4419,0.0,2.658981850195209,1.95798771313435,4.09870414799325,18.88679816842275,0.841,-0.883,-2.2818872848659204,0.677,19.9304642613006,0.309,42.7452015890838,0.668497204780579,0.185384720563889,0.216788738965988,20.8447858815571,82.0086176018151,1470092.0,112835038.0,47.69849311684125,0.0,689554655.9047315,0.0,0.0,0.0,0.0,3284448.0,1.95798771313435,4.09870414799325,6.0566918611276,18.88679816842275,209.94537161335222
MRT,Mauritania,2010,34.2,38.05512857378318,16.7330487035243,0.0426635965704918,0.727,7.054,18.2754030717281,-2.1110000000000007,4969.397999999999,16.871,23.398197844,1.65708708763123,38.1929057828319,6.28354087427704,0.0,17.0,65.661,6.70568704975108,24.8231169137448,81.8661,0.0,2.430445119829111,1.44705432027677,4.56933510281066,31.822897136384533,0.841,-1.076,0.517617563790459,0.677,-4.3673617666867806,0.309,39.9492728035458,0.579305469989777,0.150801241397858,0.230401292443275,33.2699514566613,93.4207451334608,1558291.0,144848062.20000005,45.27708425946817,0.0,853623624.7198328,0.0,0.0,0.0,0.0,3390965.0,1.44705432027677,4.56933510281066,6.01638942308743,31.822897136384533,251.73471997494306
MRT,Mauritania,2011,35.3,37.786455540334,14.5158947387598,0.0439512021839619,0.727,7.205,16.5934473771108,-1.354,5046.752,17.111,23.210151082000003,1.67162072658539,44.107903772358,5.686319595759539,0.0,17.0,65.754,5.7428286811951,21.6240890250926,94.6316,0.0,2.8048950895573608,1.39659717176728,5.02486052168533,29.45384463633522,0.841,-1.174,0.851279785267522,0.677,-0.4659940393465787,0.309,36.1958838869826,0.580567121505737,0.124759778380394,0.302997946739197,30.8504418081025,98.485329604158,1651051.0,178299120.29999995,43.045040062852536,0.0,1045535257.9388336,0.0,0.0,0.0,0.0,3502811.0,1.39659717176728,5.02486052168533,6.42145769345261,29.45384463633522,298.48463360964485
MRT,Mauritania,2012,36.4,37.7580520719407,16.0859607599369,0.0452995486557484,0.727,7.381,16.7663811866788,-1.574,5143.963,23.21,25.014683215,1.68628180027008,37.4741781393169,4.90242727217997,0.0,17.0,65.808,6.52113211769316,15.0678055719528,111.231,0.0,2.3492105400308603,1.65507065930211,2.41583961574517,19.83285572772879,0.841,-1.134,2.29810530924754,0.677,16.469090603489,0.309,38.8685569000327,0.629256367683411,0.150197863578796,0.380735516548157,21.4879263870309,110.788122743421,1747025.0,211434608.70000017,44.26507649234489,0.0,985035546.1659656,0.0,0.0,0.0,0.0,3619034.0,1.65507065930211,2.41583961574517,4.0709102750472805,19.83285572772879,272.181898861952
MRT,Mauritania,2013,37.6,36.5056892144298,16.2826011052317,0.0467961952090263,0.792,7.564,18.345839833704,-2.024,5230.509,19.448,24.803234871999997,1.70107138156891,38.6097701314865,4.129101737833931,0.0,17.0,65.89,6.40698414824321,11.7555338282219,106.798,0.0,1.92187619455113,1.62559299471304,1.63001628883715,15.30742631161016,0.856,-1.015,0.0602227119652212,0.669,11.974614816861,0.201,37.9017288839036,0.571281969547272,0.149534925818443,0.346042215824127,16.9330193063232,102.398824183169,1843087.0,225981558.6,44.74825289121676,0.0,985914755.7079742,0.0,0.0,0.0,0.0,3734318.0,1.62559299471304,1.63001628883715,3.25560928355019,15.30742631161016,264.0146756939217
MRT,Mauritania,2014,38.8,23.7786941839311,18.8142560652114,0.0478642098605633,0.766,7.26,19.520299773756804,-0.864,5327.567000000001,21.257,24.428943305,1.70174014568329,28.4373706611028,3.53436856147324,0.0,17.0,66.207,7.41409391870427,8.172368029957997,97.5267,0.0,1.483262004444951,2.03062930758937,1.4942762150545,11.14990624945743,0.856,-0.59,-1.8474936917067597,0.669,32.7679508377827,0.201,44.3634547026997,0.632612407207489,0.18289503455162,0.297832369804382,13.1805355570468,91.610371363604,1942325.0,209611662.30000007,39.111993251410155,0.0,842119498.5561497,0.0,0.0,0.0,0.0,3848514.0,2.03062930758937,1.4942762150545,3.52490552264387,11.14990624945743,218.81679488658472
MRT,Mauritania,2015,39.5,22.1191192313629,20.6295456111909,0.0483208075165749,0.769,6.993,21.115578390201,-1.521,5485.897999999999,23.214,21.12803054,1.70240914821625,22.7465105988095,3.2547268811763104,0.0,17.0,66.498,7.43834550490809,2.30112030205658,91.8941,0.0,0.5138198376217051,2.35151885988211,1.02486804494166,3.839808184619951,0.856,-0.636,-1.5537521793536897,0.669,22.8912964047859,0.2,46.4932179805674,0.606590986251831,0.190352380275726,0.254629284143448,6.19132704450206,77.3467864944966,2049133.0,196098891.29999983,50.22535397421434,0.0,683177890.2755135,0.0,0.0,0.0,0.0,3965959.0,2.35151885988211,1.02486804494166,3.37638690482377,3.83980818461995,172.26045208120243
MRT,Mauritania,2016,41.2,28.4960601786479,21.7392133521855,0.0483913570642471,0.769,6.731,20.2989097590812,-1.656,5426.839,20.967,19.632625501,1.72034013271332,25.2197600424352,1.4717104565000412,0.0,17.0,66.823,6.111147577627849,4.30137214819587,88.4383,0.0,0.407544888538057,2.41653389337466,0.920132418687253,5.629049455421182,0.856,-0.749,0.904595960310141,0.669,5.20624359423457,0.2,43.8844616566403,0.607696235179901,0.204580083489418,0.219354197382927,8.04558334879584,73.1532616736712,2162600.0,180047696.89999998,37.67257321998389,0.0,527312738.4724482,0.0,0.0,0.0,1.0,4086657.0,2.41653389337466,0.920132418687253,3.336666312061913,5.629049455421181,129.0327860822301
MRT,Mauritania,2017,42.9,30.804057687538,22.7188300742502,0.0484598018229008,0.769,6.513,21.0665741212812,-1.679,5636.413999999999,20.829,15.489752812,1.73715829849243,23.7456292323677,2.254276519348128,0.0,17.0,67.088,6.41366370468545,5.09937446035893,96.7595,0.0,0.5413189381902637,2.19988404954931,1.25601532337934,6.89670872192853,0.868,-0.629,1.44535253503784,0.683,15.1756881068286,0.216,43.9182291052554,0.534942924976349,0.212374806404114,0.261088669300079,9.09659277147784,78.8149801833884,2282021.0,199723433.1,32.1361757743755,0.0,615471851.1777836,0.0,0.0,0.0,1.0,4210600.0,2.19988404954931,1.25601532337934,3.4558993729286502,6.89670872192853,146.17200664460734
MRT,Mauritania,2018,43.6,32.8746328322881,23.655966000294,0.0484883263707161,0.803,6.286,22.0411208947414,-1.325,5774.013000000003,22.216,20.005343207,1.75454545021057,23.6350387192204,3.067359960583559,0.0,17.0,67.419,6.33751578922103,0.3751586701650738,105.275,0.0,0.0,1.32088783975869,1.11226349111224,1.4874221612773102,0.883,-0.632,4.37364120791193,0.724,15.1756881068286,0.255,43.4303714104838,0.554602801799774,0.221060112118721,0.34259569644928,2.8083100010360003,89.1467294935148,2391388.0,220881344.5999999,28.147235,0.0,563140920.0,0.0,0.0,0.0,1.0,4337685.0,1.32088783975869,1.11226349111224,2.4331513308709303,1.4874221612773102,129.82522244008035
MRT,Mauritania,2019,44.9,37.0879207179579,19.957882454072,0.048352587968111,0.696,6.115,22.7235411550392,-1.621,5825.571,20.473,20.152517367,1.7725248336792,28.5984350915107,2.3000926211793704,0.0,17.0,67.64,7.09653030823484,0.604821746996996,105.441,0.0,0.0,1.22286017311381,0.7842322419594439,1.3890539889564408,0.786,-0.563,3.5592171012075706,0.739,15.1756881068286,0.289,42.835788176362,0.545202255249023,0.225237756967545,0.292762041091919,2.6119141620702493,93.4866941351317,2504580.0,244042441.70000005,29.633554,0.0,791033800.0,0.0,0.0,0.0,1.0,4467708.0,1.22286017311381,0.784232241959444,2.007092415073254,1.3890539889564393,177.05584160826984
