Country,Country Code,Year,PC1,PC2,Cluster,ClusterLabels,hover_text
Oman,OMN,1995.0,4.83525122510109,-0.1022271326900552,2,Petrostates,"<b>Oman</b><br>Cluster: Petrostates<br><br>Top Resources:<br>  Oil: $26,733,653,982<br>  Natural Gas: $6,240,818,139<br>  Gold: $17,954,400"
Pakistan,PAK,1995.0,-1.5285877506250525,-1.6053165532605467,5,Low-Intensity Producers (2),"<b>Pakistan</b><br>Cluster: Low-Intensity Producers (2)<br><br>Top Resources:<br>  Natural Gas: $10,936,511,021<br>  Oil: $1,974,731,388<br>  Coal: $369,094,742"
Peru,PER,1995.0,-2.1647277823141313,2.599564341132122,4,Mineral-Rich Developing (1),"<b>Peru</b><br>Cluster: Mineral-Rich Developing (1)<br><br>Top Resources:<br>  Copper: $6,003,140,300<br>  Gold: $4,844,241,800<br>  Oil: $3,700,819,698"
Qatar,QAT,1995.0,6.963705851760457,0.28875710481909145,2,Petrostates,"<b>Qatar</b><br>Cluster: Petrostates<br><br>Top Resources:<br>  Oil: $30,450,967,906<br>  Natural Gas: $15,031,260,824"
Romania,ROU,1995.0,0.5202602614710302,3.2120458247324373,4,Mineral-Rich Developing (1),"<b>Romania</b><br>Cluster: Mineral-Rich Developing (1)<br><br>Top Resources:<br>  Natural Gas: $5,136,686,564<br>  Oil: $4,048,806,552<br>  Coal: $3,974,609,867"
Russian Federation,RUS,1995.0,2.423767307584219,5.7590029929287585,0,Diversified Producers,"<b>Russian Federation</b><br>Cluster: Diversified Producers<br><br>Top Resources:<br>  Oil: $269,859,752,699<br>  Natural Gas: $236,326,784,189<br>  Coal: $31,969,968,813"
Saudi Arabia,SAU,1995.0,5.346604687930614,0.45301756089969286,2,Petrostates,"<b>Saudi Arabia</b><br>Cluster: Petrostates<br><br>Top Resources:<br>  Oil: $327,333,684,657<br>  Natural Gas: $24,269,414,872<br>  Gold: $248,038,100"
South Africa,ZAF,1995.0,-5.738390727648996,4.77447898090353,3,Mineral-Rich Developing (3),"<b>South Africa</b><br>Cluster: Mineral-Rich Developing (3)<br><br>Top Resources:<br>  Coal: $26,324,920,408<br>  Gold: $14,771,788,900<br>  Manganese: $4,553,460,984"
Tunisia,TUN,1995.0,-0.3199323772163726,-2.1633895535202696,1,Oil Exporters,"<b>Tunisia</b><br>Cluster: Oil Exporters<br><br>Top Resources:<br>  Oil: $2,609,264,717<br>  Zinc: $135,323,240<br>  Lead: $23,574,150"
Ukraine,UKR,1995.0,-0.6205975230271046,1.9785532675668775,4,Mineral-Rich Developing (1),"<b>Ukraine</b><br>Cluster: Mineral-Rich Developing (1)<br><br>Top Resources:<br>  Coal: $7,828,667,465<br>  Natural Gas: $7,583,437,822<br>  Iron ore: $3,656,237,053"
"Venezuela, RB",VEN,1995.0,3.8587862735772642,1.8971478234200252,2,Petrostates,"<b>Venezuela, RB</b><br>Cluster: Petrostates<br><br>Top Resources:<br>  Oil: $104,391,946,298<br>  Natural Gas: $12,553,586,997<br>  Aluminium: $3,124,186,360"
Viet Nam,VNM,1995.0,-1.6279809734226554,-1.6921422205475072,5,Low-Intensity Producers (2),"<b>Viet Nam</b><br>Cluster: Low-Intensity Producers (2)<br><br>Top Resources:<br>  Oil: $10,688,678,855<br>  Coal: $2,264,516,559<br>  Natural Gas: $1,775,586,619"
"Yemen, Rep.",YEM,1995.0,0.2733441885443877,-2.5356541937482993,1,Oil Exporters,"<b>Yemen, Rep.</b><br>Cluster: Oil Exporters<br><br>Top Resources:<br>  Oil: $13,213,493,845"
Zimbabwe,ZWE,1995.0,-4.783814968601059,0.6006811292866089,3,Mineral-Rich Developing (3),"<b>Zimbabwe</b><br>Cluster: Mineral-Rich Developing (3)<br><br>Top Resources:<br>  Gold: $741,660,800<br>  Coal: $518,188,680<br>  Copper: $42,666,240"
