Country,Year,Resource,Metric,Kept_Source,Kept_Value,Dropped_Source,Dropped_Value,Pct_Discrepancy
Bulgaria,1995,Coal,Production,EI_CSV,33.22759345,OWID,30830000.0,92784230.1
Bulgaria,1996,Coal,Production,EI_CSV,33.57519594,OWID,31302000.0,93229437.8
Bulgaria,1997,Coal,Production,EI_CSV,29.7080112,OWID,29708000.0,99999862.3
Bulgaria,1998,Coal,Production,EI_CSV,30.11079998,OWID,29903406.0,99311130.6
Bulgaria,1999,Coal,Production,EI_CSV,25.2978042,OWID,25857200.0,102211142.5
Bulgaria,2000,Coal,Production,EI_CSV,26.43197875,OWID,26300969.0,99504251.3
Bulgaria,2001,Coal,Production,EI_CSV,26.61128034,OWID,26210516.0,98493905.8
Bulgaria,2002,Coal,Production,EI_CSV,26.01805667,OWID,26555500.0,102065555.2
Bulgaria,2003,Coal,Production,EI_CSV,27.29925496,OWID,27694000.0,101445892.0
Bulgaria,2004,Coal,Production,EI_CSV,26.4850113,OWID,26278700.0,99220926.2
Bulgaria,2005,Coal,Production,EI_CSV,24.69480439,OWID,24615300.0,99677952.2
Bulgaria,2006,Coal,Production,EI_CSV,25.67786491,OWID,25306400.0,98553265.3
Bulgaria,2007,Coal,Production,EI_CSV,28.72444471,OWID,28158500.0,98029645.3
Bulgaria,2008,Coal,Production,EI_CSV,29.06253245,OWID,28651000.0,98583875.9
Bulgaria,2009,Coal,Production,EI_CSV,27.29937035,OWID,27258600.0,99850554.6
Bulgaria,2010,Coal,Production,EI_CSV,29.4381072,OWID,29469500.0,100106540.0
Bulgaria,2011,Coal,Production,EI_CSV,37.13195573,OWID,37239700.0,100290065.9
Bulgaria,2012,Coal,Production,EI_CSV,33.43041562,OWID,33597400.0,100499398.4
Bulgaria,2013,Coal,Production,EI_CSV,28.63482754,OWID,28760800.0,100439827.4
Bulgaria,2014,Coal,Production,EI_CSV,31.32633101,OWID,31372800.0,100148238.4
Bulgaria,2015,Coal,Production,EI_CSV,35.91275718,OWID,35938100.0,100070467.7
Bulgaria,2016,Coal,Production,EI_CSV,31.28895127,OWID,31434210.0,100464149.3
Bulgaria,2017,Coal,Production,EI_CSV,34.31882,OWID,34588000.0,100784251.0
Bulgaria,2018,Coal,Production,EI_CSV,30.59672,OWID,30500000.0,99683787.7
Bulgaria,2019,Coal,Production,EI_CSV,28.343941,OWID,30491000.0,107574919.3
Bulgaria,2020,Coal,Production,EI_CSV,22.587015,OWID,22000000.0,97400995.3
Bulgaria,2021,Cadmium,Production,OWID,310.0,OWID,310.0,0.0
Bulgaria,2021,Coal,Production,EI_CSV,28.41859,OWID,28000000.0,98526955.7
Bulgaria,2022,Cadmium,Production,OWID,340.0,OWID,340.0,0.0
Bulgaria,2022,Coal,Production,EI_CSV,35.568815,OWID,36233000.0,101867223.9
Bulgaria,2023,Cadmium,Production,OWID,310.0,OWID,310.0,0.0
Bulgaria,2023,Coal,Production,EI_CSV,21.084051,OWID,21811000.0,103447762.1
Bulgaria,2024,Cadmium,Production,OWID,300.0,OWID,300.0,0.0
Burma,2024,Tin,Production,EI_Excel,34.0,EI_Excel,0.0,100.0
Burma,2024,Tin,Production,EI_Excel,34.0,EI_Excel,0.11505922165820642,99.7
Canada,1970,Oil,Production,EI_CSV,1473.0,OWID,66937000.0,4544163.4
Canada,1971,Oil,Production,EI_CSV,1582.0,OWID,71518000.0,4520633.2
Canada,1972,Oil,Production,EI_CSV,1829.0,OWID,81505000.0,4456160.3
Canada,1973,Oil,Production,EI_CSV,2114.0,OWID,95120000.0,4499427.0
Canada,1974,Oil,Production,EI_CSV,1993.0,OWID,89162000.0,4473658.2
Canada,1975,Oil,Production,EI_CSV,1735.0,OWID,75534000.0,4353444.7
Canada,1976,Oil,Production,EI_CSV,1598.0,OWID,69397000.0,4342640.9
Canada,1977,Oil,Production,EI_CSV,1608.0,OWID,69737000.0,4336778.1
Canada,1978,Oil,Production,EI_CSV,1597.0,OWID,69330000.0,4341164.9
Canada,1979,Oil,Production,EI_CSV,1835.0,OWID,79110000.0,4311071.7
Canada,1980,Oil,Production,EI_CSV,1764.0,OWID,76088000.0,4313278.7
Canada,1981,Coal,Production,EI_CSV,40.088,OWID,40088000.0,99999900.0
Canada,1981,Oil,Production,EI_CSV,1610.0,OWID,68009200.0,4224073.9
Canada,1982,Coal,Production,EI_CSV,42.907,OWID,42911000.0,100009222.5
Canada,1982,Oil,Production,EI_CSV,1590.0,OWID,67318700.0,4233780.5
Canada,1983,Coal,Production,EI_CSV,44.807,OWID,44780000.0,99939641.6
Canada,1983,Oil,Production,EI_CSV,1661.0,OWID,71838600.0,4324921.1
Canada,1984,Coal,Production,EI_CSV,57.402,OWID,57402000.0,99999900.0
Canada,1984,Oil,Production,EI_CSV,1775.0,OWID,76334900.0,4300457.7
Canada,1985,Coal,Production,EI_CSV,60.853,OWID,60738000.0,99810920.0
Canada,1985,Oil,Production,EI_CSV,1812.795211,OWID,77795600.0,4291372.1
Canada,1986,Coal,Production,EI_CSV,57.048,OWID,57811000.0,101337370.2
Canada,1986,Oil,Production,EI_CSV,1805.117462,OWID,77981100.0,4319901.4
Canada,1987,Coal,Production,EI_CSV,61.207,OWID,61207000.0,99999900.0
Canada,1987,Oil,Production,EI_CSV,1908.769948,OWID,81322400.0,4260361.0
Canada,1988,Coal,Production,EI_CSV,70.643,OWID,70643663.0,100000838.5
Canada,1988,Oil,Production,EI_CSV,2002.418514,OWID,85596900.0,4274575.8
Canada,1989,Coal,Production,EI_CSV,70.527,OWID,70527264.0,100000274.3
Canada,1989,Oil,Production,EI_CSV,1961.456228,OWID,82606600.0,4211393.4
Canada,1990,Coal,Production,EI_CSV,68.332,OWID,68331051.0,99998511.2
Canada,1990,Oil,Production,EI_CSV,1967.735671,OWID,82235200.0,4179079.2
Canada,1991,Coal,Production,EI_CSV,71.1342,OWID,71134319.0,100000067.3
Canada,1991,Oil,Production,EI_CSV,1983.505343,OWID,81963600.0,4132160.1
Canada,1992,Coal,Production,EI_CSV,65.6134,OWID,65609781.0,99994384.4
Canada,1992,Oil,Production,EI_CSV,2065.57906,OWID,85129400.0,4121233.4
Canada,1993,Coal,Production,EI_CSV,69.0294,OWID,69029358.0,99999839.2
Canada,1993,Oil,Production,EI_CSV,2189.010303,OWID,88765300.0,4054942.6
Canada,1994,Coal,Production,EI_CSV,72.8233,OWID,72823357.0,99999978.3
Canada,1994,Oil,Production,EI_CSV,2281.334789,OWID,92781400.0,4066878.7
Canada,1995,Coal,Production,EI_CSV,74.9802,OWID,74966995.0,99982288.7
Canada,1995,Cobalt,Production,EI_CSV,5.339000225,EI_Excel,5.339,0.0
Canada,1995,Natural Graphite,Production,EI_CSV,25.0,EI_Excel,24.999999999999996,0.0
Canada,1995,Oil,Production,EI_CSV,2402.127813,OWID,96135300.0,4001989.3
Canada,1996,Coal,Production,EI_CSV,75.8794,OWID,75851417.0,99963021.7
Canada,1996,Cobalt,Production,EI_CSV,5.714000225,EI_Excel,5.7139999999999995,0.0
Canada,1996,Natural Graphite,Production,EI_CSV,25.0,EI_Excel,24.999999999999996,0.0
Canada,1996,Oil,Production,EI_CSV,2479.917424,OWID,98290500.0,3963358.6
Canada,1997,Coal,Production,EI_CSV,78.76,OWID,78651400.0,99862012.7
Canada,1997,Cobalt,Production,EI_CSV,5.709000111,EI_Excel,5.709,0.0
Canada,1997,Natural Graphite,Production,EI_CSV,25.0,EI_Excel,24.999999999999996,0.0
Canada,1997,Oil,Production,EI_CSV,2587.590283,OWID,103172000.0,3987084.6
Canada,1998,Coal,Production,EI_CSV,75.2681,OWID,75359828.0,100121768.4
Canada,1998,Cobalt,Production,EI_CSV,5.861000061,EI_Excel,5.861,0.0
Canada,1998,Natural Graphite,Production,EI_CSV,25.0,EI_Excel,24.999999999999996,0.0
Canada,1998,Oil,Production,EI_CSV,2672.381339,OWID,107213800.0,4011819.9
Canada,1999,Coal,Production,EI_CSV,72.3577,OWID,72496678.0,100191970.8
Canada,1999,Cobalt,Production,EI_CSV,5.322999954,EI_Excel,5.3229999999999995,0.0
Canada,1999,Natural Graphite,Production,EI_CSV,25.0,EI_Excel,24.999999999999996,0.0
Canada,1999,Oil,Production,EI_CSV,2604.399595,OWID,101744300.0,3906531.7
Canada,2000,Coal,Production,EI_CSV,69.1043,OWID,69163091.0,100084975.7
Canada,2000,Cobalt,Production,EI_CSV,5.297999859,EI_Excel,5.298,0.0
Canada,2000,Natural Graphite,Production,EI_CSV,25.0,EI_Excel,24.999999999999996,0.0
Canada,2000,Oil,Production,EI_CSV,2703.401902,OWID,111600000.0,4128032.0
Canada,2001,Coal,Production,EI_CSV,70.4815,OWID,70470574.0,99984398.1
Canada,2001,Cobalt,Production,EI_CSV,5.326000214,EI_Excel,5.326,0.0
Canada,2001,Natural Graphite,Production,EI_CSV,35.0,EI_Excel,34.99999999999999,0.0
Canada,2001,Oil,Production,EI_CSV,2727.958126,OWID,112500000.0,4123863.6
Canada,2002,Coal,Production,EI_CSV,66.9982,OWID,66608000.0,99417496.3
Canada,2002,Cobalt,Production,EI_CSV,5.147999763,EI_Excel,5.148,0.0
Canada,2002,Natural Graphite,Production,EI_CSV,25.0,EI_Excel,24.999999999999996,0.0
Canada,2002,Oil,Production,EI_CSV,2858.164101,OWID,120100000.0,4201898.1
Canada,2003,Coal,Production,EI_CSV,62.5796,OWID,62163000.0,99334187.9
Canada,2003,Cobalt,Production,EI_CSV,4.327000141,EI_Excel,4.327,0.0
Canada,2003,Natural Graphite,Production,EI_CSV,25.0,EI_Excel,24.999999999999996,0.0
Canada,2003,Oil,Production,EI_CSV,3003.470792,OWID,121700000.0,4051878.8
Canada,2004,Coal,Production,EI_CSV,66.2064,OWID,66019000.0,99716845.8
Canada,2004,Cobalt,Production,EI_CSV,5.059999943,EI_Excel,5.06,0.0
Canada,2004,Natural Graphite,Production,EI_CSV,28.0,EI_Excel,27.999999999999996,0.0
Canada,2004,Oil,Production,EI_CSV,3079.881446,OWID,122500000.0,3977325.8
Canada,2005,Coal,Production,EI_CSV,69.0394,OWID,67500000.0,97770158.7
Canada,2005,Cobalt,Production,EI_CSV,5.767000198,EI_Excel,5.7669999999999995,0.0
Canada,2005,Natural Graphite,Production,EI_CSV,28.0,EI_Excel,27.999999999999996,0.0
Canada,2005,Oil,Production,EI_CSV,3040.896028,OWID,127400000.0,4189454.6
Canada,2006,Coal,Production,EI_CSV,67.3752,OWID,65894000.0,97801465.0
Canada,2006,Cobalt,Production,EI_CSV,7.114999771,EI_Excel,7.115,0.0
Canada,2006,Natural Graphite,Production,EI_CSV,28.0,EI_Excel,27.999999999999996,0.0
Canada,2006,Oil,Production,EI_CSV,3208.38421,OWID,131400000.0,4095419.5
Canada,2007,Coal,Production,EI_CSV,68.9148,OWID,68984000.0,100100313.8
Canada,2007,Cobalt,Production,EI_CSV,8.692000389,EI_Excel,8.692,0.0
Canada,2007,Natural Graphite,Production,EI_CSV,28.0,EI_Excel,27.999999999999996,0.0
Canada,2007,Oil,Production,EI_CSV,3290.189661,OWID,137300000.0,4172911.7
Canada,2008,Coal,Production,EI_CSV,68.3736,OWID,67748000.0,99084927.0
Canada,2008,Cobalt,Production,EI_CSV,8.953000069,EI_Excel,8.953,0.0
Canada,2008,Natural Graphite,Production,EI_CSV,27.0,EI_Excel,27.0,0.0
Canada,2008,Oil,Production,EI_CSV,3207.035298,OWID,135500000.0,4224986.0
Canada,2009,Coal,Production,EI_CSV,64.6115,OWID,62934000.0,97403613.0
Canada,2009,Cobalt,Production,EI_CSV,3.91899991,EI_Excel,3.9189999999999996,0.0
Canada,2009,Natural Graphite,Production,EI_CSV,15.0,EI_Excel,15.0,0.0
Canada,2009,Oil,Production,EI_CSV,3202.397689,OWID,139300000.0,4349765.7
Canada,2010,Coal,Production,EI_CSV,67.7145,OWID,67895000.0,100266460.3
Canada,2010,Cobalt,Production,EI_CSV,4.636000156,EI_Excel,4.635999999999999,0.0
Canada,2010,Natural Graphite,Production,EI_CSV,20.0,EI_Excel,20.0,0.0
Canada,2010,Oil,Production,EI_CSV,3332.0798,OWID,141600000.0,4249498.1
Canada,2011,Coal,Production,EI_CSV,67.1665,OWID,67114000.0,99921736.0
Canada,2011,Cobalt,Production,EI_CSV,6.835999966,EI_Excel,6.836,0.0
Canada,2011,Natural Graphite,Production,EI_CSV,25.0,EI_Excel,24.999999999999996,0.0
Canada,2011,Oil,Production,EI_CSV,3514.822066,OWID,150200000.0,4273231.5
Canada,2012,Coal,Production,EI_CSV,67.1914,OWID,66495000.0,98963457.8
Canada,2012,Cobalt,Production,EI_CSV,3.697999954,EI_Excel,3.698,0.0
Canada,2012,Natural Graphite,Production,EI_CSV,24.0,EI_Excel,24.0,0.0
Canada,2012,Oil,Production,EI_CSV,3740.237677,OWID,161000000.0,4304439.3
Canada,2013,Coal,Production,EI_CSV,67.8065,OWID,68909000.0,101625850.3
Canada,2013,Cobalt,Production,EI_CSV,4.005000114,EI_Excel,4.005,0.0
Canada,2013,Natural Graphite,Production,EI_CSV,20.0,EI_Excel,20.0,0.0
Canada,2013,Oil,Production,EI_CSV,4000.410965,OWID,172500000.0,4311957.0
Canada,2014,Aluminium,Production,EI_Excel,2860.0,OWID,2858238.0,99838.4
Canada,2014,Coal,Production,EI_CSV,67.7528,OWID,69036000.0,101893843.9
Canada,2014,Cobalt,Production,EI_CSV,3.907000065,EI_Excel,3.907,0.0
Canada,2014,Natural Graphite,Production,EI_CSV,30.0,EI_Excel,30.0,0.0
Canada,2014,Oil,Production,EI_CSV,4270.529903,OWID,186200000.0,4360014.7
Canada,2014,Platinum Group,Production,EI_Excel,28.5,OWID,21.0,26.3
Canada,2015,Aluminium,Production,EI_Excel,2880.0,OWID,2880035.0,99901.2
Canada,2015,Coal,Production,EI_CSV,61.8137,OWID,61931000.0,100189663.8
Canada,2015,Cobalt,Production,EI_CSV,4.339000225,EI_Excel,4.339,0.0
Canada,2015,Natural Graphite,Production,EI_CSV,30.0,EI_Excel,30.0,0.0
Canada,2015,Oil,Production,EI_CSV,4388.135578,OWID,192100000.0,4377613.4
Canada,2015,Platinum Group,Production,EI_Excel,28.6,OWID,20.8,27.3
Canada,2016,Aluminium,Production,EI_Excel,3210.0,OWID,3208707.0,99859.7
Canada,2016,Coal,Production,EI_CSV,62.3515,OWID,61461000.0,98571706.6
Canada,2016,Cobalt,Production,EI_CSV,4.21600008,EI_Excel,4.216,0.0
Canada,2016,Natural Graphite,Production,EI_CSV,21.0,EI_Excel,20.999999999999996,0.0
Canada,2016,Oil,Production,EI_CSV,4463.638847,OWID,193100000.0,4325966.8
Canada,2016,Platinum Group,Production,EI_Excel,33.6,OWID,19.7,41.4
Canada,2017,Aluminium,Production,EI_Excel,3210.0,OWID,3211882.0,99958.6
Canada,2017,Coal,Production,EI_CSV,60.5961,OWID,60866000.0,100445308.2
Canada,2017,Cobalt,Production,EI_CSV,3.703999996,EI_Excel,3.7039999999999997,0.0
Canada,2017,Natural Graphite,Production,EI_CSV,14.0,EI_Excel,13.999999999999998,0.0
Canada,2017,Oil,Production,EI_CSV,4813.033351,OWID,209600000.0,4354742.0
Canada,2017,Platinum Group,Production,EI_Excel,26.5,OWID,17.1,35.5
Canada,2018,Aluminium,Production,EI_Excel,2920.0,OWID,2923204.0,100009.7
Canada,2018,Coal,Production,EI_CSV,55.1809,OWID,54600000.0,98947180.7
Canada,2018,Cobalt,Production,EI_CSV,3.523999929,EI_Excel,3.5239999999999996,0.0
Canada,2018,Natural Graphite,Production,EI_CSV,11.0,EI_Excel,11.0,0.0
Canada,2018,Oil,Production,EI_CSV,5243.879959,OWID,228300000.0,4353546.6
Canada,2018,Platinum Group,Production,EI_Excel,26.5,OWID,20.88,21.2
Canada,2019,Aluminium,Production,EI_Excel,2850.0,OWID,2853771.0,100032.3
Canada,2019,Coal,Production,EI_CSV,53.1655,OWID,51801000.0,97433386.0
Canada,2019,Cobalt,Production,EI_CSV,3.335999966,EI_Excel,3.336,0.0
Canada,2019,Natural Graphite,Production,EI_CSV,11.04500008,EI_Excel,11.045,0.0
Canada,2019,Oil,Production,EI_CSV,5370.800637,OWID,232900000.0,4336311.2
Canada,2019,Platinum Group,Production,EI_Excel,27.8,OWID,24.234,12.8
Canada,2020,Aluminium,Production,EI_Excel,3120.0,OWID,3120000.0,99900.0
Canada,2020,Cadmium,Production,OWID,1800.0,OWID,1800.0,0.0
Canada,2020,Coal,Production,EI_CSV,46.1459,OWID,40791647.0,88397020.9
Canada,2020,Cobalt,Production,EI_CSV,4.473999977,EI_Excel,4.473999999999999,0.0
Canada,2020,Cobalt,Production,EI_CSV,4.473999977,OWID,3690.0,82376.5
Canada,2020,Natural Graphite,Production,EI_CSV,7.619999886,EI_Excel,7.62,0.0
Canada,2020,Natural Graphite,Production,EI_CSV,7.619999886,OWID,8000.0,104886.9
Canada,2020,Nickel,Production,EI_Excel,130.0,OWID,167000.0,128361.5
Canada,2020,Oil,Production,EI_CSV,5128.318327,OWID,222600000.0,4340504.2
Canada,2020,Platinum Group,Production,EI_Excel,27.0,OWID,20.0,25.9
Canada,2021,Aluminium,Production,EI_Excel,3140.0,OWID,3140000.0,99900.0
Canada,2021,Cadmium,Production,OWID,1800.0,OWID,1800.0,0.0
Canada,2021,Coal,Production,EI_CSV,47.61,OWID,41809481.0,87816495.3
Canada,2021,Cobalt,Production,EI_CSV,4.361000061,EI_Excel,4.361,0.0
Canada,2021,Cobalt,Production,EI_CSV,4.361000061,OWID,4361.0,99900.0
Canada,2021,Natural Graphite,Production,EI_CSV,12.0,EI_Excel,12.0,0.0
Canada,2021,Natural Graphite,Production,EI_CSV,12.0,OWID,12000.0,99900.0
Canada,2021,Nickel,Production,EI_Excel,134.0,OWID,134000.0,99900.0
Canada,2021,Oil,Production,EI_CSV,5413.763836,OWID,234500000.0,4331452.1
Canada,2021,Platinum Group,Production,EI_Excel,21.0,OWID,15.0,28.6
Canada,2022,Aluminium,Production,EI_Excel,2770.0,OWID,2770000.0,99900.0
Canada,2022,Cadmium,Production,OWID,1800.0,OWID,1800.0,0.0
Canada,2022,Coal,Production,EI_CSV,47.6419,OWID,46217458.0,97010006.6
Canada,2022,Cobalt,Production,EI_CSV,3.059999943,EI_Excel,3.0599999999999996,0.0
Canada,2022,Cobalt,Production,EI_CSV,3.059999943,OWID,3060.0,99900.0
Canada,2022,Gold,Reserves,OWID,2300.0,OWID,2300.0,0.0
Canada,2022,Natural Graphite,Production,EI_CSV,13.0,EI_Excel,13.0,0.0
Canada,2022,Natural Graphite,Production,EI_CSV,13.0,OWID,13000.0,99900.0
Canada,2022,Nickel,Production,EI_Excel,143.0,OWID,143000.0,99900.0
Canada,2022,Oil,Production,EI_CSV,5574.555231,OWID,273900000.0,4913296.5
Canada,2022,Platinum Group,Production,EI_Excel,21.5,OWID,16.1,25.1
Canada,2023,Aluminium,Production,EI_Excel,3200.0,OWID,3200000.0,99900.0
Canada,2023,Cadmium,Production,OWID,1800.0,OWID,1800.0,0.0
Canada,2023,Coal,Production,EI_CSV,48.7564,OWID,48067394.0,98586739.9
Canada,2023,Cobalt,Production,EI_CSV,4.21999979,EI_Excel,4.22,0.0
Canada,2023,Cobalt,Production,EI_CSV,4.21999979,OWID,4220.0,99900.0
Canada,2023,Gold,Reserves,OWID,2300.0,OWID,2300.0,0.0
Canada,2023,Natural Graphite,Production,EI_CSV,5.46999979,EI_Excel,5.47,0.0
Canada,2023,Natural Graphite,Production,EI_CSV,5.46999979,OWID,5470.0,99900.0
Canada,2023,Nickel,Production,EI_Excel,159.0,OWID,159000.0,99900.0
Canada,2023,Oil,Production,EI_CSV,5647.625892,OWID,277900000.0,4920551.7
Canada,2023,Platinum Group,Production,EI_Excel,21.27,OWID,16.1,24.3
Canada,2024,Aluminium,Production,EI_Excel,3300.0,EI_Excel,0.03125,100.0
Canada,2024,Aluminium,Production,EI_Excel,3300.0,EI_Excel,0.04607651493996091,100.0
Canada,2024,Aluminium,Production,EI_Excel,3300.0,OWID,3300000.0,99900.0
Canada,2024,Cadmium,Production,OWID,1700.0,OWID,1700.0,0.0
Canada,2024,Cobalt,Production,EI_CSV,4.5,EI_Excel,4.5,0.0
Canada,2024,Cobalt,Production,EI_CSV,4.5,EI_Excel,0.06635071090047395,98.5
Canada,2024,Cobalt,Production,EI_CSV,4.5,EI_Excel,0.016616450565958677,99.6
Canada,2024,Cobalt,Production,EI_CSV,4.5,OWID,4500.0,99900.0
Canada,2024,Cobalt,Reserves,EI_CSV,220.0,EI_Excel,220.0,0.0
Canada,2024,Cobalt,Reserves,EI_CSV,220.0,OWID,220000.0,99900.0
Canada,2024,Gold,Reserves,OWID,3200.0,OWID,3200.0,0.0
Canada,2024,Natural Graphite,Production,EI_CSV,20.0,EI_Excel,20.0,0.0
Canada,2024,Natural Graphite,Production,EI_CSV,20.0,EI_Excel,2.656307129798903,86.7
Canada,2024,Natural Graphite,Production,EI_CSV,20.0,EI_Excel,0.011571917732922453,99.9
Canada,2024,Natural Graphite,Production,EI_CSV,20.0,OWID,20000.0,99900.0
Canada,2024,Natural Graphite,Reserves,EI_CSV,5900.0,EI_Excel,5899.999999999999,0.0
Canada,2024,Natural Graphite,Reserves,EI_CSV,5900.0,OWID,5900000.0,99900.0
Canada,2024,Nickel,Production,EI_Excel,190.0,EI_Excel,0.19496855345911945,99.9
Canada,2024,Nickel,Production,EI_Excel,190.0,EI_Excel,0.04970043715458196,100.0
Canada,2024,Nickel,Production,EI_Excel,190.0,OWID,190000.0,99900.0
Canada,2024,Nickel,Reserves,EI_Excel,2200.0,OWID,2200000.0,99900.0
Canada,2024,Platinum Group,Production,EI_Excel,20.2,EI_Excel,-0.05030559473436769,100.2
Canada,2024,Platinum Group,Production,EI_Excel,20.2,EI_Excel,0.05642458100558659,99.7
Canada,2024,Platinum Group,Production,EI_Excel,20.2,OWID,15.0,25.7
Canada,2024,Platinum Group,Reserves,EI_Excel,310.0,OWID,310.0,0.0
Canada,2024,Silver,Reserves,OWID,4900.0,OWID,4900.0,0.0
Chad,1999,Oil,Production,EI_CSV,0.0,OWID,0.0,inf
Chad,2003,Oil,Production,EI_CSV,23.56164384,OWID,1200000.0,5092923.3
Chad,2004,Oil,Production,EI_CSV,167.7595628,OWID,8800000.0,5245502.6
Chad,2005,Oil,Production,EI_CSV,173.4246575,OWID,9100000.0,5247135.4
Chad,2006,Oil,Production,EI_CSV,153.1506849,OWID,8000000.0,5223513.6
Chad,2007,Oil,Production,EI_CSV,143.5616438,OWID,7500000.0,5224136.6
Chad,2008,Oil,Production,EI_CSV,127.0491803,OWID,6700000.0,5273448.4
Chad,2009,Oil,Production,EI_CSV,117.8082192,OWID,6200000.0,5262690.7
Chad,2010,Oil,Production,EI_CSV,121.9178082,OWID,6400000.0,5249338.2
Chad,2011,Oil,Production,EI_CSV,113.6986301,OWID,6000000.0,5277008.4
Chad,2012,Oil,Production,EI_CSV,100.8196721,OWID,5300000.0,5256810.6
Chad,2013,Oil,Production,EI_CSV,90.63539721,OWID,4800000.0,5295844.1
Chad,2014,Oil,Production,EI_CSV,88.80447874,OWID,4700000.0,5292425.9
Chad,2015,Oil,Production,EI_CSV,110.6138807,OWID,5800000.0,5243364.9
Chad,2016,Oil,Production,EI_CSV,116.5171366,OWID,6100000.0,5235181.4
Chad,2017,Oil,Production,EI_CSV,98.41163836,OWID,5200000.0,5283827.9
Chad,2018,Oil,Production,EI_CSV,115.5054603,OWID,6100000.0,5281035.6
Chad,2019,Oil,Production,EI_CSV,126.877811,OWID,6700000.0,5280571.2
Chad,2020,Oil,Production,EI_CSV,126.2552814,OWID,6600000.0,5227404.1
Chad,2021,Oil,Production,EI_CSV,116.4842685,OWID,6100000.0,5236658.6
Chad,2022,Oil,Production,EI_CSV,123.7413014,OWID,6500000.0,5252794.5
Chad,2023,Oil,Production,EI_CSV,133.864737,OWID,7000000.0,5229059.0
Chile,1995,Lithium,Production,EI_CSV,2.0,EI_Excel,2.0,0.0
Chile,1996,Lithium,Production,EI_CSV,2.663667679,EI_Excel,2.663667724609375,0.0
Chile,1997,Lithium,Production,EI_CSV,4.554533482,EI_Excel,4.55453369140625,0.0
Chile,1998,Lithium,Production,EI_CSV,5.462648869,EI_Excel,5.46264892578125,0.0
Chile,1999,Lithium,Production,EI_CSV,5.705155373,EI_Excel,5.7051552734375,0.0
Chile,2000,Lithium,Production,EI_CSV,6.737876892,EI_Excel,6.737876953124999,0.0
Chile,2001,Lithium,Production,EI_CSV,5.883361816,EI_Excel,5.88336181640625,0.0
Chile,2002,Lithium,Production,EI_CSV,6.620096684,EI_Excel,6.620096679687499,0.0
Chile,2003,Lithium,Production,EI_CSV,7.827012539,EI_Excel,7.8270126953125,0.0
Chile,2004,Lithium,Production,EI_CSV,8.340688705,EI_Excel,8.3406884765625,0.0
Chile,2005,Lithium,Production,EI_CSV,8.205998421,EI_Excel,8.2059982897628,0.0
Chile,2006,Lithium,Production,EI_CSV,8.877119064,EI_Excel,8.877118868668898,0.0
Chile,2007,Lithium,Production,EI_CSV,10.32019711,EI_Excel,10.320197265172109,0.0
Chile,2008,Lithium,Production,EI_CSV,9.818883896,EI_Excel,9.818883811622198,0.0
Chile,2009,Lithium,Production,EI_CSV,5.117529869,EI_Excel,5.117530095088844,0.0
Chile,2010,Lithium,Production,EI_CSV,8.879804611,EI_Excel,8.879804360012976,0.0
Chile,2011,Lithium,Production,EI_CSV,11.89082813,EI_Excel,11.890828025477708,0.0
Chile,2012,Lithium,Production,EI_CSV,12.32548809,EI_Excel,12.325487771315542,0.0
Chile,2013,Lithium,Production,EI_CSV,10.50505257,EI_Excel,10.505052474571285,0.0
Chile,2014,Copper,Production,EI_Excel,5800.0,OWID,5761100.0,99229.3
Chile,2014,Lithium,Production,EI_CSV,10.83417225,EI_Excel,10.834172430528078,0.0
Chile,2015,Copper,Production,EI_Excel,5760.0,OWID,5772100.0,100110.1
Chile,2015,Lithium,Production,EI_CSV,9.809592247,EI_Excel,9.809592175090131,0.0
Chile,2016,Copper,Production,EI_Excel,5500.0,OWID,5552600.0,100856.4
Chile,2016,Lithium,Production,EI_CSV,13.59597588,EI_Excel,13.595975838876805,0.0
Chile,2017,Copper,Production,EI_Excel,5500.0,OWID,5503500.0,99963.6
Chile,2017,Lithium,Production,EI_CSV,14.23359871,EI_Excel,14.23359886662305,0.0
Chile,2018,Copper,Production,EI_Excel,5800.0,OWID,5831600.0,100444.8
Chile,2018,Lithium,Production,EI_CSV,16.97450447,EI_Excel,16.974503620605486,0.0
Chile,2019,Copper,Production,EI_Excel,5790.0,OWID,5787400.0,99855.1
Chile,2019,Lithium,Production,EI_CSV,19.24128723,EI_Excel,19.24128724083169,0.0
Chile,2020,Copper,Production,EI_Excel,5730.0,OWID,5730000.0,99900.0
Chile,2020,Lithium,Production,EI_CSV,21.63035774,EI_Excel,21.630357105771477,0.0
Chile,2020,Lithium,Production,EI_CSV,21.63035774,OWID,21500.0,99297.3
Chile,2021,Copper,Production,EI_Excel,5600.0,OWID,5620000.0,100257.1
Chile,2021,Lithium,Production,EI_CSV,28.24200058,EI_Excel,28.242,0.0
Chile,2021,Lithium,Production,EI_CSV,28.24200058,OWID,28300.0,100105.4
Chile,2022,Copper,Production,EI_Excel,5330.0,OWID,5330000.0,99900.0
Chile,2022,Lithium,Production,EI_CSV,48.82104111,EI_Excel,48.82104293605975,0.0
Chile,2022,Lithium,Production,EI_CSV,48.82104111,OWID,38000.0,77735.3
Chile,2022,Silver,Reserves,OWID,26000.0,OWID,26000.0,0.0
Chile,2023,Copper,Production,EI_Excel,5250.0,OWID,5250000.0,99900.0
Chile,2023,Lithium,Production,EI_CSV,48.09871674,EI_Excel,48.09871799999999,0.0
