Country Code,Year,Variable,Value
HRV,2008,NY.GDP.FRST.RT.ZS,0.209750893951263
HRV,2007,NY.GDP.FRST.RT.ZS,0.201117288859576
HRV,2006,NY.GDP.FRST.RT.ZS,0.20127506090524
HRV,2005,NY.GDP.FRST.RT.ZS,0.167879414599719
HRV,2004,NY.GDP.FRST.RT.ZS,0.170636624417313
HRV,2003,NY.GDP.FRST.RT.ZS,0.182004604092313
HRV,2002,NY.GDP.FRST.RT.ZS,0.171152194105346
HRV,2001,NY.GDP.FRST.RT.ZS,0.20393112714838
HRV,2000,NY.GDP.FRST.RT.ZS,0.27396066444897
HRV,1999,NY.GDP.FRST.RT.ZS,0.246611442508672
HRV,1998,NY.GDP.FRST.RT.ZS,0.216663596118465
HRV,1997,NY.GDP.FRST.RT.ZS,0.231809419898513
HRV,1996,NY.GDP.FRST.RT.ZS,0.214022709972466
HRV,1995,NY.GDP.FRST.RT.ZS,0.224022991144287
HND,2019,NY.GDP.FRST.RT.ZS,0.915405073757307
HND,2018,NY.GDP.FRST.RT.ZS,1.07049474400365
HND,2017,NY.GDP.FRST.RT.ZS,1.59236944284216
HND,2016,NY.GDP.FRST.RT.ZS,1.85421965002139
HND,2015,NY.GDP.FRST.RT.ZS,1.45135837747734
HND,2014,NY.GDP.FRST.RT.ZS,2.00016004509279
HND,2013,NY.GDP.FRST.RT.ZS,1.70517520894673
HND,2012,NY.GDP.FRST.RT.ZS,1.2945886876331
HND,2011,NY.GDP.FRST.RT.ZS,1.4138229586041
HND,2010,NY.GDP.FRST.RT.ZS,1.83675935400602
HND,2009,NY.GDP.FRST.RT.ZS,0.908210979788668
HND,2008,NY.GDP.FRST.RT.ZS,1.07686374055148
HND,2007,NY.GDP.FRST.RT.ZS,1.15158384206009
HND,2006,NY.GDP.FRST.RT.ZS,1.25809014511116
HND,2005,NY.GDP.FRST.RT.ZS,1.04843925527013
HND,2004,NY.GDP.FRST.RT.ZS,1.14334492137147
HND,2003,NY.GDP.FRST.RT.ZS,1.21682443039075
HND,2002,NY.GDP.FRST.RT.ZS,1.33123796911296
HND,2001,NY.GDP.FRST.RT.ZS,1.31600285802932
HND,2000,NY.GDP.FRST.RT.ZS,1.37113446146867
HND,1999,NY.GDP.FRST.RT.ZS,1.68761400222431
HND,1998,NY.GDP.FRST.RT.ZS,1.85426721042511
HND,1997,NY.GDP.FRST.RT.ZS,2.32919584553638
HND,1996,NY.GDP.FRST.RT.ZS,1.95531636415436
HND,1995,NY.GDP.FRST.RT.ZS,2.44112956766535
HKG,2019,NY.GDP.FRST.RT.ZS,0.000591937813505993
HKG,2018,NY.GDP.FRST.RT.ZS,0.000660273054388513
HKG,2017,NY.GDP.FRST.RT.ZS,0.00133648176365083
HKG,2016,NY.GDP.FRST.RT.ZS,0.00121710243532478
HKG,2015,NY.GDP.FRST.RT.ZS,0.00112573696095738
HKG,2014,NY.GDP.FRST.RT.ZS,0.00156732005522711
HKG,2013,NY.GDP.FRST.RT.ZS,0.00115085102216389
HKG,2012,NY.GDP.FRST.RT.ZS,0.00133618156174012
HKG,2011,NY.GDP.FRST.RT.ZS,0.001685104045771
HKG,2010,NY.GDP.FRST.RT.ZS,0.00143899970247423
HKG,2009,NY.GDP.FRST.RT.ZS,0.00139045653813043
HKG,2008,NY.GDP.FRST.RT.ZS,0.00145921493633856
HKG,2007,NY.GDP.FRST.RT.ZS,0.000902723649257638
HKG,2006,NY.GDP.FRST.RT.ZS,0.000665683842649037
HKG,2005,NY.GDP.FRST.RT.ZS,0.000619914123345892
HKG,2004,NY.GDP.FRST.RT.ZS,0.00102021918538856
HKG,2003,NY.GDP.FRST.RT.ZS,0.000974241299658627
HKG,2002,NY.GDP.FRST.RT.ZS,0.000657691895480615
HKG,2001,NY.GDP.FRST.RT.ZS,0.000583448601205964
HKG,2000,NY.GDP.FRST.RT.ZS,0.000500998268973069
HKG,1999,NY.GDP.FRST.RT.ZS,0.000529482643712148
HKG,1998,NY.GDP.FRST.RT.ZS,0.000972112419868324
HKG,1997,NY.GDP.FRST.RT.ZS,0.00116430442658972
HKG,1996,NY.GDP.FRST.RT.ZS,0.00147708433810758
HKG,1995,NY.GDP.FRST.RT.ZS,0.00136552673598051
GUY,2019,NY.GDP.FRST.RT.ZS,3.45587704680829
GUY,2018,NY.GDP.FRST.RT.ZS,4.33010125958898
GUY,2017,NY.GDP.FRST.RT.ZS,4.94926274440586
GUY,2016,NY.GDP.FRST.RT.ZS,5.5197023419084
GUY,2015,NY.GDP.FRST.RT.ZS,5.3989248347037
GUY,2014,NY.GDP.FRST.RT.ZS,6.69739577692741
GUY,2013,NY.GDP.FRST.RT.ZS,7.01969109185797
GUY,2012,NY.GDP.FRST.RT.ZS,5.90154637106427
GUY,2011,NY.GDP.FRST.RT.ZS,6.75213812568389
GUY,2010,NY.GDP.FRST.RT.ZS,7.91981911075035
GUY,2009,NY.GDP.FRST.RT.ZS,5.0779680570502
GUY,2008,NY.GDP.FRST.RT.ZS,5.40224678237219
GUY,2007,NY.GDP.FRST.RT.ZS,5.71051895068992
GUY,2006,NY.GDP.FRST.RT.ZS,5.84460092890939
GUY,2005,NY.GDP.FRST.RT.ZS,10.709826959134
GUY,2004,NY.GDP.FRST.RT.ZS,10.2150338832305
GUY,2003,NY.GDP.FRST.RT.ZS,9.50601931321641
GUY,2002,NY.GDP.FRST.RT.ZS,8.27374713573796
GUY,2001,NY.GDP.FRST.RT.ZS,8.49061487204408
GUY,2000,NY.GDP.FRST.RT.ZS,7.99236242459034
GUY,1999,NY.GDP.FRST.RT.ZS,11.6455082984641
GUY,1998,NY.GDP.FRST.RT.ZS,12.2223190283309
GUY,1997,NY.GDP.FRST.RT.ZS,16.1730934707529
GUY,1996,NY.GDP.FRST.RT.ZS,16.219754725435
GUY,1995,NY.GDP.FRST.RT.ZS,20.8239304666753
GUM,2019,NY.GDP.FRST.RT.ZS,0.0
GUM,2018,NY.GDP.FRST.RT.ZS,0.0
GUM,2017,NY.GDP.FRST.RT.ZS,0.0
GUM,2016,NY.GDP.FRST.RT.ZS,0.0
GUM,2015,NY.GDP.FRST.RT.ZS,0.0
GUM,2014,NY.GDP.FRST.RT.ZS,0.0
GUM,2013,NY.GDP.FRST.RT.ZS,0.0
GUM,2012,NY.GDP.FRST.RT.ZS,0.0
GUM,2011,NY.GDP.FRST.RT.ZS,0.0
GUM,2010,NY.GDP.FRST.RT.ZS,0.0
GUM,2009,NY.GDP.FRST.RT.ZS,0.0
GUM,2008,NY.GDP.FRST.RT.ZS,0.0
GUM,2007,NY.GDP.FRST.RT.ZS,0.0
GUM,2006,NY.GDP.FRST.RT.ZS,0.0
GUM,2005,NY.GDP.FRST.RT.ZS,0.0
GUM,2004,NY.GDP.FRST.RT.ZS,0.0
GUM,2003,NY.GDP.FRST.RT.ZS,0.0
GUM,2002,NY.GDP.FRST.RT.ZS,0.0
GTM,2019,NY.GDP.FRST.RT.ZS,0.707415076540027
GTM,2018,NY.GDP.FRST.RT.ZS,0.813409564189017
GTM,2017,NY.GDP.FRST.RT.ZS,1.19077831522059
GTM,2016,NY.GDP.FRST.RT.ZS,1.48066745078496
GTM,2015,NY.GDP.FRST.RT.ZS,1.15979900766278
GTM,2014,NY.GDP.FRST.RT.ZS,1.58356683665284
GTM,2013,NY.GDP.FRST.RT.ZS,1.37283099676065
GTM,2012,NY.GDP.FRST.RT.ZS,1.0715499454609
GTM,2011,NY.GDP.FRST.RT.ZS,1.1783167061548
GTM,2010,NY.GDP.FRST.RT.ZS,1.53514286279195
GTM,2009,NY.GDP.FRST.RT.ZS,0.767591429206855
GTM,2008,NY.GDP.FRST.RT.ZS,0.736644290570657
GTM,2007,NY.GDP.FRST.RT.ZS,0.778789432854998
GTM,2006,NY.GDP.FRST.RT.ZS,0.832078830336439
GTM,2005,NY.GDP.FRST.RT.ZS,0.644920186436473
GTM,2004,NY.GDP.FRST.RT.ZS,0.726917937596055
GTM,2003,NY.GDP.FRST.RT.ZS,0.746898280107875
GTM,2002,NY.GDP.FRST.RT.ZS,0.749258551604742
GTM,2001,NY.GDP.FRST.RT.ZS,0.86543116790805
GTM,2000,NY.GDP.FRST.RT.ZS,0.805690223228915
GTM,1999,NY.GDP.FRST.RT.ZS,0.8623944477202
GTM,1998,NY.GDP.FRST.RT.ZS,0.887971829230444
GTM,1997,NY.GDP.FRST.RT.ZS,1.08987577093115
GTM,1996,NY.GDP.FRST.RT.ZS,0.91357439581267
GTM,1995,NY.GDP.FRST.RT.ZS,1.36040192313683
GRL,2019,NY.GDP.FRST.RT.ZS,0.0
GRL,2018,NY.GDP.FRST.RT.ZS,0.0
GRL,2017,NY.GDP.FRST.RT.ZS,0.0
GRL,2016,NY.GDP.FRST.RT.ZS,0.0
GRL,2015,NY.GDP.FRST.RT.ZS,0.0
GRL,2014,NY.GDP.FRST.RT.ZS,0.0
GRL,2013,NY.GDP.FRST.RT.ZS,0.0
GRL,2012,NY.GDP.FRST.RT.ZS,0.0
GRL,2011,NY.GDP.FRST.RT.ZS,0.0
GRL,2010,NY.GDP.FRST.RT.ZS,0.0
GRL,2009,NY.GDP.FRST.RT.ZS,0.0
GRL,2008,NY.GDP.FRST.RT.ZS,0.0
GRL,2007,NY.GDP.FRST.RT.ZS,0.0
GRL,2006,NY.GDP.FRST.RT.ZS,0.0
GRL,2005,NY.GDP.FRST.RT.ZS,0.0
GRL,2004,NY.GDP.FRST.RT.ZS,0.0
GRL,2003,NY.GDP.FRST.RT.ZS,0.0
GRL,2002,NY.GDP.FRST.RT.ZS,0.0
GRL,2001,NY.GDP.FRST.RT.ZS,0.0
GRL,2000,NY.GDP.FRST.RT.ZS,0.0
GRL,1999,NY.GDP.FRST.RT.ZS,0.0
GRL,1998,NY.GDP.FRST.RT.ZS,0.0
GRL,1997,NY.GDP.FRST.RT.ZS,0.0
GRL,1996,NY.GDP.FRST.RT.ZS,0.0
GRL,1995,NY.GDP.FRST.RT.ZS,0.0
GRD,2019,NY.GDP.FRST.RT.ZS,0.0
GRD,2018,NY.GDP.FRST.RT.ZS,0.0
GRD,2017,NY.GDP.FRST.RT.ZS,0.0
GRD,2016,NY.GDP.FRST.RT.ZS,0.0
GRD,2015,NY.GDP.FRST.RT.ZS,0.0
GRD,2014,NY.GDP.FRST.RT.ZS,0.0
GRD,2013,NY.GDP.FRST.RT.ZS,0.0
GRD,2012,NY.GDP.FRST.RT.ZS,0.0
GRD,2011,NY.GDP.FRST.RT.ZS,0.0
GRD,2010,NY.GDP.FRST.RT.ZS,0.0
GRD,2009,NY.GDP.FRST.RT.ZS,0.0
GRD,2008,NY.GDP.FRST.RT.ZS,0.0
GRD,2007,NY.GDP.FRST.RT.ZS,0.0
GRD,2006,NY.GDP.FRST.RT.ZS,0.0
GRD,2005,NY.GDP.FRST.RT.ZS,0.0
GRD,2004,NY.GDP.FRST.RT.ZS,0.0
GRD,2003,NY.GDP.FRST.RT.ZS,0.0
GRD,2002,NY.GDP.FRST.RT.ZS,0.0
GRD,2001,NY.GDP.FRST.RT.ZS,0.0
GRD,2000,NY.GDP.FRST.RT.ZS,0.0
GRD,1999,NY.GDP.FRST.RT.ZS,0.0
GRD,1998,NY.GDP.FRST.RT.ZS,0.0
GRD,1997,NY.GDP.FRST.RT.ZS,0.0
GRD,1996,NY.GDP.FRST.RT.ZS,0.0
GRD,1995,NY.GDP.FRST.RT.ZS,0.0
GRC,2019,NY.GDP.FRST.RT.ZS,0.00955674982509031
GRC,2018,NY.GDP.FRST.RT.ZS,0.0130537021585132
GRC,2017,NY.GDP.FRST.RT.ZS,0.0140801305465245
GRC,2016,NY.GDP.FRST.RT.ZS,0.0124685392830574
GRC,2015,NY.GDP.FRST.RT.ZS,0.0123464179841816
GRC,2014,NY.GDP.FRST.RT.ZS,0.0128224400200245
GRC,2013,NY.GDP.FRST.RT.ZS,0.0126266019019379
GRC,2012,NY.GDP.FRST.RT.ZS,0.0107543767658334
GRC,2011,NY.GDP.FRST.RT.ZS,0.00794899095274833
GRC,2010,NY.GDP.FRST.RT.ZS,0.00698266907153845
GRC,2009,NY.GDP.FRST.RT.ZS,0.00617879736524479
GRC,2008,NY.GDP.FRST.RT.ZS,0.00895179248423663
GRC,2007,NY.GDP.FRST.RT.ZS,0.00892740548076249
GRC,2006,NY.GDP.FRST.RT.ZS,0.00742397824982804
GRC,2005,NY.GDP.FRST.RT.ZS,0.00708735530947634
GRC,2004,NY.GDP.FRST.RT.ZS,0.00714801086298945
GRC,2003,NY.GDP.FRST.RT.ZS,0.0105022680666136
GRC,2002,NY.GDP.FRST.RT.ZS,0.00980990510892056
GRC,2001,NY.GDP.FRST.RT.ZS,0.0112874774755469
GRC,2000,NY.GDP.FRST.RT.ZS,0.0133546527821898
GRC,1999,NY.GDP.FRST.RT.ZS,0.0130588580626187
GRC,1998,NY.GDP.FRST.RT.ZS,0.009629313866789
GRC,1997,NY.GDP.FRST.RT.ZS,0.0126872165134725
GRC,1996,NY.GDP.FRST.RT.ZS,0.0187319057710588
GRC,1995,NY.GDP.FRST.RT.ZS,0.0173086417521561
GNQ,2019,NY.GDP.FRST.RT.ZS,1.94910432041089
GNQ,2018,NY.GDP.FRST.RT.ZS,2.04521752052811
GNQ,2017,NY.GDP.FRST.RT.ZS,1.89655614453407
GNQ,2016,NY.GDP.FRST.RT.ZS,1.42208835005297
GNQ,2015,NY.GDP.FRST.RT.ZS,0.95690589683015
GNQ,2014,NY.GDP.FRST.RT.ZS,0.515417644531082
GNQ,2013,NY.GDP.FRST.RT.ZS,0.439973131959887
GNQ,2012,NY.GDP.FRST.RT.ZS,0.394710906115835
GNQ,2011,NY.GDP.FRST.RT.ZS,0.335772162008503
GNQ,2010,NY.GDP.FRST.RT.ZS,0.36876041625937
GNQ,2009,NY.GDP.FRST.RT.ZS,0.582682761024879
GNQ,2008,NY.GDP.FRST.RT.ZS,0.538814974508779
GNQ,2007,NY.GDP.FRST.RT.ZS,0.552830896318893
GNQ,2006,NY.GDP.FRST.RT.ZS,0.711835670011504
GNQ,2005,NY.GDP.FRST.RT.ZS,0.749109807982188
GNQ,2004,NY.GDP.FRST.RT.ZS,0.883890361007034
GNQ,2003,NY.GDP.FRST.RT.ZS,2.10036466077586
GNQ,2002,NY.GDP.FRST.RT.ZS,3.12235546565171
GNQ,2001,NY.GDP.FRST.RT.ZS,3.58222038918591
GNQ,2000,NY.GDP.FRST.RT.ZS,5.62492432848025
GNQ,1999,NY.GDP.FRST.RT.ZS,10.5817749186457
GNQ,1998,NY.GDP.FRST.RT.ZS,11.2547377877241
GNQ,1997,NY.GDP.FRST.RT.ZS,14.8233683280346
GNQ,1996,NY.GDP.FRST.RT.ZS,21.8683633878505
GNQ,1995,NY.GDP.FRST.RT.ZS,31.9633277533571
GNB,2019,NY.GDP.FRST.RT.ZS,9.94740073583492
GNB,2018,NY.GDP.FRST.RT.ZS,9.88886799180997
GNB,2017,NY.GDP.FRST.RT.ZS,15.9857332638944
GNB,2016,NY.GDP.FRST.RT.ZS,18.7015046109056
GNB,2015,NY.GDP.FRST.RT.ZS,19.8714177012089
GNB,2014,NY.GDP.FRST.RT.ZS,18.6987838921976
GNB,2013,NY.GDP.FRST.RT.ZS,16.9399233052409
GNB,2012,NY.GDP.FRST.RT.ZS,17.1198567468218
GNB,2011,NY.GDP.FRST.RT.ZS,13.2487755763413
GNB,2010,NY.GDP.FRST.RT.ZS,14.9307329026999
GNB,2009,NY.GDP.FRST.RT.ZS,17.1974480172831
GNB,2008,NY.GDP.FRST.RT.ZS,15.9806489073256
GNB,2007,NY.GDP.FRST.RT.ZS,16.7234362875899
GNB,2006,NY.GDP.FRST.RT.ZS,13.3637311240334
GNB,2005,NY.GDP.FRST.RT.ZS,13.3963690749939
GNB,2004,NY.GDP.FRST.RT.ZS,14.1311490985512
GNB,2003,NY.GDP.FRST.RT.ZS,17.8267671662477
GNB,2002,NY.GDP.FRST.RT.ZS,12.5778661904573
GNB,2001,NY.GDP.FRST.RT.ZS,11.0270151878701
GNB,2000,NY.GDP.FRST.RT.ZS,11.8568115340533
GNB,1999,NY.GDP.FRST.RT.ZS,19.268801792287
GNB,1998,NY.GDP.FRST.RT.ZS,31.5998376511536
GNB,1997,NY.GDP.FRST.RT.ZS,22.8740539530756
GNB,1996,NY.GDP.FRST.RT.ZS,24.170858967761
GNB,1995,NY.GDP.FRST.RT.ZS,26.0617399150181
GMB,2019,NY.GDP.FRST.RT.ZS,2.81390983977653
GMB,2018,NY.GDP.FRST.RT.ZS,2.72252448983926
GMB,2017,NY.GDP.FRST.RT.ZS,6.49323709656864
GMB,2016,NY.GDP.FRST.RT.ZS,6.56105812711213
GMB,2015,NY.GDP.FRST.RT.ZS,5.55888177634649
GMB,2014,NY.GDP.FRST.RT.ZS,5.2409154628157
GMB,2013,NY.GDP.FRST.RT.ZS,5.90666401996967
GMB,2012,NY.GDP.FRST.RT.ZS,5.78123297887422
GMB,2011,NY.GDP.FRST.RT.ZS,4.46743879941924
GMB,2010,NY.GDP.FRST.RT.ZS,3.03032430579774
GMB,2009,NY.GDP.FRST.RT.ZS,3.29749846666455
GMB,2008,NY.GDP.FRST.RT.ZS,3.18489288621072
GMB,2007,NY.GDP.FRST.RT.ZS,3.04093237747013
GMB,2006,NY.GDP.FRST.RT.ZS,2.72961175784069
GMB,2005,NY.GDP.FRST.RT.ZS,2.63182573752435
GMB,2004,NY.GDP.FRST.RT.ZS,2.5497949802114
GMB,2003,NY.GDP.FRST.RT.ZS,6.12286065692919
GMB,2002,NY.GDP.FRST.RT.ZS,3.54757628277213
GMB,2001,NY.GDP.FRST.RT.ZS,2.48956240559623
GMB,2000,NY.GDP.FRST.RT.ZS,2.25584549955561
GMB,1999,NY.GDP.FRST.RT.ZS,2.00134354349662
GMB,1998,NY.GDP.FRST.RT.ZS,2.54688725802424
GMB,1997,NY.GDP.FRST.RT.ZS,2.60913573477658
GMB,1996,NY.GDP.FRST.RT.ZS,2.69758762305267
GMB,1995,NY.GDP.FRST.RT.ZS,3.03697990712517
GIN,2019,NY.GDP.FRST.RT.ZS,4.65794341633325
GIN,2018,NY.GDP.FRST.RT.ZS,5.49425199794497
GIN,2017,NY.GDP.FRST.RT.ZS,9.13014046635048
GIN,2016,NY.GDP.FRST.RT.ZS,11.2543300797149
GIN,2015,NY.GDP.FRST.RT.ZS,10.481556329485
GIN,2014,NY.GDP.FRST.RT.ZS,10.0580719553787
GIN,2013,NY.GDP.FRST.RT.ZS,9.57218248414314
GIN,2012,NY.GDP.FRST.RT.ZS,10.1176585849258
GIN,2011,NY.GDP.FRST.RT.ZS,9.89026351946753
GIN,2010,NY.GDP.FRST.RT.ZS,8.6026043066631
GIN,2009,NY.GDP.FRST.RT.ZS,9.94669557172777
GIN,2008,NY.GDP.FRST.RT.ZS,9.42715643761148
GIN,2007,NY.GDP.FRST.RT.ZS,8.77638692629152
GIN,2006,NY.GDP.FRST.RT.ZS,8.98671907895133
GIN,2005,NY.GDP.FRST.RT.ZS,12.9946223729422
GIN,2004,NY.GDP.FRST.RT.ZS,10.1221055672616
GIN,2003,NY.GDP.FRST.RT.ZS,12.1579327360701
GIN,2002,NY.GDP.FRST.RT.ZS,8.79806736713139
GIN,2001,NY.GDP.FRST.RT.ZS,7.63138676632079
GIN,2000,NY.GDP.FRST.RT.ZS,7.44075001692394
GIN,1999,NY.GDP.FRST.RT.ZS,6.56383718968611
GIN,1998,NY.GDP.FRST.RT.ZS,7.28281113262641
GIN,1997,NY.GDP.FRST.RT.ZS,6.7178642181187
GIN,1996,NY.GDP.FRST.RT.ZS,9.99727078129871
GIN,1995,NY.GDP.FRST.RT.ZS,10.550570309092
GHA,2019,NY.GDP.FRST.RT.ZS,3.48167988211684
GHA,2018,NY.GDP.FRST.RT.ZS,3.80854813393799
GHA,2017,NY.GDP.FRST.RT.ZS,5.90830368191503
GHA,2016,NY.GDP.FRST.RT.ZS,6.37927612801164
GHA,2015,NY.GDP.FRST.RT.ZS,6.82969261160183
GHA,2014,NY.GDP.FRST.RT.ZS,5.66614902136025
GHA,2013,NY.GDP.FRST.RT.ZS,4.42141324102118
GHA,2012,NY.GDP.FRST.RT.ZS,6.22274709142471
GHA,2011,NY.GDP.FRST.RT.ZS,5.50203428673419
GHA,2010,NY.GDP.FRST.RT.ZS,5.77442765220724
GHA,2009,NY.GDP.FRST.RT.ZS,7.60843149004494
GHA,2008,NY.GDP.FRST.RT.ZS,6.57573796480232
GHA,2007,NY.GDP.FRST.RT.ZS,6.24981033258966
GHA,2006,NY.GDP.FRST.RT.ZS,5.0076574272652
GHA,2005,NY.GDP.FRST.RT.ZS,9.36380408433484
GHA,2004,NY.GDP.FRST.RT.ZS,10.8305885965699
GHA,2003,NY.GDP.FRST.RT.ZS,13.8961700461814
GHA,2002,NY.GDP.FRST.RT.ZS,9.85705227600459
GHA,2001,NY.GDP.FRST.RT.ZS,9.39320531098542
GHA,2000,NY.GDP.FRST.RT.ZS,9.73486409255911
GHA,1999,NY.GDP.FRST.RT.ZS,6.26575781484371
GHA,1998,NY.GDP.FRST.RT.ZS,10.1960118505064
GHA,1997,NY.GDP.FRST.RT.ZS,10.3983391039645
GHA,1996,NY.GDP.FRST.RT.ZS,10.7637022925204
GHA,1995,NY.GDP.FRST.RT.ZS,11.3786675282422
GEO,2019,NY.GDP.FRST.RT.ZS,0.0806332038954042
GEO,2018,NY.GDP.FRST.RT.ZS,0.0764768160368761
GEO,2017,NY.GDP.FRST.RT.ZS,0.0812818873740519
GEO,2016,NY.GDP.FRST.RT.ZS,0.065710444696658
GEO,2015,NY.GDP.FRST.RT.ZS,0.0815361076606178
GEO,2014,NY.GDP.FRST.RT.ZS,0.0652287988440773
GEO,2013,NY.GDP.FRST.RT.ZS,0.0701412136770824
GEO,2012,NY.GDP.FRST.RT.ZS,0.0510300640342511
GEO,2011,NY.GDP.FRST.RT.ZS,0.132340650859169
GEO,2010,NY.GDP.FRST.RT.ZS,0.120570149289604
GEO,2009,NY.GDP.FRST.RT.ZS,0.160796612671345
GEO,2008,NY.GDP.FRST.RT.ZS,0.132015745245165
GEO,2007,NY.GDP.FRST.RT.ZS,0.147838422308499
GEO,2006,NY.GDP.FRST.RT.ZS,0.131659976337795
GEO,2005,NY.GDP.FRST.RT.ZS,0.131198852941536
GEO,2004,NY.GDP.FRST.RT.ZS,0.136247235111899
GEO,2003,NY.GDP.FRST.RT.ZS,0.131685745316655
GEO,2002,NY.GDP.FRST.RT.ZS,0.103982829445877
GEO,2001,NY.GDP.FRST.RT.ZS,0.0808388703293695
GEO,2000,NY.GDP.FRST.RT.ZS,0.129637994918041
GEO,1999,NY.GDP.FRST.RT.ZS,0.14004269075185
GEO,1998,NY.GDP.FRST.RT.ZS,0.0972956917841212
GEO,1997,NY.GDP.FRST.RT.ZS,0.0
GEO,1996,NY.GDP.FRST.RT.ZS,0.0
GEO,1995,NY.GDP.FRST.RT.ZS,0.0
GBR,2019,NY.GDP.FRST.RT.ZS,0.0
GBR,2018,NY.GDP.FRST.RT.ZS,0.00706850377521334
GBR,2017,NY.GDP.FRST.RT.ZS,0.00547055293043898
GBR,2016,NY.GDP.FRST.RT.ZS,0.00572390585176115
GBR,2015,NY.GDP.FRST.RT.ZS,0.00515011993091055
GBR,2014,NY.GDP.FRST.RT.ZS,0.0060951229020376
GBR,2013,NY.GDP.FRST.RT.ZS,0.00619802865253504
GBR,2012,NY.GDP.FRST.RT.ZS,0.005500912076973
GBR,2011,NY.GDP.FRST.RT.ZS,0.00622091197352425
GBR,2010,NY.GDP.FRST.RT.ZS,0.00624206486170278
GBR,2009,NY.GDP.FRST.RT.ZS,0.00526046738691649
GBR,2008,NY.GDP.FRST.RT.ZS,0.00470455457645455
GBR,2007,NY.GDP.FRST.RT.ZS,0.00427037050124175
GBR,2006,NY.GDP.FRST.RT.ZS,0.00377801966850616
GBR,2005,NY.GDP.FRST.RT.ZS,0.00362380736405146
GBR,2004,NY.GDP.FRST.RT.ZS,0.00369923946189451
GBR,2003,NY.GDP.FRST.RT.ZS,0.00492975261251081
GBR,2002,NY.GDP.FRST.RT.ZS,0.00534322376850658
GBR,2001,NY.GDP.FRST.RT.ZS,0.00489119832682914
GBR,2000,NY.GDP.FRST.RT.ZS,0.00493192733359084
GBR,1999,NY.GDP.FRST.RT.ZS,0.00501076127186852
GBR,1998,NY.GDP.FRST.RT.ZS,0.00584390822202344
GBR,1997,NY.GDP.FRST.RT.ZS,0.00610603629048941
GBR,1996,NY.GDP.FRST.RT.ZS,0.00755577414005737
GBR,1995,NY.GDP.FRST.RT.ZS,0.00799781909345323
GAB,2019,NY.GDP.FRST.RT.ZS,2.24380950182375
GAB,2018,NY.GDP.FRST.RT.ZS,2.57850658243061
GAB,2017,NY.GDP.FRST.RT.ZS,3.06748536685608
GAB,2016,NY.GDP.FRST.RT.ZS,2.38852306160144
GAB,2015,NY.GDP.FRST.RT.ZS,2.23499143447168
GAB,2014,NY.GDP.FRST.RT.ZS,2.24550797723011
GAB,2013,NY.GDP.FRST.RT.ZS,2.27001867626594
GAB,2012,NY.GDP.FRST.RT.ZS,2.04266337942639
GAB,2011,NY.GDP.FRST.RT.ZS,1.51071156684838
GAB,2010,NY.GDP.FRST.RT.ZS,1.98518178203554
GAB,2009,NY.GDP.FRST.RT.ZS,3.01125745310289
GAB,2008,NY.GDP.FRST.RT.ZS,3.77663356446465
GAB,2007,NY.GDP.FRST.RT.ZS,3.15538808206861
GAB,2006,NY.GDP.FRST.RT.ZS,3.63956826326135
GAB,2005,NY.GDP.FRST.RT.ZS,2.8911970826085
GAB,2004,NY.GDP.FRST.RT.ZS,2.28178435994393
GAB,2003,NY.GDP.FRST.RT.ZS,4.72256093693064
GAB,2002,NY.GDP.FRST.RT.ZS,4.4475548396141
GAB,2001,NY.GDP.FRST.RT.ZS,3.85907327381353
GAB,2000,NY.GDP.FRST.RT.ZS,3.99642449404337
GAB,1999,NY.GDP.FRST.RT.ZS,3.97142642573457
GAB,1998,NY.GDP.FRST.RT.ZS,4.65675574724181
GAB,1997,NY.GDP.FRST.RT.ZS,3.96229803354235
GAB,1996,NY.GDP.FRST.RT.ZS,3.70024307838619
GAB,1995,NY.GDP.FRST.RT.ZS,4.47950633290169
FSM,2019,NY.GDP.FRST.RT.ZS,0.0147433271606052
FSM,2018,NY.GDP.FRST.RT.ZS,0.0165045161037463
FSM,2017,NY.GDP.FRST.RT.ZS,0.0385320066214341
FSM,2016,NY.GDP.FRST.RT.ZS,0.0360496232316334
FSM,2015,NY.GDP.FRST.RT.ZS,0.032192134954101
FSM,2014,NY.GDP.FRST.RT.ZS,0.0406003278508593
FSM,2013,NY.GDP.FRST.RT.ZS,0.0266740121867941
FSM,2012,NY.GDP.FRST.RT.ZS,0.0282034652210159
FSM,2011,NY.GDP.FRST.RT.ZS,0.0354254343191027
FSM,2010,NY.GDP.FRST.RT.ZS,0.0272732816714997
FSM,2009,NY.GDP.FRST.RT.ZS,0.0289115684176353
FSM,2008,NY.GDP.FRST.RT.ZS,0.0319934852578765
FSM,2007,NY.GDP.FRST.RT.ZS,0.0189088329318677
FSM,2006,NY.GDP.FRST.RT.ZS,0.0124872726970928
FSM,2005,NY.GDP.FRST.RT.ZS,0.01068453390706
FSM,2004,NY.GDP.FRST.RT.ZS,0.016520240050047
FSM,2003,NY.GDP.FRST.RT.ZS,0.0142734119946187
FSM,2002,NY.GDP.FRST.RT.ZS,0.00973310065295731
FSM,2001,NY.GDP.FRST.RT.ZS,0.00857109008570517
FSM,2000,NY.GDP.FRST.RT.ZS,0.0074641058190842
FSM,1999,NY.GDP.FRST.RT.ZS,0.00707232194232158
FSM,1998,NY.GDP.FRST.RT.ZS,0.0129895155513943
