Country Code,Country Name,Year,Last_Known_ECI,Ensemble,LASSO,Ridge,Elastic Net,Random Forest,LASSO (Δ),Ridge (Δ),Elastic Net (Δ),Random Forest (Δ)
GHA,Ghana,2020,-0.994,-0.9852393811628775,-0.9718268016535427,-0.9634176117748289,-0.9664091408744199,-1.016805512843191,-0.9892389474161579,-0.9709867435143086,-0.9889514563877653,-1.0142788348388052
GHA,Ghana,2021,-0.994,-0.9806561733281867,-0.9544209393122496,-0.9390007562106402,-0.9446782816255894,-1.0420896016414722,-0.9868886841312846,-0.9515708819048208,-0.9862630702371848,-1.040337171562252
GHA,Ghana,2022,-0.994,-0.977916993445976,-0.940901822065487,-0.9193670864878242,-0.9276063212630227,-1.0600309641354624,-0.9866123180157808,-0.9351295687153672,-0.9855963308762938,-1.06809153600857
GHA,Ghana,2023,-0.994,-0.9815798011791776,-0.9305428986016018,-0.9034184819498454,-0.9142254619291076,-1.1058643354920334,-0.9881155163776796,-0.9211331840052052,-0.9866559887419974,-1.1026825423359512
GHA,Ghana,2024,-0.994,-0.9816060084759768,-0.922744711440292,-0.8902826079848659,-0.9037558918506317,-1.1097961524067446,-0.9911411294472214,-0.9091313803751416,-0.989184526681286,-1.1368116676216315
GHA,Ghana,2025,-0.994,-0.9806189148394249,-0.9170126647217386,-0.8792664918576205,-0.8955692707219639,-1.117113034871988,-0.9954644930743058,-0.8987412175988788,-0.9929573378110907,-1.1488268080578128
GHA,Ghana,2026,-0.994,-0.9807418419570599,-0.9129386810216226,-0.8698196438760759,-0.889159307726214,-1.1208866135707403,-1.0008893248341517,-0.8896370732409817,-0.9977785196397435,-1.1648255717469498
GHA,Ghana,2027,-0.994,-0.9794648499100399,-0.9101860668943103,-0.8615047612639269,-0.8841180545128301,-1.1222114929070903,-1.0072441385761615,-0.8815420634350474,-1.0034772056928183,-1.1654350159981346
GHA,Ghana,2028,-0.994,-0.9798496783885693,-0.9084770258492902,-0.8539744556487272,-0.8801168030524227,-1.1222114929070903,-1.0143791119212835,-0.8742207477840652,-1.0099043659511753,-1.1755134239944993
GHA,Ghana,2029,-0.994,-0.9795721452794659,-0.9075823556518852,-0.8469527656420524,-0.8768906939125686,-1.1222114929070899,-1.0221633494870832,-0.8674729261779152,-1.016930016187778,-1.1763735622693545
GHA,Ghana,2030,-0.994,-0.9799948294349324,-0.9073129478497729,-0.8402204706425769,-0.8742263142384805,-1.1236295583832807,-1.0304824918484123,-0.8611283640918465,-1.0244407839466885,-1.1785177044784014
GIN,Guinea,2020,-1.386,-1.3641196658869035,-1.3358979536501772,-1.4127481864398344,-1.335369036597387,-1.3723155865101604,-1.3558517374614716,-1.3918253637442164,-1.3578710702407306,-1.3510783924512502
GIN,Guinea,2021,-1.386,-1.353569393708751,-1.29836352975158,-1.4548949341889235,-1.2996112596511247,-1.3784140077387466,-1.333038733925826,-1.4115329514214807,-1.3372684732345819,-1.3154312597577442
GIN,Guinea,2022,-1.386,-1.3474152043813796,-1.2714406577354718,-1.5097552072537885,-1.2761641730051978,-1.3753642374795902,-1.3168023208663213,-1.4434257957461274,-1.3234219750791103,-1.2629472678854294
GIN,Guinea,2023,-1.386,-1.3525175486955252,-1.2535154376396331,-1.575196043452904,-1.262963022480254,-1.3928516598746463,-1.3064796720244398,-1.4860609283840276,-1.3156597765017637,-1.227413849206533
GIN,Guinea,2024,-1.386,-1.3615433498980272,-1.2432562850469773,-1.649523041787971,-1.258344113943076,-1.3908488762409172,-1.301491695697423,-1.5382113618552888,-1.3133959330755691,-1.1972754915369939
GIN,Guinea,2025,-1.386,-1.376697195965521,-1.2395645463226228,-1.731390189297343,-1.260966910976991,-1.3971726125286326,-1.3013324565879067,-1.598833761916044,-1.316119383110632,-1.1681977069839962
GIN,Guinea,2026,-1.386,-1.400136515846386,-1.241533752605902,-1.8197282285297198,-1.2697512643835684,-1.3944103641701602,-1.3055599339867365,-1.6670409586788535,-1.323384377763112,-1.1796832466530358
GIN,Guinea,2027,-1.386,-1.4246659562872726,-1.2484160014011862,-1.9136877534765875,-1.2838268342926207,-1.3966408213896417,-1.3137879474705667,-1.7420785722181986,-1.3348021341605818,-1.164087585888796
GIN,Guinea,2028,-1.386,-1.4585541174487124,-1.2595942189542202,-2.0125940056254636,-1.3024923365753076,-1.3984383335649664,-1.3256791026226051,-1.8233051368124824,-1.3500335552442784,-1.1962962501903767
GIN,Guinea,2029,-1.386,-1.4924349742890273,-1.2745592747026424,-2.115910964456593,-1.325182705277272,-1.4030834784680997,-1.340938627917417,-1.9101752001530408,-1.3687828800035804,-1.2008466633335728
GIN,Guinea,2030,-1.386,-1.531983921246689,-1.2928910990393065,-2.223212821340245,-1.3514426334556602,-1.4100961042767304,-1.3593089901894173,-2.0022249522325573,-1.390792145200107,-1.2259026242394893
GNQ,Equatorial Guinea,2020,-1.901,-1.6788832449404136,-1.7126162399367313,-1.6790499364478193,-1.6881635709065848,-1.55764537140927,-1.7795413165764997,-1.7463179481764126,-1.7774953886527352,-1.4902361874172567
GNQ,Equatorial Guinea,2021,-1.901,-1.5532068154449679,-1.5514627590853522,-1.4867571053331057,-1.508550400926978,-1.5341170211005888,-1.672077752510417,-1.6062053437914936,-1.6679164288376516,-1.398567711974157
GNQ,Equatorial Guinea,2022,-1.901,-1.4409874006213088,-1.4129544533401015,-1.3184168435958428,-1.3559472615450838,-1.4962190029015796,-1.5769648482305767,-1.4787813724416612,-1.5706243581662747,-1.31799106474935
GNQ,Equatorial Guinea,2023,-1.901,-1.3391843626409567,-1.293308279562695,-1.1694974315142412,-1.2253477883549442,-1.4507156378352755,-1.492765888035162,-1.3624467365743542,-1.4841898453965343,-1.235203293854449
GNQ,Equatorial Guinea,2024,-1.901,-1.243797983559007,-1.1894029530328702,-1.0363989222692174,-1.1127180584933776,-1.3637612727907145,-1.4182256558981716,-1.2558415185619969,-1.407366225475628,-1.1666692619500785
GNQ,Equatorial Guinea,2025,-1.901,-1.16742177962896,-1.0986631876783266,-0.9162615588819969,-1.014807702561239,-1.3253093525004784,-1.3522475066935478,-1.1578093507537857,-1.3390661551005243,-1.1352094228617837
GNQ,Equatorial Guinea,2026,-1.901,-1.1018955023938575,-1.0189641858761052,-0.8068135827992888,-0.928997706365836,-1.2945459066004694,-1.293873334001682,-1.0673669484884218,-1.2783412516595587,-1.1262611033594978
GNQ,Equatorial Guinea,2027,-1.901,-1.0454030398597605,-0.9485528356177617,-0.7062503347571224,-0.8531777758146482,-1.2882318904526964,-1.2422660685742979,-0.9836782033496304,-1.2243643342839112,-1.116702876028015
GNQ,Equatorial Guinea,2028,-1.901,-0.9977173979592333,-0.8859826924603327,-0.6131382138764261,-0.7856475225824224,-1.287766401360508,-1.1966943877607283,-0.9060321540956864,-1.1764139344635873,-1.1300638770741747
GNQ,Equatorial Guinea,2029,-1.901,-0.9518795260144511,-0.8300603349244695,-0.5263383838563501,-0.7250368435793074,-1.287766401360508,-1.1565193565857836,-0.8338242548598143,-1.1338607861812822,-1.1216298467680932
GNQ,Equatorial Guinea,2030,-1.901,-0.9118412575116515,-0.7798011038106445,-0.44494616603837345,-0.6702417659957155,-1.285089828655194,-1.1211827564545005,-0.766540447092003,-1.096156042584985,-1.130771949461796
IDN,Indonesia,2020,-0.135,-0.1267860793042994,-0.1586594657488284,-0.06269344494672147,-0.15724958061113048,-0.14393019730007528,-0.13595926197398897,-0.08259627616277546,-0.13304261136161052,-0.14015779632926453
IDN,Indonesia,2021,-0.135,-0.11848874081238357,-0.17744533929324335,-0.003902491915915185,-0.17424168554309916,-0.1448322181334086,-0.13589328853519037,-0.03666604602533451,-0.13034115834483054,-0.14458769870804689
IDN,Indonesia,2022,-0.135,-0.11086988010752322,-0.19222570805699146,0.04416326558778272,-0.18701849685940652,-0.14483221813340857,-0.13494238430319147,0.0037564463254808333,-0.12700303539717783,-0.14885691002327334
IDN,Indonesia,2023,-0.135,-0.103848773505857,-0.20371680706900264,0.08372049487913069,-0.19641976207194922,-0.14483221813340857,-0.13322912927541639,0.03949240422868369,-0.12312191213185665,-0.15268325847303696
IDN,Indonesia,2024,-0.135,-0.09749093504106182,-0.21250958212878168,0.11653009136619308,-0.20312211524346335,-0.14591627690292192,-0.13086061797100978,0.07124011481336995,-0.1187794873390803,-0.15650960692280058
IDN,Indonesia,2025,-0.135,-0.09142597452368449,-0.2190916063427073,0.14399089041659474,-0.2076707603172393,-0.14591627690292192,-0.12793041570463853,0.09959334687162313,-0.11404701883762254,-0.1603359553725642
IDN,Indonesia,2026,-0.135,-0.08571057042347338,-0.22386516285461894,0.1672141110026587,-0.21050500024320185,-0.14591627690292192,-0.12452026772506618,0.12505699497154005,-0.10898665781384907,-0.16416230382232783
IDN,Indonesia,2027,-0.135,-0.08028215388483342,-0.22716216440888315,0.1870824928899283,-0.21197880729940877,-0.14591627690292197,-0.1207015924389877,0.14806038198810573,-0.1036526126344084,-0.16798865227209145
IDN,Indonesia,2028,-0.135,-0.07553440949814426,-0.22925646307104147,0.20429727454991986,-0.21237739781244036,-0.14946330954326797,-0.1165367859965402,0.16896857053564018,-0.09809216392556902,-0.17181500072185507
IDN,Indonesia,2029,-0.135,-0.0700095427384026,-0.23037400663934554,0.21941551188192376,-0.2119305873864853,-0.14946330954326803,-0.11208036206908806,0.18809198132577853,-0.09234654992708156,-0.17138901954965458
IDN,Indonesia,2030,-0.135,-0.06855627332520801,-0.2307012184202395,0.23287972378291888,-0.21082355199853609,-0.18070498711697983,-0.10737994763937121,0.2056945718672666,-0.08645173869926889,-0.17096303837745408
IRN,"Iran, Islamic Rep.",2020,0.0039999999999999,-0.034242983876265495,-0.02799485117028855,-0.0751565471630925,-0.030258279216393125,-0.06069616945900551,-0.013852646409709353,-0.04599916830477509,-0.0131682100855499,-0.006817999201309933
IRN,"Iran, Islamic Rep.",2021,0.0039999999999999,-0.06909371058979119,-0.05231603747859892,-0.14512054061299895,-0.05511218472851109,-0.13308011054450306,-0.0280021951537315,-0.09299014018991761,-0.02651775913990185,-0.01961071687016654
IRN,"Iran, Islamic Rep.",2022,0.0039999999999999,-0.09391486076572907,-0.07028884738854269,-0.20773594431662534,-0.07236546730325277,-0.1488224203489078,-0.0389046406157138,-0.1373902093098993,-0.036523187499168254,-0.03928816934372252
IRN,"Iran, Islamic Rep.",2023,0.0039999999999999,-0.11491536423901136,-0.08300673991716023,-0.26446758236387535,-0.08347151524160046,-0.14972444118224118,-0.04695837160521435,-0.1795542095701949,-0.04359839002254173,-0.06854166400926266
IRN,"Iran, Islamic Rep.",2024,0.0039999999999999,-0.1333275616001761,-0.0913718979889816,-0.3164790944206386,-0.08960140915635084,-0.15129738057618053,-0.05251144864506585,-0.2197838639879776,-0.04810436648481388,-0.09747103154139983
IRN,"Iran, Islamic Rep.",2025,0.0039999999999999,-0.1493113333298849,-0.09612868789174933,-0.36469486265769174,-0.09169875771749314,-0.15129738057618056,-0.05586796192216144,-0.258335734232489,-0.05035598148143734,-0.12611130015987665
IRN,"Iran, Islamic Rep.",2026,0.0039999999999999,-0.1630563758632495,-0.09789126575196871,-0.4098492058016112,-0.09052388204412831,-0.1525848023930086,-0.057293586041055666,-0.2954279802927838,-0.05062786042880404,-0.1502524241526355
IRN,"Iran, Islamic Rep.",2027,0.0039999999999999,-0.17589321449624767,-0.09716635487768632,-0.4525254583316284,-0.08668941767314431,-0.1575389322839437,-0.05702043304793592,-0.3312461083708016,-0.04915953206535478,-0.17579947931948625
IRN,"Iran, Islamic Rep.",2028,0.0039999999999999,-0.19025934993271665,-0.09437203871680167,-0.4931870145509864,-0.08068900116365962,-0.18283236472226677,-0.055251292374165456,-0.36594785844034433,-0.046159913749478455,-0.2036353157440305
IRN,"Iran, Islamic Rep.",2029,0.0039999999999999,-0.20234186485642625,-0.08985326640947022,-0.5322019896456092,-0.07292038458493211,-0.1977897341281383,-0.052163335149584905,-0.39966736024518795,-0.041811223543693585,-0.23232762514479383
IRN,"Iran, Islamic Rep.",2030,0.0039999999999999,-0.2112861092358499,-0.0838946459924178,-0.5698628101497882,-0.06370406022157216,-0.19778973412813833,-0.04791135055150973,-0.4325186672350178,-0.03627239234088549,-0.25833521326746967
KAZ,Kazakhstan,2020,-0.23,-0.28901382564016354,-0.3015375469541362,-0.30870657674024365,-0.3022094007198992,-0.2689214125118381,-0.2925418232041308,-0.2862010654021139,-0.2915078085691628,-0.26048497101978385
KAZ,Kazakhstan,2021,-0.23,-0.34009920270416794,-0.3668823353136431,-0.37589540729508253,-0.3670142697803733,-0.27920607374445483,-0.35193990029993266,-0.3368892072220477,-0.3498463273694012,-0.29312010060840793
KAZ,Kazakhstan,2022,-0.23,-0.38941680309588744,-0.4271114930587412,-0.4339292683160333,-0.42584457813777504,-0.28846227309125244,-0.40858711220637384,-0.3828833402290332,-0.4054157190993242,-0.34310064062856666
KAZ,Kazakhstan,2023,-0.23,-0.43942830649824655,-0.4831137288251859,-0.4846851228133933,-0.47985253767017944,-0.3041830506562423,-0.4628267073651432,-0.4248798055313131,-0.4585650063207479,-0.41732049280376715
KAZ,Kazakhstan,2024,-0.23,-0.4949457084706669,-0.5356222916360918,-0.5296540089433773,-0.5299665533959392,-0.3721350975197457,-0.5149585717901283,-0.4634707171769506,-0.5095986070843301,-0.504159820218772
KAZ,Kazakhstan,2025,-0.23,-0.5611975528649085,-0.5852421650690535,-0.5700203905292421,-0.5769346959559707,-0.5333003934970602,-0.5652447070242432,-0.4991595626690728,-0.5587820353129653,-0.6008964728616599
KAZ,Kazakhstan,2026,-0.23,-0.6069345812851268,-0.6324725044145951,-0.606725192216515,-0.6213597299548791,-0.542827533936546,-0.61391401606833,-0.5323744684245995,-0.6063468726855269,-0.6994563325800226
KAZ,Kazakhstan,2027,-0.23,-0.6488439338299017,-0.6777251489577579,-0.6405158738863481,-0.663727338359877,-0.5408292551622038,-0.6611664847057227,-0.5634794796834346,-0.6524951051220192,-0.7908127847618497
KAZ,Kazakhstan,2028,-0.23,-0.6880766838355582,-0.7213398959518676,-0.6719862092023265,-0.7044288645624611,-0.540829255162204,-0.707176834601881,-0.5927841520615343,-0.6974029050730377,-0.8686653540691531
KAZ,Kazakhstan,2029,-0.23,-0.7255411172735716,-0.7635971027536933,-0.7016078852375058,-0.74377963699786,-0.5408292551622038,-0.7520977149095194,-0.6205517074579003,-0.7412239304388359,-0.9406417052310545
KAZ,Kazakhstan,2030,-0.23,-0.7626989266167162,-0.8047280844981431,-0.729755604860222,-0.7820337343709245,-0.5408292551622039,-0.7960624906796362,-0.6470059692003699,-0.784092201891946,-1.017084072270284
KEN,Kenya,2020,-0.436,-0.4793051449384522,-0.49177899887895127,-0.4466981278023353,-0.5005951062162922,-0.49764034382802885,-0.48126449741230426,-0.46436785532666136,-0.48322695851090436,-0.4688692715321403
KEN,Kenya,2021,-0.436,-0.511036713466641,-0.538950922335253,-0.45619201628928485,-0.553330898097456,-0.4987852862360173,-0.5225316414417706,-0.4890930969742642,-0.5260192631406118,-0.5033905832184704
KEN,Kenya,2022,-0.436,-0.5389706696885921,-0.5789508918430373,-0.46464269989121787,-0.5964159762012937,-0.4987852862360175,-0.5602575523715498,-0.5106369660161428,-0.5648879192143689,-0.5371880657351082
KEN,Kenya,2023,-0.436,-0.5638656635003693,-0.6129629866118687,-0.4721781025356852,-0.631629940166048,-0.49983859308361095,-0.5948407290058737,-0.5293916658075671,-0.6002786264146779,-0.5698046643776224
KEN,Kenya,2024,-0.436,-0.5848846182484086,-0.6419641577917328,-0.4788998455418202,-0.6604067183049419,-0.4938371694414005,-0.6266293279666688,-0.5456906954247855,-0.6325801247353668,-0.5990689067805529
KEN,Kenya,2025,-0.436,-0.6058826932718425,-0.6667604608743138,-0.48488865573454254,-0.6839017111717164,-0.5043180412631629,-0.6559275233997649,-0.5598176364138614,-0.6621314738364135,-0.6293160434809647
KEN,Kenya,2026,-0.436,-0.6248644245887855,-0.6880169500495619,-0.49020866158922705,-0.7030458930886402,-0.5101495832812567,-0.683001063262157,-0.5720136243550555,-0.6892284021091577,-0.6632512189752284
KEN,Kenya,2027,-0.436,-0.6414174418353662,-0.7062823432160988,-0.49491080604036886,-0.7185894049362225,-0.5113226925708743,-0.7080821236858909,-0.582483702097153,-0.7141288443413896,-0.695539617794932
KEN,Kenya,2028,-0.436,-0.6557643056029332,-0.7220093724021089,-0.499035557578133,-0.7311366794331224,-0.5144959827849703,-0.7313735500922489,-0.5914022220513265,-0.737057771677918,-0.719603308803638
KEN,Kenya,2029,-0.436,-0.6731058825141529,-0.7355715743372273,-0.5026150639127456,-0.7411747436443601,-0.5458614751454209,-0.7530525625278087,-0.5989174398795596,-0.7582114043200981,-0.7494427963460031
KEN,Kenya,2030,-0.436,-0.6868343530204665,-0.7472771438910467,-0.5056748628210935,-0.749096023980253,-0.5548406882720308,-0.7732739929069925,-0.6051554206082111,-0.7777608858492661,-0.7815958058348385
KWT,Kuwait,2020,0.419,0.3383415009405826,0.3626553074508376,0.28619482492134196,0.35022825151652515,0.20124282124900258,0.38793474995954,0.3291132620280916,0.38637787334470913,0.4029849170546125
KWT,Kuwait,2021,0.419,0.28187773195846993,0.31050941182420555,0.16396498309576213,0.28859362183589776,0.15701223466139058,0.3554432483590156,0.23947637428491758,0.35247177604985,0.38755020555672015
KWT,Kuwait,2022,0.419,0.23122145168753205,0.26183022260820454,0.0501348967118338,0.23271301544515766,0.14773161966082365,0.3217073328718907,0.15005272706571732,0.31744769084997915,0.36815410828664963
KWT,Kuwait,2023,0.419,0.18327251673896341,0.2160137120809419,-0.05702368860245455,0.18147199077368026,0.14674445241141468,0.2868858696966582,0.0608111903392064,0.2814503881583146,0.34982621905394595
KWT,Kuwait,2024,0.419,0.1364611031236696,0.17256151360211225,-0.15888367854539187,0.133972576565903,0.1446575689947159,0.25111765553337906,-0.02827470643990107,0.24460613696662445,0.331931758311915
KWT,Kuwait,2025,0.419,0.09079785966428806,0.1310624385802529,-0.2565356938536697,0.08949122445727165,0.1446575689947159,0.21452395295477542,-0.11722747175421243,0.20702506929655393,0.31338578863861677
KWT,Kuwait,2026,0.419,0.04659773566235241,0.09117722663139138,-0.35084611128774923,0.0474449288865213,0.14465756899471593,0.1772107054849852,-0.2060662450579329,0.16880324247794956,0.3004005691689381
KWT,Kuwait,2027,0.419,0.002700660362025528,0.05262596335487868,-0.4425031707332421,0.007363927912202084,0.14311427229141926,0.13927047284837185,-0.29480730104685876,0.13002443787139492,0.28651668039803824
KWT,Kuwait,2028,0.419,-0.040287533985509334,0.015177699086703522,-0.5320536021600234,-0.03113029334838413,0.14311427229141924,0.10078412173918559,-0.38346447845016307,0.09076172971695518,0.27451027924023236
KWT,Kuwait,2029,0.419,-0.08275180518486497,-0.021358116381281267,-0.6199317216636993,-0.06834272664484997,0.1431142722914192,0.06182230299702118,-0.4720495446414126,0.05107885348662455,0.2636522390772585
KWT,Kuwait,2030,0.419,-0.12474628042858847,-0.05713870077866268,-0.7064825450313975,-0.10451912180523037,0.14311427229141924,0.022446742171336805,-0.560572505675277,0.01103139936357421,0.25415021603552956
LAO,Lao PDR,2020,-0.805,-0.8239398671652575,-0.8248670789846957,-0.8380564467631638,-0.8293668630996122,-0.8051200109024205,-0.8168973369077993,-0.8277644439585546,-0.8187314499823289,-0.8307153067234848
LAO,Lao PDR,2021,-0.805,-0.8417008530329495,-0.8405640141185771,-0.8700236392733729,-0.8484966529986053,-0.7846844752441134,-0.8258360210093804,-0.8510529524757262,-0.8294533265409303,-0.8834957426028901
LAO,Lao PDR,2022,-0.805,-0.8572366251218857,-0.8528040539637085,-0.9011068357466896,-0.8633847674871419,-0.7745065726303375,-0.8321785713523773,-0.874768369340458,-0.8375374201822083,-0.921606410272165
LAO,Lao PDR,2023,-0.805,-0.8720841048126893,-0.8621756802680222,-0.9314690909851246,-0.8748332572307541,-0.7728067099908043,-0.8362417101092738,-0.8988280805052056,-0.8433080071954201,-0.9570103022169101
LAO,Lao PDR,2024,-0.805,-0.8857472099384762,-0.869164433116796,-0.9612399338765776,-0.8834883817213139,-0.7728067099908046,-0.8383021480769163,-0.9231618374415692,-0.8470479218917247,-0.9907663133921075
LAO,Lao PDR,2025,-0.805,-0.8982128331994192,-0.8741709182641428,-0.9905222607025042,-0.8898708703201734,-0.7741699045681567,-0.8386016392963646,-0.9477099062920631,-0.8490038528210381,-1.021653313330911
LAO,Lao PDR,2026,-0.805,-0.9096439788872736,-0.8775256644863554,-1.0193978111034525,-0.8944003053641252,-0.7741699045681565,-0.837351397124795,-0.972421494053454,-0.8493909621410562,-1.0524942922567933
LAO,Lao PDR,2027,-0.805,-0.9218348139054344,-0.8795013819750278,-1.047931518124061,-0.8974147690709479,-0.7756517919199355,-0.8347359524269418,-0.997253410326092,-0.8483969146384924,-1.093792772761977
LAO,Lao PDR,2028,-0.805,-0.9320005756829302,-0.8803230763996612,-1.076174963839535,-0.8991866742091387,-0.7734125175977663,-0.8309165243628744,-1.0221689293701473,-0.8461853918480047,-1.1276365278363139
LAO,Lao PDR,2029,-0.805,-0.9390505392412578,-0.8801763937422112,-1.1041691244661804,-0.8999355198015324,-0.7734125175977661,-0.8260339653456082,-1.0471368224871822,-0.8428991570724869,-1.1386408134170947
LAO,Lao PDR,2030,-0.805,-0.9448335509085941,-0.8792145053902813,-1.1319465510461193,-0.8998381691474937,-0.771605722143221,-0.8202113339634873,-1.072130535233077,-0.8386627286987913,-1.1450588616462813
LBR,Liberia,2020,-0.849,-0.8798165890662129,-0.8690503629945863,-0.9144149140441733,-0.8736292817857656,-0.8698934385275235,-0.8711991179770624,-0.8958102055143272,-0.8727408718087853,-0.8717945198774799
LBR,Liberia,2021,-0.849,-0.9038746369710595,-0.88379645896163,-0.9720349917472897,-0.891289703879598,-0.8713911229535696,-0.8902093867442703,-0.9382357295726365,-0.8930609908000502,-0.8909787111094322
LBR,Liberia,2022,-0.849,-0.9243546443420686,-0.8940006332979236,-1.022935234976334,-0.9031119274519662,-0.8713911229535696,-0.9063189208629895,-0.9765726585169056,-0.9102666555728011,-0.9102400011040594
LBR,Liberia,2023,-0.849,-0.941726936703499,-0.9002918761977606,-1.067969613038577,-0.9100069928459658,-0.8713911229535696,-0.9197794375061396,-1.0110727610283876,-0.924625020267285,-0.9286786697903071
LBR,Liberia,2024,-0.849,-0.9562793936457863,-0.9031891501500366,-1.1078165094793477,-0.9127089789602322,-0.8713911229535697,-0.9308108545245998,-1.0419501215138018,-0.9363690971626398,-0.9459993144220629
LBR,Liberia,2025,-0.849,-0.9688344594667022,-0.9031206368137408,-1.1430148245034373,-0.9118093764279802,-0.8713911229535697,-0.9396053076418666,-1.0693867806184432,-0.9457021199507661,-0.9666455068238142
LBR,Liberia,2026,-0.849,-0.9791586555772309,-0.9004396170849257,-1.1739926543297516,-0.9077847841132166,-0.8713911229535696,-0.94633066015824,-1.0935375314776323,-0.9528013493909527,-0.9869915251095593
LBR,Liberia,2027,-0.849,-0.9874188063927115,-0.8954375733026771,-1.2010900737458163,-0.901019225810093,-0.8710957542941492,-0.9511335692755918,-1.114533998074044,-0.9578213926080803,-1.0072188640312403
LBR,Liberia,2028,-0.849,-0.9938342272575766,-0.888354999518466,-1.224577234311031,-0.8918221321228599,-0.8703512869945711,-0.9541421650546469,-1.1324881031539893,-0.9608970981899566,-1.028040798715092
LBR,Liberia,2029,-0.849,-0.9991220852263932,-0.8793903207517091,-1.2446687413643485,-0.880442829526348,-0.8703512869945709,-0.9554683909407442,-1.1474950170723477,-0.9621460812959597,-1.053014013865118
LBR,Liberia,2030,-0.849,-1.0033146973961624,-0.8687072520219252,-1.2615350749563339,-0.8670822150559424,-0.8703512869945713,-0.9552100486119872,-1.159635665259797,-0.9616709260609355,-1.0823251102078064
LBY,Libya,2020,-1.425,-1.3786785965789305,-1.357188481430016,-1.3928540666082052,-1.3500345744951494,-1.4197805819990652,-1.381584469914658,-1.406673038853572,-1.3820738410317779,-1.3392397182989995
LBY,Libya,2021,-1.425,-1.3563595032910003,-1.311436368988951,-1.3980939350217443,-1.302840876664591,-1.4368112784968565,-1.3502808027590185,-1.4133189437461782,-1.3520027926556648,-1.2860910279949977
LBY,Libya,2022,-1.425,-1.3500027871739395,-1.2844103043582074,-1.433928320754963,-1.2787323464182236,-1.4452748078908322,-1.329923130800716,-1.4419515914364387,-1.333559437749274,-1.2522423579828617
LBY,Libya,2023,-1.425,-1.3678005549936112,-1.2733600253793376,-1.4949623043330134,-1.2739327460785361,-1.4563857008459546,-1.3194928698758752,-1.4900318161339958,-1.3256732210860407,-1.3085657562161364
LBY,Libya,2024,-1.425,-1.405997686320305,-1.2760163664789959,-1.5769102228298968,-1.2853993383877316,-1.5136060581283493,-1.3181001131193384,-1.5554005097278454,-1.3274104026421194,-1.3951384792481636
LBY,Libya,2025,-1.425,-1.4539412657915634,-1.290507101628315,-1.676367594158176,-1.3106804106066665,-1.5765606774347574,-1.3249673752169404,-1.6362217354498143,-1.3379565728377933,-1.4782686590000431
LBY,Libya,2026,-1.425,-1.5093577402976517,-1.3152875086861053,-1.7906299363079923,-1.3478004732842317,-1.6379036386683565,-1.339415390239391,-1.7309343561805757,-1.356601402302363,-1.5562892167121978
LBY,Libya,2027,-1.425,-1.5733120145355244,-1.3490830799504723,-1.917548839402661,-1.3951677581397721,-1.654664048095797,-1.3608507036296873,-1.8382109029421174,-1.3827253405940796,-1.6882454435296073
LBY,Libya,2028,-1.425,-1.6431895341877611,-1.3908422542125256,-2.055417630969815,-1.4514996836551348,-1.663008791781743,-1.3887548316894116,-1.956922599878835,-1.4157880148018622,-1.8232824665127607
LBY,Libya,2029,-1.425,-1.6972601576539685,-1.4396974172755055,-2.202880549727798,-1.5157627983093294,-1.664263882269959,-1.4226747905424562,-2.08610962423532,-1.4553181107866944,-1.791374088084686
LBY,Libya,2030,-1.425,-1.7734739859994355,-1.4949327245570379,-2.3588605942703094,-1.5871243893031128,-1.664263882269958,-1.4622148215706816,-2.2249558177661357,-1.50090454758378,-1.8945351106744674
MDG,Madagascar,2020,-1.494,-1.4082037275595276,-1.401434857256215,-1.3988092831242234,-1.3916262925803915,-1.3617519047319648,-1.4306866328192849,-1.4240553717363742,-1.4303995079315315,-1.4268659702962352
MDG,Madagascar,2021,-1.494,-1.3307845941459724,-1.3232482058352288,-1.3187432625185458,-1.307085673213567,-1.2283344948567618,-1.3734547926680243,-1.3620009857106197,-1.3729520706098344,-1.3604572677551985
MDG,Madagascar,2022,-1.494,-1.2666191837716887,-1.2569091591260273,-1.2506891146262786,-1.2368930835897496,-1.1378369882150405,-1.32152532525897,-1.3066453191448026,-1.3208589302290512,-1.3015955499835892
MDG,Madagascar,2023,-1.494,-1.218015651035219,-1.2003295522785384,-1.192174047670959,-1.178240406829035,-1.1212775546330407,-1.2742175065303998,-1.2569751942054581,-1.273423408921305,-1.2474875372130159
MDG,Madagascar,2024,-1.494,-1.1760520766498528,-1.1517864979764747,-1.1412337038731042,-1.1288649776586257,-1.1105846741159873,-1.2309366079981205,-1.2121290836593381,-1.230037863107991,-1.2028432048091797
MDG,Madagascar,2025,-1.494,-1.1393718176487937,-1.1098584893380776,-1.0963076196617232,-1.0869436333129818,-1.1105846741159875,-1.1911630329711977,-1.171374412089658,-1.1901723050635842,-1.1585703746371383
MDG,Madagascar,2026,-1.494,-1.1102320327877724,-1.0733726801790473,-1.0561561804503983,-1.051007344099727,-1.110584674115987,-1.154442825184872,-1.1340882546246716,-1.1533644786249375,-1.1488398250225391
MDG,Madagascar,2027,-1.494,-1.0836363098339614,-1.0413613874092214,-1.0197946504520048,-1.019872426215158,-1.1105846741159875,-1.120379376473792,-1.099740924645158,-1.119211203208659,-1.1381458361517103
