Country Code,Country,cluster,GDP_per_capita,Is_Dominant,Dominant_Count,Max_Reserve_Concentration,Resource_Diversity,PC1,PC2,Coal_Prod_perGDPpc,Natural Gas_Prod_perGDPpc,Oil_Prod_perGDPpc,Minerals_Prod_perGDPpc,Resource_Diversity,Coal_Prod_Share,Natural Gas_Prod_Share,Oil_Prod_Share,Minerals_Prod_Share,Aluminium_Res_Share,Bauxite_Res_Share,Cobalt_Res_Share,Copper_Res_Share,Gold_Res_Share,Lead_Res_Share,Lithium_Res_Share,Manganese_Res_Share,Natural Gas_Res_Share,Natural Graphite_Res_Share,Nickel_Res_Share,Oil_Res_Share,Platinum Group_Res_Share,Rare Earth_Res_Share,Silver_Res_Share,Tin_Res_Share,Vanadium_Res_Share,Zinc_Res_Share,Dominant_Resources_List
GNQ,Equatorial Guinea,4,18544.02,False,0,0.06379191322230561,0,-0.7425538843335807,-0.07400661965035256,0.0,0.0,5237.375861868139,0.010785147988408123,0,,,0.10147300062300568,3.301676182416763e-09,,,,,,,,,,,,0.06379191322230561,,,,,,,
GRC,Greece,4,29659.045,False,0,,1,-0.5582344039482721,-0.0002524865187071099,219133.7210958748,0.0,0.0,60848.94169721244,1,0.07059400432599426,,,0.02979302996222727,,,,,,,,,,,,,,,,,,,
GRL,Greenland,4,,False,0,1.6475456998007894,2,-0.3492146658227266,0.02769811637223801,0.0,0.0,0.0,0.0,2,,,,0.2855917046112485,,,,,,,,,,,,,,1.6475456998007894,,,,,
GTM,Guatemala,4,8190.823,False,0,,2,0.22658745209093342,1.7668830329466825,0.0,0.0,0.0,24870425.841212783,2,,,,3.362909993365195,,,,,,,,,,,,,,,,,,,
GUF,French Guiana,4,,False,0,,0,-0.7767309736308082,-0.04217178763877955,0.0,0.0,0.0,0.0,0,,,,1.6508380912083814e-07,,,,,,,,,,,,,,,,,,,
GUY,Guyana,4,13052.244,False,0,,0,-0.4678558643976631,-0.3262072925894037,0.0,0.0,47190.365419157046,40127.61637002802,0,,,0.6435338530746021,0.00864635430829606,,,,,,,,,,,,,,,,,,,
HND,Honduras,4,5721.952,False,0,,1,-0.5578461644875627,0.008248000540671537,0.0,0.0,0.0,221433.8832272623,1,,,,0.02091668074248863,,,,,,,,,,,,,,,,,,,
HRV,Croatia,4,29390.493,False,0,,0,-0.7766283716172045,-0.04187930336174661,520.9507713940014,0.0,0.0,4089.7578683011543,0,0.00016630488154292854,,,0.0019843073856324746,,,,,,,,,,,,,,,,,,,
HUN,Hungary,4,33045.962,False,0,,1,-0.5594466451585112,-0.0005222268486621619,117704.80329790368,0.0,0.0,75056.0688776438,1,0.04224876572285616,,,0.04094573717624148,,,,,,,,,,,,,,,,,,,
IDN,Indonesia,0,11976.45,True,2,45.041356154287115,6,2.9521059510586496,0.3302281002997243,69814510.97779392,214.58737155000017,51174.41563234514,2973342.0170417773,6,9.081869283814829,1.7589210957449908,0.6403447768520898,0.5878647979665395,,13.442150744119058,6.149899574061799,2.633228840125392,6.394316163410302,,,,0.6726665584438168,,45.041356154287115,0.14150206205675064,,,,17.119623368285897,,,"Nickel, Tin"
IND,India,3,6617.13,False,0,7.578710219083631,4,5.154816613095708,4.153580124921845,163981212.39872876,176.0178405139388,111057.89107966746,45529361.13178976,4,11.785966454771641,0.7971507282122304,0.7678068152874633,4.9735410219338165,6.907894736842106,3.1204992798847817,,0.27586206896551724,,2.1134593993325916,,1.8201284796573876,0.7092853529245718,,,0.2634775459581196,,7.578710219083631,1.3689253935660506,,,4.640151515151516,
IND,India2,4,6617.13,False,0,2.2983946122961156,1,-0.562565631707947,-0.006006942170724639,0.0,0.0,0.0,17587.534172670024,1,,,,0.0019212288621674024,,,,,,,,,,2.2983946122961156,,,,,,,,,
IRL,Ireland,4,87080.954,False,0,,0,-0.7767149292659714,-0.042123326342003824,0.0,0.0,0.0,692.998815791568,0,,,,0.0009962312298847603,,,,,,,,,,,,,,,,,,,
IRN,Iran,1,14675.905,True,1,17.243482408804837,3,5.215660672843893,-3.407955003538423,105071.20344537526,644.9322146061861,344919.10379632463,6273224.888005203,3,0.016749044602731303,6.477882321329048,5.2887740647361206,1.5198482570371767,,,,,,2.2246941045606228,,,17.243482408804837,,,9.15123991498166,,,,,,,Natural Gas
IRQ,Iraq,0,11434.956,False,0,8.410035875986853,1,2.1189983787093696,-2.45013696679733,0.0,37.54091936164862,384618.1130036705,7909.956103023046,1,,0.29380115159576164,4.5951226131203855,0.001493183053497981,,,,,,,,,1.8953726329077596,,,8.410035875986853,,,,,,,
ISL,Iceland,4,57663.539,False,0,,1,-0.5626596474236262,-0.00629091249584689,0.0,0.0,0.0,13526.745210695444,1,,,,0.012876537111425375,,,,,,,,,,,,,,,,,,,
ISR,Israel,4,40974.826,False,0,0.31614795153921565,0,-0.6905166068464048,-0.09512478460033347,0.0,18.82610989977114,0.0,0.0,0,,0.5279487906562286,,,,,,,,,,,0.31614795153921565,,,,,,,,,,
ITA,Italy,4,42885.278,False,0,0.035031869695504717,3,-0.09051415056650244,0.10323261761796819,2331.802536059111,2.350512553515451,2169.348729417121,863265.9440845877,3,0.0010861790970082199,0.06898980167350871,0.09720094229197722,0.6111633730986197,,,,,,,,,0.02277421348757523,,,0.035031869695504717,,,,,,,
JAM,Jamaica,4,10544.6,False,0,,2,-0.3352416517119154,0.069902989582254,0.0,0.0,0.0,603531.6654970316,2,,,,0.1050593361245014,,,,,,,,,,,,,,,,,,,
JPN,Japan,4,41680.498,False,0,0.0,4,0.10137982583250749,0.1668577310655558,12467.902005393506,0.0,0.0,988625.5855916117,4,0.005644529150049663,,,0.6802510585317031,,,,0.0,,,,,,,,,,,,,,,
KAZ,Kazakhstan,0,26351.775,False,0,4.085257548845471,5,1.2562047172073383,0.42901300280292276,4272300.442759548,40.61438897379778,69672.20439609855,11168819.064370427,5,1.2228497542474732,0.7324936924775052,1.9182371559397913,4.858717070517533,,,,2.507836990595611,4.085257548845471,,,0.26766595289079226,1.2124255161150752,,,1.7397794515174259,,,,,,3.5984848484848486,
KEN,Kenya,4,4926.242,False,0,,0,-0.7767134088038711,-0.042118733853249796,0.0,0.0,0.0,758.6716202736285,0,,,,6.169842282082206e-05,,,,,,,,,,,,,,,,,,,
KGZ,Kyrgyzstan,4,5298.562,False,0,,0,-0.7647199375538292,-0.03225714808542121,788402.589230814,0.0,0.0,1365.804533380944,0,0.04537404559842138,,,0.00011946785098456816,,,,,,,,,,,,,,,,,,,
KHM,Cambodia,4,6078.936,False,0,,0,-0.7767309602093914,-0.04217174709998153,0.0,0.0,0.0,0.5797067118324655,0,,,,5.8175534334183364e-08,,,,,,,,,,,,,,,,,,,
KOR,South Korea,4,42804.158,False,0,0.4810593374573266,1,-0.5627650267739589,-0.007034196391016124,12709.045695981216,0.0,0.0,634.2776091986204,1,0.005908814287724716,,,0.0004481979029080393,,,,0.0,,,,,,0.4810593374573266,,,,,,,,,
KWT,Kuwait,4,44848.657,False,0,5.886253810967291,1,-0.11257783774843648,-0.4093664233840231,0.0,11.974846658173064,60615.91987024272,0.0,1,,0.3675644452718115,2.840331408824877,,,,,,,,,,0.9103737991970905,,,5.886253810967291,,,,,,,
LAO,Laos,4,7780.344,False,0,,0,-0.7396445802885756,-0.011382779278312268,2429092.7239206904,0.0,0.0,7664.374737158151,0,0.20527891008058516,,,0.0009844190541242605,,,,,,,,,,,,,,,,,,,
LBR,Liberia,4,1440.028,False,0,,0,-0.7767307543655696,-0.04217112535779116,0.0,0.0,0.0,9.470649181821464,0,,,,2.2514129887899908e-07,,,,,,,,,,,,,,,,,,,
LBY,Libya,4,22505.107,False,0,2.8046984537912425,1,-0.11398928719979586,-0.39230958589596304,0.0,22.809655510635874,52796.03105197412,0.0,1,,0.35132891960812374,1.2414099768779252,,,,,,,,,,0.7679490138601045,,,2.8046984537912425,,,,,,,
LKA,Sri Lanka,4,13639.02,False,0,0.40088278121443877,0,-0.7767253719183776,-0.04215486791329892,0.0,0.0,0.0,241.95286758139514,0,,,,5.447765700987659e-05,,,,,,,,,,0.40088278121443877,,,,,,,,,
MAR,Morocco,4,8509.076,False,0,0.1249198350981303,0,-0.7764536577639591,-0.04133416728667274,0.0,0.0,0.0,11978.010303351388,0,0.0,,,0.001682563897645224,,,0.1249198350981303,,,,,,,,,,,,,,,,
MDG,Madagascar,4,1645.73,False,0,7.215890061859899,1,-0.5615325421127917,-0.0031583103839363524,8127.092536442795,0.0,0.0,56875.67219410231,1,0.0001452764542248494,,,0.001545217470132869,,,0.9609218084471561,,,,,,,7.215890061859899,,,,0.1757552309701031,,,,,
MEX,Mexico,0,20312.294,False,0,6.645768025078371,3,1.2904820362366767,0.8798761372980815,256032.0755499108,63.38548826636715,94077.22776166984,22367844.61666417,3,0.05648781699796599,0.8811764985601206,1.9965323834676,7.50045469633588,,,,6.645768025078371,2.4866785079928952,6.229143492769744,,0.26766595289079226,0.09565152953825205,0.8284910811765068,,0.3517764459790174,,,6.331279945242985,,,6.628787878787879,
MKD,North Macedonia,4,18422.6,False,0,,0,-0.7732571623184193,-0.039105357264784736,222071.42314331312,0.0,0.0,4299.317143074268,0,0.0444370314768053,,,0.0013075397067892336,,,,,,,,,,,,,,,,,,,
MLI,Mali,4,2219.189,False,0,1.4209591474245116,0,-0.7767302120454157,-0.042169487303670976,0.0,0.0,0.0,32.89489989360979,0,,,,1.2051118065821185e-06,,,,,1.4209591474245116,,,,,,,,,,,,,,
MMR,Burma,4,4848.559,False,0,14.97967044725016,1,-0.5628104682404961,-0.006746460125223624,0.0,0.0,0.0,7012.3927542183155,1,,,,0.0005612849510108496,,,,,,,,,,,,,,,,14.97967044725016,,,
MMR,Myanmar,3,4848.559,False,0,0.23216566050370543,2,2.1359424123259085,5.696874225729018,356807.04308228486,109.65484949239557,0.0,85416512.5163992,2,0.018790898378242205,0.3638770118523432,,6.8368964380160495,,,,,,,,,0.23216566050370543,,,,,,,,,,
MNE,Montenegro,4,21591.247,False,0,,0,-0.7748203658506355,-0.039285009407290246,86247.91333265745,0.0,0.0,25920.36485896345,0,0.02022682714448707,,,0.009238964902590442,,,,,,,,,,,,,,,,,,,
MNG,Mongolia,4,12214.531,False,0,,1,-0.429115095187674,0.10539525924598989,8722471.620072845,0.0,0.0,57177.52077423193,1,1.1572249855644305,,,0.011529397100504234,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,4,1290.166,False,0,6.681379686907313,1,-0.3757882457822146,0.16935899192425705,11626410.864958463,0.0,0.0,454672.1414143606,1,0.16292686455123298,,,0.00968385814129912,,,,,,,,,,6.681379686907313,,,,,,,,,
MRT,Mauritania,4,5825.571,False,0,,0,-0.717065923659529,0.13804386584422665,0.0,0.0,0.0,2577092.2934421366,0,,,,0.24784088604764645,,,,,,,,,,,,,,,,,,,
MWI,Malawi,4,1411.374,False,0,,0,-0.7760282481880998,-0.0415957868994647,46248.5492860149,0.0,0.0,0.0,0,0.0007089925437811454,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,0,27913.548,False,0,0.48786250273510384,4,0.6829067330649278,-0.30085004981159874,145737.43903856294,103.648667879841,19175.07135244864,112362.36579455971,4,0.044186297894051915,1.980126146031306,0.5592228442913826,0.05177741896478771,,,,,,,,,0.48786250273510384,,,0.1584243168551768,,,,,,,
NAM,Namibia,4,9959.541,False,0,0.051387461459403906,1,-0.5628476578990704,-0.0068587898496771035,0.0,0.0,0.0,5406.072428438219,1,,,,0.0008888442450684167,,,,,,,0.051387461459403906,,,,,,,,,,,,
NCL,New Caledonia,4,,False,0,5.814429612644337,1,-0.5629728197267674,-0.00723683563327077,0.0,0.0,0.0,0.0,1,,,,0.001845141734543608,,,0.5211078967208927,,,,,,,,5.814429612644337,,,,,,,,
NER,Niger,4,1224.373,False,0,,0,-0.7754899193238752,-0.04115442988123389,81674.45704862814,0.0,0.0,2.0941330787268253,0,0.0010861790970082199,,,4.232748865858289e-08,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1,5135.489,False,0,2.9398495957187296,4,3.6713874515907454,-2.763942619873676,257434.1021857899,328.3913650676693,319504.0571598927,14799.559886117953,4,0.014359830751997172,1.1542174186132874,1.7143166938513632,0.0012546860947683452,,,,,,,,,2.9398495957187296,,,2.1393487988825948,,,,,,,
NIC,Nicaragua,4,5489.512,False,0,,0,-0.7767307613760962,-0.0421711465327775,0.0,0.0,0.0,9.167845885025846,0,,,,8.30817286162442e-07,,,,,,,,,,,,,,,,,,,
