Country Code,Country,cluster,GDP_per_capita,Is_Dominant,Dominant_Count,Max_Reserve_Concentration,Resource_Diversity,PC1,PC2,Coal_Prod_perGDPpc,Natural Gas_Prod_perGDPpc,Oil_Prod_perGDPpc,Minerals_Prod_perGDPpc,Resource_Diversity,Coal_Prod_Share,Natural Gas_Prod_Share,Oil_Prod_Share,Minerals_Prod_Share,Aluminium_Res_Share,Bauxite_Res_Share,Cobalt_Res_Share,Copper_Res_Share,Gold_Res_Share,Lead_Res_Share,Lithium_Res_Share,Manganese_Res_Share,Natural Gas_Res_Share,Natural Graphite_Res_Share,Nickel_Res_Share,Oil_Res_Share,Platinum Group_Res_Share,Rare Earth_Res_Share,Silver_Res_Share,Tin_Res_Share,Vanadium_Res_Share,Zinc_Res_Share,Dominant_Resources_List
FJI,Fiji,0,13580.555,False,0,,0,-0.7209599290610501,0.11265650104901635,0.0,0.0,0.0,0.0848271664891457,0,,,,3.773062580900765e-08,,,,,,,,,,,,,,,,,,,
FRA,France,0,47766.863,False,0,,0,-0.720293075553744,0.11376698489587196,4187.003027600954,0.0,0.0,11010.09463401438,0,0.0021723581940164397,,,0.0172250028349676,,,,,,,,,,,,,,,,,,,
GAB,Gabon,0,15604.385,False,0,3.2655246252676657,1,-0.4682420173626456,0.05404020915880626,0.0,0.0,14354.939332758067,294788.97335588676,1,,,0.2340350435600338,0.15066050576619092,,,,,,,,3.2655246252676657,,,,0.11598529676782839,,,,,,,
GBR,United Kingdom,0,47106.551,False,0,0.1449816209597855,0,-0.5339804306351654,-0.06706043739586548,2261.0443290573326,23.475940851623804,13870.298912352979,649.9894250377193,0,0.001156889356223455,0.7568649714520006,0.6826529978336966,0.001002834180812336,,,,,,,,,0.10043727559370497,,,0.1449816209597855,,,,,,,
GEO,Georgia,0,15423.107,False,0,,0,-0.7201836844036752,0.11389913072463927,9589.507483803362,0.0,0.0,11497.426231951837,0,0.0016064588844751572,,,0.005807831834010411,,,,,,,,,,,,,,,,,,,
GHA,Ghana,0,5585.885,False,0,1.7761989342806392,2,-0.4080743875939821,0.1628652886059703,0.0,0.0,0.0,327261.6604172839,2,,,,0.05987267325317118,,,,,1.7761989342806392,,,0.6959314775160599,,,,,,,,,,,
GIN,Guinea,2,2405.22,True,1,35.525684109457515,2,2.532968423990727,5.256331833389506,0.0,0.0,0.0,54049140.61582725,2,,,,4.257798738659253,,35.525684109457515,,,,,,,,,,,,,,,,,Bauxite
GNQ,Equatorial Guinea,0,18544.02,False,0,0.06379191322230561,0,-0.6884538439936467,0.07757413011141372,0.0,0.0,5237.375861868139,0.010785147988408123,0,,,0.10147300062300568,6.550455869619384e-09,,,,,,,,,,,,0.06379191322230561,,,,,,,
GRC,Greece,0,29659.045,False,0,,1,-0.5667891123510894,0.131501856555498,219133.7210958748,0.0,0.0,60848.94169721244,1,0.07059400432599426,,,0.059108742713516495,,,,,,,,,,,,,,,,,,,
GRL,Greenland,0,,False,0,1.6475456998007894,0,-0.7209599337049741,0.11265649300640236,0.0,0.0,0.0,0.0,0,,,,0.0005240373866333724,,,,,,,,,,,,,,1.6475456998007894,,,,,
GTM,Guatemala,0,8190.823,False,0,,1,-0.5734322246990435,0.12232127180363384,0.0,0.0,0.0,785.8726772633227,1,,,,0.00021082458803605637,,,,,,,,,,,,,,,,,,,
GUF,French Guiana,0,,False,0,,0,-0.7209599337049741,0.11265649300640236,0.0,0.0,0.0,0.0,0,,,,3.2752279348096916e-07,,,,,,,,,,,,,,,,,,,
GUY,Guyana,0,13052.244,False,0,,0,-0.42587326981601537,-0.19964181265283987,0.0,0.0,47190.365419157046,40127.61637002802,0,,,0.6435338530746021,0.017154184480965413,,,,,,,,,,,,,,,,,,,
HND,Honduras,0,5721.952,False,0,,0,-0.7205529821712437,0.11336127500217606,0.0,0.0,0.0,7433.486159967787,0,,,,0.001393087120158201,,,,,,,,,,,,,,,,,,,
HRV,Croatia,0,29390.493,False,0,,0,-0.7209173102585307,0.11272478504132614,520.9507713940014,0.0,0.0,632.8849264284203,0,0.00016630488154292854,,,0.0006092185976980812,,,,,,,,,,,,,,,,,,,
HUN,Hungary,0,33045.962,False,0,,0,-0.719157386975919,0.11452975908042078,117704.80329790368,0.0,0.0,9.084317170128077,0,0.04224876572285616,,,9.832234260298695e-06,,,,,,,,,,,,,,,,,,,
IDN,Indonesia,4,11976.45,True,2,45.041356154287115,9,3.077242061349258,0.4542961539839894,69814510.97779392,214.58737155000017,51174.41563234514,2973342.0170417773,9,9.081869283814829,1.7589210957449908,0.6403447768520898,1.1663113532726377,,13.442150744119058,6.149899574061799,2.633228840125392,6.394316163410302,,,,0.6726665584438168,,45.041356154287115,0.14150206205675064,,,,17.119623368285897,,,"Nickel, Tin"
IND,India,2,6617.13,False,0,7.578710219083631,8,6.907225756953687,5.719138917078572,163981212.39872876,176.0178405139388,111057.89107966746,45529361.13178976,8,11.785966454771641,0.7971507282122304,0.7678068152874633,9.867400429339497,6.907894736842106,3.1204992798847817,,0.27586206896551724,,2.1134593993325916,,1.8201284796573876,0.7092853529245718,,,0.2634775459581196,,7.578710219083631,1.3689253935660506,,,4.640151515151516,
IND,India2,0,6617.13,False,0,2.2983946122961156,1,-0.5725124056844338,0.1239142671043876,0.0,0.0,0.0,17587.534172670024,1,,,,0.0038116775182521715,,,,,,,,,,2.2983946122961156,,,,,,,,,
IRL,Ireland,0,87080.954,False,0,,0,-0.720921994987542,0.11272219745219696,0.0,0.0,0.0,692.998815791568,0,,,,0.001976501736315046,,,,,,,,,,,,,,,,,,,
IRN,Iran,3,14675.905,True,1,17.243482408804837,6,5.419549750441246,-3.9312368873002344,105071.20344537526,644.9322146061861,344919.10379632463,6273224.888005203,6,0.016749044602731303,6.477882321329048,5.2887740647361206,3.0153468681330784,,,,,,2.2246941045606228,,,17.243482408804837,,,9.15123991498166,,,,,,,Natural Gas
IRQ,Iraq,4,11434.956,False,0,8.410035875986853,1,1.974923821336146,-2.5930468876557726,0.0,37.54091936164862,384618.1130036705,292.96133714900174,1,,0.29380115159576164,4.5951226131203855,0.00010972013581612468,,,,,,,,,1.8953726329077596,,,8.410035875986853,,,,,,,
ISL,Iceland,0,57663.539,False,0,,1,-0.572734716489979,0.12352925650674246,0.0,0.0,0.0,13526.745210695444,1,,,,0.025546777891515594,,,,,,,,,,,,,,,,,,,
ISR,Israel,0,40974.826,False,0,0.31614795153921565,0,-0.6401071726759688,0.04296470429847739,0.0,18.82610989977114,0.0,0.0,0,,0.5279487906562286,,,,,,,,,,,0.31614795153921565,,,,,,,,,,
ITA,Italy,0,42885.278,False,0,0.035031869695504717,0,-0.6971989244517085,0.08974906778721409,2331.802536059111,2.350512553515451,2169.348729417121,3038.343368090094,0,0.0010861790970082199,0.06898980167350871,0.09720094229197722,0.004267628549512898,,,,,,,,,0.02277421348757523,,,0.035031869695504717,,,,,,,
JAM,Jamaica,0,10544.6,False,0,,1,-0.5418051154580146,0.17709491270163727,0.0,0.0,0.0,578495.1558143503,1,,,,0.19978890467843677,,,,,,,,,,,,,,,,,,,
JPN,Japan,0,41680.498,False,0,0.0,1,-0.5732716146491086,0.12246717921750866,12467.902005393506,0.0,0.0,232.90978912967884,1,0.005644529150049663,,,0.0003179524464463379,,,,0.0,,,,,,,,,,,,,,,
KAZ,Kazakhstan,4,26351.775,False,0,4.085257548845471,10,1.5018663114819748,-0.20938999201174816,4272300.442759548,40.61438897379778,69672.20439609855,1383102.5424283564,10,1.2228497542474732,0.7324936924775052,1.9182371559397913,1.1937291051219134,,,,2.507836990595611,4.085257548845471,,,0.26766595289079226,1.2124255161150752,,,1.7397794515174259,,,,,,3.5984848484848486,
KEN,Kenya,0,4926.242,False,0,,0,-0.7209598292420296,0.11265667392131841,0.0,0.0,0.0,1.9081482395708533,0,,,,3.0787142587211105e-07,,,,,,,,,,,,,,,,,,,
KGZ,Kyrgyzstan,0,5298.562,False,0,,0,-0.7088147927110738,0.12532760613645316,788402.589230814,0.0,0.0,1365.804533380944,0,0.04537404559842138,,,0.0002370216951863078,,,,,,,,,,,,,,,,,,,
KHM,Cambodia,0,6078.936,False,0,,0,-0.7209599019685142,0.11265654796942302,0.0,0.0,0.0,0.5797067118324655,0,,,,1.1541903242269355e-07,,,,,,,,,,,,,,,,,,,
KOR,South Korea,0,42804.158,False,0,0.4810593374573266,1,-0.5732459495927106,0.12250906963704633,12709.045695981216,0.0,0.0,634.2776091986204,1,0.005908814287724716,,,0.0008892151809103346,,,,0.0,,,,,,0.4810593374573266,,,,,,,,,
KWT,Kuwait,0,44848.657,False,0,5.886253810967291,1,-0.14583034213641302,-0.3281159935685668,0.0,11.974846658173064,60615.91987024272,0.0,1,,0.3675644452718115,2.840331408824877,,,,,,,,,,0.9103737991970905,,,5.886253810967291,,,,,,,
LAO,Laos,0,7780.344,False,0,,0,-0.6833511622411126,0.152024280719519,2429092.7239206904,0.0,0.0,7664.374737158151,0,0.20527891008058516,,,0.0019530666288822196,,,,,,,,,,,,,,,,,,,
LBR,Liberia,0,1440.028,False,0,,0,-0.7209594152274891,0.11265739093543432,0.0,0.0,0.0,9.470649181821464,0,,,,4.4667558574934575e-07,,,,,,,,,,,,,,,,,,,
LBY,Libya,0,22505.107,False,0,2.8046984537912425,1,-0.1478325465048784,-0.3158438051449868,0.0,22.809655510635874,52796.03105197412,0.0,1,,0.35132891960812374,1.2414099768779252,,,,,,,,,,0.7679490138601045,,,2.8046984537912425,,,,,,,
LKA,Sri Lanka,0,13639.02,False,0,0.40088278121443877,0,-0.720946687821625,0.1126794329865446,0.0,0.0,0.0,241.95286758139514,0,,,,0.00010808252184871982,,,,,,,,,,0.40088278121443877,,,,,,,,,
MAR,Morocco,0,8509.076,False,0,0.1249198350981303,0,-0.7203041889360878,0.11379214938960204,0.0,0.0,0.0,11978.010303351388,0,0.0,,,0.003338171265260865,,,0.1249198350981303,,,,,,,,,,,,,,,,
MDG,Madagascar,0,1645.73,False,0,7.215890061859899,1,-0.5702371233594501,0.1277685278957666,8127.092536442795,0.0,0.0,56875.67219410231,1,0.0001452764542248494,,,0.0030656788515405677,,,0.9609218084471561,,,,,,,7.215890061859899,,,,0.1757552309701031,,,,,
MEX,Mexico,4,20312.294,False,0,6.645768025078371,8,1.3457010388864759,-0.625047274915073,256032.0755499108,63.38548826636715,94077.22776166984,488533.4960197011,8,0.05648781699796599,0.8811764985601206,1.9965323834676,0.3250085975090919,,,,6.645768025078371,2.4866785079928952,6.229143492769744,,0.26766595289079226,0.09565152953825205,0.8284910811765068,,0.3517764459790174,,,6.331279945242985,,,6.628787878787879,
MKD,North Macedonia,0,18422.6,False,0,,0,-0.7173246720264485,0.11659674950842856,222071.42314331312,0.0,0.0,4299.317143074268,0,0.0444370314768053,,,0.0025941311848542777,,,,,,,,,,,,,,,,,,,
MLI,Mali,0,2219.189,False,0,1.4209591474245116,1,-0.5734734470077654,0.12224988064620276,0.0,0.0,0.0,32.89489989360979,1,,,,2.390916392411075e-06,,,,,1.4209591474245116,,,,,,,,,,,,,,
MMR,Burma,0,4848.559,False,0,14.97967044725016,1,-0.573091349389587,0.12291161920620172,0.0,0.0,0.0,7012.3927542183155,1,,,,0.0011135774978352953,,,,,,,,,,,,,,,,14.97967044725016,,,
MMR,Myanmar,0,4848.559,False,0,0.23216566050370543,2,0.05343212946759907,-0.26317813567486603,356807.04308228486,109.65484949239557,0.0,55233.05171701531,2,0.018790898378242205,0.3638770118523432,,0.008771083663538693,,,,,,,,,0.23216566050370543,,,,,,,,,,
MNE,Montenegro,0,21591.247,False,0,,0,-0.718220457339007,0.11648604885583853,86247.91333265745,0.0,0.0,25920.36485896345,0,0.02022682714448707,,,0.018329911394000482,,,,,,,,,,,,,,,,,,,
MNG,Mongolia,0,12214.531,False,0,,3,-0.1418354365679261,0.285602275989916,8722471.620072845,0.0,0.0,57177.52077423193,3,1.1572249855644305,,,0.022874080538961103,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,0,1290.166,False,0,6.681379686907313,1,-0.37058464494643945,0.35030370653457915,11626410.864958463,0.0,0.0,454672.1414143606,1,0.16292686455123298,,,0.019212570190878634,,,,,,,,,,6.681379686907313,,,,,,,,,
MRT,Mauritania,0,5825.571,False,0,,0,-0.5798751669061561,0.3569951802359028,0.0,0.0,0.0,2577092.2934421366,0,,,,0.4917110876555209,,,,,,,,,,,,,,,,,,,
MWI,Malawi,0,1411.374,False,0,,0,-0.720251872791313,0.11339219793974915,46248.5492860149,0.0,0.0,0.0,0,0.0007089925437811454,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,0,27913.548,False,0,0.48786250273510384,4,0.43901036843660535,-0.3524840692786288,145737.43903856294,103.648667879841,19175.07135244864,66629.73445726068,4,0.044186297894051915,1.980126146031306,0.5592228442913826,0.060915056826617006,,,,,,,,,0.48786250273510384,,,0.1584243168551768,,,,,,,
NAM,Namibia,0,9959.541,False,0,0.051387461459403906,1,-0.573179288548438,0.12275932112953991,0.0,0.0,0.0,5406.072428438219,1,,,,0.0017634482246602344,,,,,,,0.051387461459403906,,,,,,,,,,,,
NCL,New Caledonia,0,,False,0,5.814429612644337,1,-0.5734752478626638,0.1222467618224505,0.0,0.0,0.0,0.0,1,,,,0.0036607222627367928,,,0.5211078967208927,,,,,,,,5.814429612644337,,,,,,,,
NER,Niger,0,1224.373,False,0,,0,-0.7197093908505492,0.11395593881574125,81674.45704862814,0.0,0.0,2.0941330787268253,0,0.0010861790970082199,,,8.397684424852049e-08,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,3,5135.489,False,0,2.9398495957187296,4,3.267098562236606,-3.199331668007846,257434.1021857899,328.3913650676693,319504.0571598927,14799.559886117953,4,0.014359830751997172,1.1542174186132874,1.7143166938513632,0.002489270733990985,,,,,,,,,2.9398495957187296,,,2.1393487988825948,,,,,,,
NIC,Nicaragua,0,5489.512,False,0,,0,-0.7209594318046728,0.11265736222611715,0.0,0.0,0.0,9.167845885025846,0,,,,1.6483239627516736e-06,,,,,,,,,,,,,,,,,,,
