Country Code,Country,cluster,GDP_per_capita,Is_Dominant,Dominant_Count,Max_Reserve_Concentration,Resource_Diversity,PC1,PC2,Coal_Prod_perGDPpc,Natural Gas_Prod_perGDPpc,Oil_Prod_perGDPpc,Minerals_Prod_perGDPpc,Resource_Diversity,Coal_Prod_Share,Natural Gas_Prod_Share,Oil_Prod_Share,Minerals_Prod_Share,Aluminium_Res_Share,Bauxite_Res_Share,Cobalt_Res_Share,Copper_Res_Share,Gold_Res_Share,Lead_Res_Share,Lithium_Res_Share,Manganese_Res_Share,Natural Gas_Res_Share,Natural Graphite_Res_Share,Nickel_Res_Share,Oil_Res_Share,Platinum Group_Res_Share,Rare Earth_Res_Share,Silver_Res_Share,Tin_Res_Share,Vanadium_Res_Share,Zinc_Res_Share,Dominant_Resources_List
BEL,Belgium,1,52314.838,False,0,,0,-0.7740484143762912,-0.04153321463977674,4167.077799227821,0.0,0.0,0.0,0,0.0023678704314779187,,,,,,,,,,,,,,,,,,,,,,
BEN,Benin,1,3156.439,False,0,,0,-0.774111773773645,-0.04158407876627333,0.0,0.0,0.0,0.0015840635602335418,0,,,,8.254190456041907e-11,,,,,,,,,,,,,,,,,,,
BFA,Burkina Faso,1,2104.873,False,0,,1,-0.500835230889284,0.17232414920435413,0.0,0.0,0.0,2492610.1954844785,1,,,,0.0866133318771664,,,,,,,,,,,,,,,,,,,
BGD,Bangladesh,1,5815.383,False,0,0.05920935590047579,0,-0.2125752019270182,-0.39206492523612757,141005.33017343827,122.10696069373247,0.0,0.0,0,0.0089066685954674,0.485996157888239,,,,,,,,,,,0.05920935590047579,,,,,,,,,,
BGR,Bulgaria,1,23409.596,False,0,,1,-0.5500558032557861,0.006835558990994324,644112.7941720993,0.0,0.0,3956.7367587206545,1,0.16377864934902617,,,0.0015290988355857386,,,,,,,,,,,,,,,,,,,
BHR,Bahrain,1,50118.484,False,0,0.03482465983512068,1,-0.5046539197833358,-0.0334128247596622,0.0,11.903569349783206,0.0,31924.349507459166,1,,0.40830925506319227,,0.026413409459334104,,,,,,,,,0.03482465983512068,,,,,,,,,,
BIH,Bosnia and Herzegovina,1,14389.734,False,0,,0,-0.7596172695261219,-0.027859435206855736,888936.5154352401,0.0,0.0,41261.01288599219,0,0.13893925090126463,,,0.009801603540836083,,,,,,,,,,,,,,,,,,,
BOL,Bolivia,1,8757.259,False,0,8.559811684142948,1,-0.3340982353848981,-0.13773863332935693,0.0,48.94612895427667,0.0,68083.81652295541,1,,0.2933598238702966,,0.009842752578723257,,,,,,1.7797552836484982,,,0.11434337476869973,,,,,,3.764544832306639,8.559811684142948,,,
BRA,Brazil,4,15546.657,True,1,23.065639797211052,9,3.584377937422193,0.9329498851583683,488523.8120323874,52.885166431600055,222916.16191185027,30694351.75677961,9,0.08249434812254323,0.5627104548865361,3.6208576183326633,7.877709542542502,,12.962073931829094,,,4.262877442273535,,1.4315078549405373,14.453961456102785,0.1872144492691068,,13.102939972156252,0.7088354280798246,,23.065639797211052,,8.987802268350096,0.6595218466611706,,Rare Earth
BRA,Brazil1,1,15546.657,True,1,19.776883873245648,1,-0.5598394933045188,-0.000997558356807627,0.0,0.0,0.0,4373.9306784731925,1,,,,0.0011225699020216992,,,,,,,,,,19.776883873245648,,,,,,,,,Natural Graphite
BRN,Brunei,1,59660.203,False,0,0.11941001626239865,0,-0.7346211057364878,-0.0699104994783832,0.0,6.254792331162534,1662.0353866378898,0.0,0,,0.2553946018522115,0.10359954942070504,,,,,,,,,,0.11941001626239865,,,0.06538517652610122,,,,,,,
BTN,Bhutan,1,12409.57,False,0,,0,-0.7739169598497533,-0.0414276844345304,12812.692140017743,0.0,0.0,0.0,0,0.0017270247642430694,,,,,,,,,,,,,,,,,,,,,,
BWA,Botswana,1,15117.995,False,0,,1,-0.553621168377021,0.01283640522802034,136550.71323942096,0.0,0.0,179048.2987988817,1,0.022422788010281493,,,0.04468573210165192,,,,,,,,,,,,,,,,,,,
CAF,Central African Republic,1,945.181,False,0,,0,-0.7741117349489347,-0.041583964720867034,0.0,0.0,0.0,1.6388395450183615,0,,,,2.5571482032817828e-08,,,,,,,,,,,,,,,,,,,
CAN,Canada,4,49538.627,False,0,9.991307367280543,9,2.6156773528149695,-0.7291693054120232,859113.7479446089,141.09643535336576,118856.97138921513,1175708.5839298696,9,0.4622703888993971,4.783811949712057,6.151789960361543,0.9614974478703076,5.427631578947369,,2.1140279785837435,1.0407523510971788,5.683836589698046,,4.404639553663192,,1.2644450135921657,1.5768056061101259,1.8016542461714846,9.991307367280543,0.4659552081767624,0.9116419538897701,0.838466803559206,,,0.8522727272727272,
CHE,Switzerland,1,70660.605,False,0,,0,-0.7741077466810641,-0.0415722494079513,0.0,0.0,0.0,169.8258881310173,0,,,,0.00019810057094500578,,,,,,,,,,,,,,,,,,,
CHL,Chile,1,23880.123,True,2,34.13595654088974,2,-0.32248004511878786,0.10724098761499586,5090.844800087503,0.0,0.0,979079.891018568,2,0.0013204679282328925,,,0.3859749960209146,,,,23.824451410658305,,,34.13595654088974,,,,,,,,4.4490075290896645,,,,"Copper, Lithium"
CHN,China,2,15893.004,True,7,73.51973684210526,17,12.406999223371072,2.9130040259522545,300761265.77455086,562.6392022552816,268271.2905628162,27013441.341863375,17,51.9193608369929,6.119980989737579,4.454644640198431,7.087456199278433,73.51973684210526,3.2645223235717715,1.3452905318260184,5.141065830721003,5.506216696269982,24.47163515016685,11.01159888415798,14.989293361884368,4.511340310407209,21.647670185579695,3.6033084923429692,1.5432540676323974,,48.328007194156484,11.978097193702943,21.39952921035737,22.533663094256664,21.78030303030303,"Aluminium, Lead, Natural Graphite, Rare Earth, Tin, Vanadium, Zinc"
CIV,Cote d'Ivoire,1,4840.268,False,0,,0,-0.7715883919346104,-0.03417178631030706,0.0,0.0,0.0,106412.14783974772,0,,,,0.008502861381352231,,,,,,,,,,,,,,,,,,,
CMR,Cameroon,1,3743.317,False,0,,0,-0.7737177459376258,-0.04042664412392714,0.0,0.0,0.0,16616.33252006175,0,,,,0.0010268245944077957,,,,,,,,,,,,,,,,,,,
COD,DR Congo,1,1116.671,True,1,57.65530850682937,1,-0.5556795314479328,0.011222096001360125,0.0,0.0,0.0,179801.39181549445,1,,,,0.003314536211147276,,,57.65530850682937,,,,,,,,,,,,,,,,Cobalt
COD,Democratic Republic of Congo,1,1116.671,False,0,10.031347962382444,2,-0.2747713690414243,0.24731525143248242,7164.15130329345,0.0,0.0,2989646.8162959367,2,8.689432776065756e-05,,,0.055112435621869946,,,,10.031347962382444,,,,,,,,,,,,2.5679435052428845,,,
COG,Congo,1,4093.991,False,0,,0,-0.7739959285856054,-0.04124379003149551,0.0,0.0,0.0,4885.245228922096,0,,,,0.00033017009449881314,,,,,,,,,,,,,,,,,,,
COG,Republic of Congo,1,4093.991,False,0,0.17130916249838518,0,-0.7741117738112083,-0.041584078876613605,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.17130916249838518,,,,,,,
COG,Republic of Congo ,1,4093.991,False,0,,0,-0.34889592668119845,-0.445173460639577,0.0,0.0,65217.53467459992,0.0,0,,,0.27896141352914744,,,,,,,,,,,,,,,,,,,,
COL,Colombia,1,14999.853,False,0,1.2433392539964476,0,-0.2627920854990449,-0.3941925632917267,3516484.051543705,26.629325447389384,51510.25170046666,592.7190086462848,0,0.5729241060511686,0.27337655105836745,0.807260213806327,0.00014677102915830174,,,,,1.2433392539964476,,,,0.046306948716482,,,0.12102201764285644,,,,,,,
CRI,Costa Rica,1,20271.551,False,0,,0,-0.7739448905431909,-0.04109386864785737,0.0,0.0,0.0,7037.542415970046,0,,,,0.0023551169868416097,,,,,,,,,,,,,,,,,,,
CUB,Cuba,1,,False,0,4.804609042235781,3,-0.1316060931208275,0.07926146521830162,0.0,0.0,0.0,0.0,3,,,,0.13517901988435577,,,4.804609042235781,,,,,,,,,,,,,,,,
CYP,Cyprus,1,42048.93,False,0,,0,-0.7741117738112083,-0.041584078876613605,0.0,0.0,0.0,0.0,0,,,,0.0,,,,,,,,,,,,,,,,,,,
CZE,Czech Republic,1,41061.763,False,0,,0,-0.7647998541057807,-0.034108575190035594,612434.3426267401,0.0,0.0,0.0,0,0.27314834205362754,,,,,,,,,,,,,,,,,,,,,,
CZE,Czechia,1,41061.763,False,0,,1,-0.5593431880556,0.00046031044271772957,0.0,0.0,0.0,25303.34608380064,1,,,,0.017152207767655085,,,,,,,,,,,,,,,,,,,
DEU,Germany,1,54190.139,False,0,0.01056025983735513,2,-0.299982918343233,0.07871142970583585,1695880.4995868343,2.431616062103107,0.0,373909.68888269505,2,0.9981985901505539,0.09018397222644975,,0.3344964130987984,,,,0.0,,,,,0.01056025983735513,,,,,,,,,,
DNK,Denmark,1,57060.339,False,0,0.02542336930523021,0,-0.761877709758299,-0.05149519763621895,0.0,1.1618549944121432,1060.0383895370828,0.0,0,,0.04537330019316016,0.0631958871306421,,,,,,,,,,0.015055415129376103,,,0.02542336930523021,,,,,,,
DOM,Dominican Republic,1,19089.518,False,0,,0,-0.7739719256217032,-0.041173282672878585,0.0,0.0,0.0,5897.461004515671,0,,,,0.001858508372467551,,,,,,,,,,,,,,,,,,,
DZA,Algeria,4,12786.558,False,0,1.2242883898572154,2,1.5810675785666537,-1.3947183691569935,0.0,266.67899109361565,107962.37939874045,51874.018793798925,2,,2.3337619144427384,1.4423111936165582,0.010949846451433211,,,,,,,,,1.2242883898572154,,,0.7251810487440318,,,,,,,
ECU,Ecuador,1,11448.816,False,0,0.07742479278823747,0,-0.5031534007622879,-0.297633932414032,0.0,0.0,41513.77740720088,12234.58827532908,0,,,0.496575972300601,0.0023123545023459938,,,,,,,,,,,,0.07742479278823747,,,,,,,
EGY,Egypt,1,12682.907,False,0,1.1482873791692887,1,0.3856913381585449,-0.6994933038866181,740.1300033186399,134.88154892249864,50187.71323482858,20501.135741198766,1,0.00010195963183616156,1.170807361075651,0.6650420242124148,0.004292410121457799,,,,,,,,,1.1482873791692887,,,0.1870016048646495,,,,,,,
ERI,Eritrea,1,1761.128,False,0,,0,-0.7723010898018279,-0.03626529627492664,0.0,0.0,0.0,76357.35846571061,0,,,,0.002219965876839706,,,,,,,,,,,,,,,,,,,
ESP,Spain,1,40854.649,False,0,,1,-0.5594142880450245,0.00021847314466262645,1016.2721285403774,0.0,0.0,21653.402284768134,1,0.0004509754904228396,,,0.014604009583084786,,,,,,,,,,,,,,,,,,,
ETH,Ethiopia,1,2588.09,False,0,,0,-0.7740958762201832,-0.04157124097396465,1043.2403819032568,0.0,0.0,1.4914473607950263,0,2.932683561922193e-05,,,6.372235032064352e-08,,,,,,,,,,,,,,,,,,,
FIN,Finland,1,48624.746,False,0,,0,-0.7740730767163608,-0.04147040833346818,0.0,0.0,0.0,1631.8738816651096,0,,,,0.001309930995289492,,,,,,,,,,,,,,,,,,,
FJI,Fiji,1,13580.555,False,0,,0,-0.7741117717996774,-0.04158407296785423,0.0,0.0,0.0,0.0848271664891457,0,,,,1.9017654810720556e-08,,,,,,,,,,,,,,,,,,,
FRA,France,1,47766.863,False,0,,2,-0.337311902259013,0.06370257605080597,4187.003027600954,0.0,0.0,354193.345290437,2,0.0021723581940164393,,,0.279300426679177,,,,,,,,,,,,,,,,,,,
GAB,Gabon,1,15604.385,False,0,3.2655246252676657,0,-0.6735276992631983,-0.10988361328815693,0.0,0.0,14354.939332758067,294788.97335588676,0,,,0.2340350435600338,0.07593856266189904,,,,,,,,3.2655246252676657,,,,0.11888213913836586,,,,,,,
GBR,United Kingdom,1,47106.551,False,0,0.14860267392295734,0,-0.57509543459753,-0.19216415405166487,2261.0443290573326,23.475940851623804,13870.298912352979,42207.861067986065,0,0.0011568893562234547,0.7568649714520006,0.6826529978336966,0.03282306502891473,,,,,,,,,0.10043727559370497,,,0.14860267392295734,,,,,,,
GEO,Georgia,1,15423.107,False,0,,1,-0.04932438179538975,1.4983006686400842,9589.507483803362,0.0,0.0,21526876.914943274,1,0.0016064588844751568,,,5.48096943731183,,,,,,,,,,,,,,,,,,,
GHA,Ghana,1,5585.885,False,0,1.7761989342806392,0,-0.766351323904249,-0.018788193049731707,0.0,0.0,0.0,327261.6604172839,0,,,,0.03017807969281117,,,,,1.7761989342806392,,,0.6959314775160599,,,,,,,,,,,
GIN,Guinea,0,2405.22,True,1,35.525684109457515,1,0.7217396078301062,3.763569086340368,0.0,0.0,0.0,54049140.61582725,1,,,,2.1460907400590163,,35.525684109457515,,,,,,,,,,,,,,,,,Bauxite
GNQ,Equatorial Guinea,1,18544.02,False,0,0.06538517652610122,0,-0.7399642820111335,-0.07399482926304084,0.0,0.0,5237.375861868139,0.010785147988408123,0,,,0.10147300062300568,3.301676182416763e-09,,,,,,,,,,,,0.06538517652610122,,,,,,,
GRC,Greece,1,29659.045,False,0,,1,-0.5551684085850404,0.005611083233980929,219133.7210958748,0.0,0.0,60848.94169721244,1,0.07059400432599425,,,0.02979302996222727,,,,,,,,,,,,,,,,,,,
GRL,Greenland,1,,False,0,1.6475456998007894,2,-0.3457746533509545,0.03897961718666321,0.0,0.0,0.0,0.0,2,,,,0.2855917046112485,,,,,,,,,,,,,,1.6475456998007894,,,,,
GTM,Guatemala,1,8190.823,False,0,,2,0.2439849098663935,1.7713652171965226,0.0,0.0,0.0,24870425.841212783,2,,,,3.362909993365195,,,,,,,,,,,,,,,,,,,
GUF,French Guiana,1,,False,0,,0,-0.7741117738112083,-0.041584078876613605,0.0,0.0,0.0,0.0,0,,,,1.6508380912083814e-07,,,,,,,,,,,,,,,,,,,
GUY,Guyana,1,13052.244,False,0,,0,-0.4654808272939859,-0.3308197557525032,0.0,0.0,47190.365419157046,40127.61637002802,0,,,0.6435338530746021,0.00864635430829606,,,,,,,,,,,,,,,,,,,
HND,Honduras,1,5721.952,False,0,,1,-0.554692288201379,0.014122067601153365,0.0,0.0,0.0,221433.8832272623,1,,,,0.02091668074248863,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1,29390.493,False,0,,0,-0.7740068712726642,-0.041292842022103246,520.9507713940014,0.0,0.0,4089.7578683011543,0,0.0001663048815429285,,,0.0019843073856324746,,,,,,,,,,,,,,,,,,,
HUN,Hungary,1,33045.962,False,0,,1,-0.556373713658686,0.005362638375515841,117704.80329790368,0.0,0.0,75056.0688776438,1,0.04224876572285615,,,0.04094573717624148,,,,,,,,,,,,,,,,,,,
IDN,Indonesia,4,11976.45,True,2,45.041356154287115,6,2.959636724540079,0.32375470249472016,69814510.97779392,214.58737155000017,51174.41563234514,2973342.0170417773,6,9.081869283814827,1.7589210957449908,0.6403447768520898,0.5878647979665395,,13.442150744119058,6.149899574061799,2.633228840125392,6.394316163410302,,,,0.6726665584438168,,45.041356154287115,0.14503620974880635,,,,17.119623368285897,,,"Nickel, Tin"
IND,India,0,6617.13,False,0,7.578710219083631,4,5.185969654815407,4.097579614006653,163981212.39872876,176.0178405139388,111057.89107966746,45529361.13178976,4,11.785966454771641,0.7971507282122304,0.7678068152874633,4.9735410219338165,6.907894736842106,3.1204992798847817,,0.27586206896551724,,2.1134593993325916,,1.8201284796573876,0.7092853529245718,,,0.27005814660394584,,7.578710219083631,1.3689253935660506,,,4.640151515151516,
IND,India2,1,6617.13,False,0,2.2983946122961156,1,-0.5595261553232949,-7.714563192161762e-05,0.0,0.0,0.0,17587.534172670024,1,,,,0.0019212288621674024,,,,,,,,,,2.2983946122961156,,,,,,,,,
IRL,Ireland,1,87080.954,False,0,,0,-0.7740953405309131,-0.041535807038528993,0.0,0.0,0.0,692.998815791568,0,,,,0.0009962312298847603,,,,,,,,,,,,,,,,,,,
IRN,Iran,3,14675.905,True,1,17.243482408804837,3,5.2221531705346855,-3.4771928440616686,105071.20344537526,644.9322146061861,344919.10379632463,6273224.888005203,3,0.016749044602731297,6.477882321329048,5.2887740647361206,1.5198482570371767,,,,,,2.2246941045606228,,,17.243482408804837,,,9.379800778017067,,,,,,,Natural Gas
IRQ,Iraq,4,11434.956,False,0,8.620084467853339,1,2.119921129565228,-2.4891874150941886,0.0,37.54091936164862,384618.1130036705,7909.956103023046,1,,0.29380115159576164,4.5951226131203855,0.001493183053497981,,,,,,,,,1.8953726329077596,,,8.620084467853339,,,,,,,
ISL,Iceland,1,57663.539,False,0,,1,-0.559622449980243,-0.0003600057794445501,0.0,0.0,0.0,13526.745210695444,1,,,,0.012876537111425375,,,,,,,,,,,,,,,,,,,
ISR,Israel,1,40974.826,False,0,0.31614795153921565,0,-0.6878661833509352,-0.09588559685349837,0.0,18.82610989977114,0.0,0.0,0,,0.5279487906562286,,,,,,,,,,,0.31614795153921565,,,,,,,,,,
ITA,Italy,1,42885.278,False,0,0.035906823739517944,3,-0.08618759849201871,0.11921751114548963,2331.802536059111,2.350512553515451,2169.348729417121,863265.9440845877,3,0.0010861790970082197,0.06898980167350871,0.09720094229197722,0.6111633730986197,,,,,,,,,0.02277421348757523,,,0.035906823739517944,,,,,,,
JAM,Jamaica,1,10544.6,False,0,,2,-0.33146293333040133,0.08101949109684149,0.0,0.0,0.0,603531.6654970316,2,,,,0.1050593361245014,,,,,,,,,,,,,,,,,,,
JPN,Japan,1,41680.498,False,0,0.0,4,0.10619560155772934,0.1885596488123336,12467.902005393506,0.0,0.0,988625.5855916117,4,0.005644529150049662,,,0.6802510585317031,,,,0.0,,,,,,,,,,,,,,,
KAZ,Kazakhstan,4,26351.775,False,0,4.085257548845471,5,1.2668612702919817,0.44165056253531165,4272300.442759548,40.61438897379778,69672.20439609855,11168819.064370427,5,1.2228497542474728,0.7324936924775052,1.9182371559397913,4.858717070517533,,,,2.507836990595611,4.085257548845471,,,0.26766595289079226,1.2124255161150752,,,1.783232087075488,,,,,,3.5984848484848486,
KEN,Kenya,1,4926.242,False,0,,0,-0.7740937832128063,-0.04153123250403882,0.0,0.0,0.0,758.6716202736285,0,,,,6.169842282082206e-05,,,,,,,,,,,,,,,,,,,
KGZ,Kyrgyzstan,1,5298.562,False,0,,0,-0.762091910711505,-0.031865532294137515,788402.589230814,0.0,0.0,1365.804533380944,0,0.04537404559842136,,,0.00011946785098456816,,,,,,,,,,,,,,,,,,,
KHM,Cambodia,1,6078.936,False,0,,0,-0.7741117600644564,-0.041584038496301406,0.0,0.0,0.0,0.5797067118324655,0,,,,5.8175534334183364e-08,,,,,,,,,,,,,,,,,,,
KOR,South Korea,1,42804.158,False,0,0.4810593374573266,1,-0.5597349347319285,-0.0011029200061733046,12709.045695981216,0.0,0.0,634.2776091986204,1,0.005908814287724715,,,0.0004481979029080393,,,,0.0,,,,,,0.4810593374573266,,,,,,,,,
KWT,Kuwait,1,44848.657,False,0,6.033268561272067,1,-0.10987092415946738,-0.41095509893525795,0.0,11.974846658173064,60615.91987024272,0.0,1,,0.3675644452718115,2.840331408824877,,,,,,,,,,0.9103737991970905,,,6.033268561272067,,,,,,,
LAO,Laos,1,7780.344,False,0,,0,-0.736996244447548,-0.01140018392846252,2429092.7239206904,0.0,0.0,7664.374737158151,0,0.20527891008058513,,,0.0009844190541242605,,,,,,,,,,,,,,,,,,,
LBR,Liberia,1,1440.028,False,0,,0,-0.7741115492309796,-0.041583419184802496,0.0,0.0,0.0,9.470649181821464,0,,,,2.2514129887899908e-07,,,,,,,,,,,,,,,,,,,
LBY,Libya,1,22505.107,False,0,2.8747484475743943,1,-0.11122021192831862,-0.3938144630541256,0.0,22.809655510635874,52796.03105197412,0.0,1,,0.35132891960812374,1.2414099768779252,,,,,,,,,,0.7679490138601045,,,2.8747484475743943,,,,,,,
LKA,Sri Lanka,1,13639.02,False,0,0.40088278121443877,0,-0.7741060363132494,-0.041567225298538346,0.0,0.0,0.0,241.95286758139514,0,,,,5.447765700987659e-05,,,,,,,,,,0.40088278121443877,,,,,,,,,
MAR,Morocco,1,8509.076,False,0,0.1249198350981303,0,-0.7738277358068003,-0.0407497331883339,0.0,0.0,0.0,11978.010303351388,0,0.0,,,0.001682563897645224,,,0.1249198350981303,,,,,,,,,,,,,,,,
MDG,Madagascar,1,1645.73,False,0,7.215890061859899,1,-0.5584709338783359,0.0027587276486638512,8127.092536442795,0.0,0.0,56875.67219410231,1,0.00014527645422484937,,,0.001545217470132869,,,0.9609218084471561,,,,,,,7.215890061859899,,,,0.1757552309701031,,,,,
MEX,Mexico,4,20312.294,False,0,6.645768025078371,3,1.3064615297867677,0.875440483773657,256032.0755499108,63.38548826636715,94077.22776166984,22367844.61666417,3,0.05648781699796598,0.8811764985601206,1.9965323834676,7.50045469633588,,,,6.645768025078371,2.4866785079928952,6.229143492769744,,0.26766595289079226,0.09565152953825205,0.8284910811765068,,0.3605623950783154,,,6.331279945242985,,,6.628787878787879,
MKD,North Macedonia,1,18422.6,False,0,,0,-0.7706332792649764,-0.03857395273662171,222071.42314331312,0.0,0.0,4299.317143074268,0,0.044437031476805285,,,0.0013075397067892336,,,,,,,,,,,,,,,,,,,
MLI,Mali,1,2219.189,False,0,1.4209591474245116,0,-0.7741109937649833,-0.0415817875346296,0.0,0.0,0.0,32.89489989360979,0,,,,1.2051118065821185e-06,,,,,1.4209591474245116,,,,,,,,,,,,,,
MMR,Burma,1,4848.559,False,0,14.97967044725016,0,-0.7741117738112083,-0.041584078876613605,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,14.97967044725016,,,
MMR,Myanmar,0,4848.559,False,0,0.23216566050370543,3,2.4018390900774085,5.717630851065963,356807.04308228486,109.65484949239557,0.0,85423524.90915342,3,0.0187908983782422,0.3638770118523432,,6.837457722967061,,,,,,,,,0.23216566050370543,,,,,,,,,,
MNE,Montenegro,1,21591.247,False,0,,0,-0.7721857375657882,-0.038725797898886014,86247.91333265745,0.0,0.0,25920.36485896345,0,0.020226827144487064,,,0.009238964902590442,,,,,,,,,,,,,,,,,,,
MNG,Mongolia,1,12214.531,False,0,,1,-0.42596422324232136,0.10914889385574562,8722471.620072845,0.0,0.0,57177.52077423193,1,1.1572249855644303,,,0.011529397100504234,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,1,1290.166,False,0,6.681379686907313,1,-0.3723846077687986,0.17228305774980632,11626410.864958463,0.0,0.0,454672.1414143606,1,0.16292686455123295,,,0.00968385814129912,,,,,,,,,,6.681379686907313,,,,,,,,,
MRT,Mauritania,1,5825.571,False,0,,0,-0.7130004428249629,0.13792702429305506,0.0,0.0,0.0,2577092.2934421366,0,,,,0.24784088604764645,,,,,,,,,,,,,,,,,,,
MWI,Malawi,1,1411.374,False,0,,0,-0.773408575529419,-0.041019559259369974,46248.5492860149,0.0,0.0,0.0,0,0.0007089925437811453,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1,27913.548,False,0,0.48786250273510384,4,0.6872956488234759,-0.28847459736932735,145737.43903856294,103.648667879841,19175.07135244864,112362.36579455971,4,0.04418629789405191,1.980126146031306,0.5592228442913826,0.05177741896478771,,,,,,,,,0.48786250273510384,,,0.16238111384909393,,,,,,,
NAM,Namibia,1,9959.541,False,0,0.051387461459403906,1,-0.5598150178302538,-0.0009256630255324994,0.0,0.0,0.0,5406.072428438219,1,,,,0.0008888442450684167,,,,,,,0.051387461459403906,,,,,,,,,,,,
NCL,New Caledonia,1,,False,0,5.814429612644337,1,-0.5599432135810813,-0.0013022308449752034,0.0,0.0,0.0,0.0,1,,,,0.001845141734543608,,,0.5211078967208927,,,,,,,,5.814429612644337,,,,,,,,
NER,Niger,1,1224.373,False,0,,0,-0.772869883300135,-0.040586997233755,81674.45704862814,0.0,0.0,2.0941330787268253,0,0.0010861790970082197,,,4.232748865858289e-08,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,3,5135.489,False,0,2.9398495957187296,4,3.674398277306896,-2.8006917461269882,257434.1021857899,328.3913650676693,319504.0571598927,14799.559886117953,4,0.014359830751997166,1.1542174186132874,1.7143166938513632,0.0012546860947683452,,,,,,,,,2.9398495957187296,,,2.192781056407158,,,,,,,
NIC,Nicaragua,1,5489.512,False,0,,0,-0.7741115564114414,-0.04158344027700554,0.0,0.0,0.0,9.167845885025846,0,,,,8.30817286162442e-07,,,,,,,,,,,,,,,,,,,
