Country Code,Country Name,Year,Last_Known_ECI,Ensemble,LASSO,Ridge,Elastic Net,Random Forest,XGBoost,LASSO (Δ),Ridge (Δ),Elastic Net (Δ),Random Forest (Δ),XGBoost (Δ)
GHA,Ghana,2025,-0.994,-0.9032917615610152,-0.9100238108658751,-0.8377986760155071,-0.8693341458241932,-0.8797496112283486,-0.762324,-0.9627948142376486,-0.8372246161128307,-0.9562126286571413,-1.1019301391227698,-0.9155252
GHA,Ghana,2026,-0.994,-0.9040510599716338,-0.9102965933897207,-0.8233426553125092,-0.8644950196463728,-0.8716877690512561,-0.76595193,-0.9648062610795907,-0.8183141054291014,-0.9567820324825382,-1.1402342863034594,-0.92459995
GHA,Ghana,2027,-0.994,-0.9002026679050183,-0.9124262460488614,-0.8098156939068866,-0.8613068797260909,-0.8701929737296187,-0.7446776,-0.968202693399025,-0.8003454175709176,-0.9586388476219128,-1.1580867933760641,-0.91833353
GHA,Ghana,2028,-0.994,-0.9042348155166884,-0.9159778493282308,-0.7968089608168132,-0.8592654639306607,-0.8641885244054474,-0.7009438,-0.9728026083183655,-0.7830498110845486,-0.9616024977844542,-1.229316051387249,-0.95839256
GHA,Ghana,2029,-0.994,-0.9206864953277758,-0.9206162469637986,-0.7840217759700158,-0.857998513485655,-0.8562613484648519,-0.7338742,-0.9784482889816903,-0.7662039266372054,-0.9655162986169128,-1.2874142615550888,-1.0565101
GHA,Ghana,2030,-0.994,-0.935465377669933,-0.9260831619240051,-0.7712330002897579,-0.857231217759548,-0.8535477235580842,-0.76117283,-0.985002687387487,-0.7496221233802153,-0.9702442965760901,-1.3258890539871362,-1.1546277
GIN,Guinea,2020,-1.386,-1.3617801626753334,-1.2912800138781269,-1.4225826543572206,-1.295340876783886,-1.4470265331392926,-1.4051993,-1.3333441352184452,-1.3877274348638424,-1.3346262059972276,-1.335782477272983,-1.364892
GIN,Guinea,2021,-1.386,-1.3466399159208962,-1.2185478997208434,-1.4771367988368125,-1.2315634139079288,-1.4920546095144127,-1.4288987,-1.2879175445229896,-1.4062223153751405,-1.290467099088975,-1.2885651275033323,-1.3450257
GIN,Guinea,2022,-1.386,-1.3412986282493868,-1.1628112440248057,-1.5458272988893842,-1.1880416735466146,-1.5136541999230189,-1.487256,-1.2487728287742137,-1.4393214667575114,-1.2526265017476235,-1.2398843120863132,-1.3347907
GIN,Guinea,2023,-1.386,-1.3410005326917949,-1.1202228093120175,-1.6258335548423335,-1.1598842245682528,-1.519583680170175,-1.5440811,-1.2150867458529857,-1.4852270075600214,-1.2203268091409896,-1.2046066392700008,-1.3151528
GIN,Guinea,2024,-1.386,-1.3543068693790548,-1.0878178499334692,-1.7150811199166416,-1.1434800915688867,-1.5221111315951483,-1.6307675,-1.1861439398353728,-1.542444662910893,-1.1928933008521925,-1.1882704901527985,-1.3340586
GIN,Guinea,2025,-1.386,-1.3704848546448303,-1.0633116832269662,-1.8120443152005583,-1.13616356322254,-1.5263572687854277,-1.6684192,-1.1613228024654154,-1.6097324947550526,-1.1697405283061786,-1.178436384718341,-1.3793203
GIN,Guinea,2026,-1.386,-1.3934931662863133,-1.0449436944602883,-1.915601060260253,-1.1359667455176243,-1.5319156569949783,-1.6923395,-1.140083187487313,-1.686058289969084,-1.1503605032674407,-1.1893766904411236,-1.4482863
GIN,Guinea,2027,-1.386,-1.4206162806391576,-1.0313571244271778,-2.024926106420995,-1.1414368904378385,-1.5318425517426402,-1.7003604,-1.1219557350190854,-1.7705641443058302,-1.1343124491103116,-1.2338182695578226,-1.5155891
GIN,Guinea,2028,-1.386,-1.4523019071010852,-1.0215064317550224,-2.139412513792728,-1.1515015434777878,-1.5352981028250943,-1.7154425,-1.106532594971156,-1.8625370270155437,-1.1212139080923587,-1.2767252754208813,-1.5928491
GIN,Guinea,2029,-1.386,-1.491639884759056,-1.014585904747303,-2.258613900525445,-1.1653689922047334,-1.538121903961458,-1.7289478,-1.0934593661644856,-1.9613843161922584,-1.1107330252189451,-1.3591569875108658,-1.6860267
GIN,Guinea,2030,-1.386,-1.5296064204420987,-1.0099746484734944,-2.3822019692716156,-1.1824547749254293,-1.5424758935617746,-1.7289478,-1.082428091830363,-2.0666134654436137,-1.102581853024908,-1.4403903821649957,-1.7579954
GNQ,Equatorial Guinea,2020,-1.901,-1.6682469032399063,-1.6606949412068177,-1.6398670836980855,-1.6174790279876996,-1.482068097387071,-1.5371498,-1.7672931267745786,-1.7397262126786657,-1.7651767004277528,-1.741393028296436,-1.731621
GNQ,Equatorial Guinea,2021,-1.901,-1.5328367162497323,-1.4737394474634367,-1.4286468279789528,-1.4007747078217547,-1.4098294477505526,-1.4413823,-1.6503241194368214,-1.5959740578809842,-1.6460929540991474,-1.6479005561585056,-1.6337028
GNQ,Equatorial Guinea,2022,-1.901,-1.4180979833772205,-1.3279219050043944,-1.2546023072612484,-1.2336037241055076,-1.349856579001441,-1.3448907,-1.547899474247787,-1.4671121740749884,-1.5415634594349348,-1.5648955638828685,-1.5486339
GNQ,Equatorial Guinea,2023,-1.901,-1.3147856808807705,-1.2138318396945207,-1.1083659836758157,-1.1032071060764308,-1.253985603936846,-1.2173592,-1.4581131469741264,-1.3509535553189138,-1.4496920507587494,-1.5042953729429822,-1.488053
GNQ,Equatorial Guinea,2024,-1.901,-1.2297055352140829,-1.1242173825221058,-0.9830483794464363,-1.0001658660470976,-1.1855178131726039,-1.1357168,-1.379308881209715,-1.2456805133433198,-1.3688334429042919,-1.4460109081967971,-1.4285554
GNQ,Equatorial Guinea,2025,-1.901,-1.1683515093029773,-1.0534901217442767,-0.8735825383790723,-0.9175266744185053,-1.1680605843658294,-1.1233882,-1.3100474735851686,-1.1497823112170595,-1.2975600373699208,-1.3938923786985975,-1.3961848
GNQ,Equatorial Guinea,2026,-1.901,-1.1151554944077622,-0.9973435336555646,-0.7762419015230696,-0.8501564113568835,-1.1689101021281814,-1.1170908,-1.2490783288841993,-1.0620033287584427,-1.2346331203304377,-1.33592607812047,-1.3601713
GNQ,Equatorial Guinea,2027,-1.901,-1.0676127932174722,-0.952458938946161,-0.6882857225445562,-0.7942656808825527,-1.1659735440598564,-1.1173065,-1.1953147428728725,-0.9812999812055139,-1.1789778714221524,-1.2782008709792763,-1.3240441
GNQ,Equatorial Guinea,2028,-1.901,-1.025054311856087,-0.9162789077458049,-0.6076982838428984,-0.7470570571890198,-1.1659735440598564,-1.1080378,-1.1478124243235628,-0.906804912990669,-1.1296616791001681,-1.2359600675486369,-1.2852584
GNQ,Equatorial Guinea,2029,-1.901,-0.9893798842461157,-0.8868326417547117,-0.5329970996457751,-0.7064654113784877,-1.163855359534566,-1.1068393,-1.1057508317359006,-0.8377972380794623,-1.0858753250773578,-1.2193223101709723,-1.2480633
GNQ,Equatorial Guinea,2030,-1.901,-0.9600006945003285,-0.8626014107884874,-0.4630918564765162,-0.6709662142374848,-1.161338248751264,-1.1068393,-1.0684169558875916,-0.7736778057958976,-1.046916658238604,-1.2097756535615698,-1.2363828
IDN,Indonesia,2020,-0.135,-0.15285600248607428,-0.2308470136301345,-0.02603482642288346,-0.22219204577973173,-0.1437105863744315,-0.15072285,-0.19106996936916534,-0.07157951247979012,-0.19089519513155806,-0.14634514349912853,-0.15516289
IDN,Indonesia,2021,-0.135,-0.16572255959509746,-0.30507108424651624,0.05734510078992194,-0.28647687263762256,-0.1437105863744315,-0.15072285,-0.2400843879950742,-0.0164972269965543,-0.23964917146688258,-0.15703275442921066,-0.17532577
IDN,Indonesia,2022,-0.135,-0.17671936193963622,-0.3626348967372802,0.1218621658701794,-0.3338730364103273,-0.1437105863744315,-0.15152009,-0.28296788850649146,0.03160593556142774,-0.282209906556231,-0.16825667130172547,-0.19548865
IDN,Indonesia,2023,-0.135,-0.18627439720011915,-0.40736277921153213,0.17246043388758348,-0.36882358382760494,-0.1437105863744315,-0.15315762,-0.3205239300718403,0.07385954787223585,-0.3193999516254078,-0.18097792596917178,-0.21510758
IDN,Indonesia,2024,-0.135,-0.1950805817894492,-0.4422018229748395,0.21277608191423203,-0.39460848184142716,-0.1437105863744315,-0.15706831,-0.3534506782276168,0.11120243271966623,-0.35193302665532233,-0.19559638419893183,-0.23621504
IDN,Indonesia,2025,-0.135,-0.2012425933777359,-0.4694231059565969,0.24548338375382084,-0.4136490831542017,-0.14371058637443146,-0.15410304,-0.38235480364920477,0.14441487475160272,-0.3804284197768158,-0.20541841184878049,-0.25323674
IDN,Indonesia,2026,-0.135,-0.20171179420012728,-0.49077675885402405,0.27254916891859005,-0.4277328901997359,-0.1437105863744315,-0.13120538,-0.40776347258748796,0.17414539266851978,-0.4054234814904471,-0.20894058346187175,-0.24825935
IDN,Indonesia,2027,-0.135,-0.20284276074265,-0.5076114617003802,0.2954199677992847,-0.4381794814713613,-0.14371058637443146,-0.12473959,-0.43013476595414857,0.20093299041725354,-0.42738446578377254,-0.212462755074963,-0.24055746
IDN,Indonesia,2028,-0.135,-0.20416485906371423,-0.520966529922223,0.3151596500187305,-0.44596300243994824,-0.14494160199943149,-0.12473959,-0.44986673298184504,0.22522565084624363,-0.44671593686709066,-0.21598492668805427,-0.23285557
IDN,Indonesia,2029,-0.135,-0.20469354046115812,-0.5316428773977466,0.3325506523522702,-0.4518025913782198,-0.1436429811463509,-0.1215257,-0.4673052583987536,0.24739570635430477,-0.4637689313097878,-0.22203974166110196,-0.22515368
IDN,Indonesia,2030,-0.135,-0.20694883391830174,-0.5402577017783017,0.34816842812075743,-0.45622913394007464,-0.15871406455614434,-0.1248294,-0.48275089860687137,0.26775261391214467,-0.4788480402494627,-0.22632834954394254,-0.2174518
IRN,"Iran, Islamic Rep.",2020,0.0039999999999999,-0.04794837522535392,-0.07182030795797645,-0.08917283554434052,-0.06646094644417389,-0.012056904756843942,-0.0625766,-0.03707961211410027,-0.05059355918423001,-0.03611661560345059,-0.010156403129712364,-0.043449968
IRN,"Iran, Islamic Rep.",2021,0.0039999999999999,-0.10998133033493433,-0.12937852139165684,-0.1660593776721243,-0.11604056674076635,-0.10232132887796447,-0.2315133,-0.07229634538241014,-0.10037008688339955,-0.07032480776016643,-0.0228036906598601,-0.08870527
IRN,"Iran, Islamic Rep.",2022,0.0039999999999999,-0.15914149757514293,-0.17285959545871477,-0.23089375255829236,-0.15017247907986842,-0.14583201593529324,-0.36194918,-0.10241853232447035,-0.1460952045213,-0.09940168530056925,-0.03510259845801454,-0.14668994
IRN,"Iran, Islamic Rep.",2023,0.0039999999999999,-0.20010741778403415,-0.2054885267095261,-0.28679000346494926,-0.17286791475773466,-0.14631029984411748,-0.47062573,-0.12811381518869175,-0.18840524373941514,-0.1240215382654656,-0.06594371056526566,-0.2125074
IRN,"Iran, Islamic Rep.",2024,0.0039999999999999,-0.22935633315805606,-0.2297505515105701,-0.3360383940823113,-0.18708806389651833,-0.14631029984411748,-0.4920803,-0.14996234145097398,-0.22782907944297978,-0.14476944179662704,-0.10195396804530851,-0.2777809
IRN,"Iran, Islamic Rep.",2025,0.0039999999999999,-0.25372049492917614,-0.24756083463824086,-0.38032332868136376,-0.19501895026097404,-0.14792383830565592,-0.4899318,-0.16846823003817318,-0.26480627592072703,-0.16215306010500585,-0.13796422552535137,-0.3430544
IRN,"Iran, Islamic Rep.",2026,0.0039999999999999,-0.27582895645602346,-0.26039523415184074,-0.42088362432943127,-0.1982743506445337,-0.14792383830565592,-0.48832723,-0.18406953489859024,-0.299702168646163,-0.17661288866320313,-0.1737727528112128,-0.40832794
IRN,"Iran, Islamic Rep.",2027,0.0039999999999999,-0.29640021985699333,-0.2693910709952674,-0.4586303851793172,-0.1980455949773694,-0.15261076983334085,-0.48685038,-0.1971469028427281,-0.3328203992289975,-0.18853114125977422,-0.2107153673986615,-0.4692602
IRN,"Iran, Islamic Rep.",2028,0.0039999999999999,-0.31476581338285126,-0.2754247837401538,-0.4942336946510448,-0.19521215247003154,-0.1573739043545298,-0.48450604,-0.20803109677070006,-0.36441333360091077,-0.1982394612128654,-0.24709366657913348,-0.52313
IRN,"Iran, Islamic Rep.",2029,0.0039999999999999,-0.33079494508474205,-0.2791717706317955,-0.5281863743264366,-0.19042326903896756,-0.1703142920220103,-0.46608397,-0.21700953297780304,-0.3946907208919173,-0.20602561231793468,-0.28397271034564947,-0.5720712
IRN,"Iran, Islamic Rep.",2030,0.0039999999999999,-0.3470544822837487,-0.2811525048722085,-0.5608508762588532,-0.1841582340725576,-0.17667868565565256,-0.46608397,-0.22433196174369027,-0.42382689009027996,-0.21213928452031025,-0.32031002231788896,-0.6210124
IRQ,Iraq,2020,-1.575,-1.4953910943643367,-1.4147785458620512,-1.4852986234773284,-1.3834716378262395,-1.5342581004804108,-1.5451845,-1.491448300366889,-1.503485671661399,-1.4887782873335056,-1.527019247605698,-1.580188
IRQ,Iraq,2021,-1.575,-1.4412666193367136,-1.292093384133629,-1.4312635376499907,-1.2422646611896586,-1.5268996258735672,-1.551493,-1.4194231623857199,-1.454401940361109,-1.414466820469388,-1.4900483661746777,-1.5903116
IRQ,Iraq,2022,-1.575,-1.3991559874922255,-1.198331879882791,-1.4034165166002772,-1.1381866158246203,-1.520585797224071,-1.5478225,-1.3574140257347425,-1.423926966357039,-1.350486983275385,-1.4542090825388918,-1.5971795
IRQ,Iraq,2023,-1.575,-1.365903431186742,-1.1268569923531435,-1.394786675584499,-1.0614985058036541,-1.5113113212983935,-1.5260233,-1.3041082896012566,-1.408884300452496,-1.2954690253451557,-1.4281079747747678,-1.601988
IRQ,Iraq,2024,-1.575,-1.336769213478706,-1.0725541067548894,-1.4002471865937347,-1.005010763532628,-1.4834902324038715,-1.4998688,-1.258365370012087,-1.4066338974912043,-1.2482244271030254,-1.4028323315062752,-1.5904651
IRQ,Iraq,2025,-1.575,-1.3191448984909149,-1.0314818152515906,-1.416027457170999,-0.9634158724486908,-1.48200976248319,-1.48255,-1.219194156960843,-1.4149815343027026,-1.2077219212646588,-1.3920502104106909,-1.5820162
IRQ,Iraq,2026,-1.575,-1.3022334510011675,-1.0006028029384915,-1.4393543559664734,-0.9327956925947283,-1.4352561924070801,-1.4549584,-1.1857334257872898,-1.4321035241555942,-1.1730666868834725,-1.386109440858441,-1.582354
IRQ,Iraq,2027,-1.575,-1.2906943700464892,-0.9775764640692481,-1.4681883473975992,-0.9102577561768602,-1.3664439092741327,-1.4394778,-1.1572348156529582,-1.4564841446115036,-1.1434822962199191,-1.3758180851351836,-1.6119801
IRQ,Iraq,2028,-1.575,-1.2821952631529858,-0.960599088646178,-1.501029428446923,-0.8936667719522497,-1.2964511717605884,-1.3859977,-1.133048038694051,-1.4868636318795099,-1.1182950502093534,-1.3994398166859976,-1.646562
IRQ,Iraq,2029,-1.575,-1.2695629215446005,-0.948280707529531,-1.536774402351608,-0.8814464151295258,-1.2040762840873926,-1.307307,-1.112608027520528,-1.522194957315889,-1.0969203864944737,-1.4229896904430812,-1.6630313
IRQ,Iraq,2030,-1.575,-1.2649060195584663,-0.9395501872156172,-1.5746119086787926,-0.872433003772453,-1.1467598463166933,-1.2364259,-1.0954237670403615,-1.5616079030363998,-1.0788510858026013,-1.4638959180610378,-1.6795007
KAZ,Kazakhstan,2020,-0.23,-0.29172743028266984,-0.3460059042729801,-0.3082427482287876,-0.3268241706695973,-0.24955268988627335,-0.290045,-0.3037962867926334,-0.27493628817030785,-0.2997276622431948,-0.2605834254667475,-0.25756013
KAZ,Kazakhstan,2021,-0.23,-0.3525552083036379,-0.4437964178991163,-0.37558586786851006,-0.4065759442454426,-0.29824306666312334,-0.35967276,-0.3735095079690733,-0.31672610797199385,-0.36565848226945225,-0.2985690579254391,-0.28721488
KAZ,Kazakhstan,2022,-0.23,-0.4203417793962517,-0.5275484908972065,-0.4348890769159242,-0.4737135786876429,-0.41634056488650417,-0.43917874,-0.43967475084305335,-0.3558804671048815,-0.42829327312840915,-0.36206440337519225,-0.32583445
KAZ,Kazakhstan,2023,-0.23,-0.48709784152194446,-0.6004809509235078,-0.48825559223122295,-0.5315282702545164,-0.5467796267729412,-0.49518138,-0.5027569793307838,-0.39282407987075874,-0.48806658560427535,-0.4409152236068349,-0.38418972
KAZ,Kazakhstan,2024,-0.23,-0.5437454932056708,-0.6650742804913513,-0.5372322520572043,-0.5824496614000647,-0.5558030069697146,-0.5351254,-0.5631602236490697,-0.42790993945975864,-0.5453554753352661,-0.556518721978184,-0.468826
KAZ,Kazakhstan,2025,-0.23,-0.6146151100114507,-0.7232399809782586,-0.5829566987334042,-0.6282713742576892,-0.5574857255489496,-0.5915778,-0.6212355656999697,-0.46143142942820564,-0.6004871099608747,-0.7799599630771941,-0.5995054
KAZ,Kazakhstan,2026,-0.23,-0.6882399731086252,-0.7764510873669924,-0.6262656261408611,-0.6703175050342736,-0.5566572655850724,-0.692103,-0.6772880779677344,-0.4936323899223899,-0.653745369772186,-0.9941462253291515,-0.74179316
KAZ,Kazakhstan,2027,-0.23,-0.7551136159522066,-0.825842745091377,-0.6677743916957315,-0.7095655342885346,-0.5620140976618248,-0.7965509,-0.7315828530706417,-0.5247154840284358,-0.7053765750342208,-1.1483823179876957,-0.87933123
KAZ,Kazakhstan,2028,-0.23,-0.815089084248185,-0.8722897162385391,-0.7079355680272652,-0.7467370623375053,-0.5832388487179281,-0.9019564,-0.7843502431377547,-0.5548491513043995,-0.755594455529798,-1.238245028431793,-1.0056944
KAZ,Kazakhstan,2029,-0.23,-0.8694919310086661,-0.9164661071267293,-0.7470820055722465,-0.7823647923770682,-0.6341349527180704,-0.97451043,-0.8357904125633456,-0.584173387075827,-0.8045844625861147,-1.2950381320457138,-1.1207746
KAZ,Kazakhstan,2030,-0.23,-0.9184107106567387,-0.9588913953773405,-0.7854585035211412,-0.8168419790777188,-0.6746295743369827,-1.0208822,-0.8860772941211098,-0.612804545787012,-0.8525075105797528,-1.3397406469517532,-1.2362734
KEN,Kenya,2020,-0.436,-0.48375904576266915,-0.4978765094272482,-0.4987573709202644,-0.5147440771236441,-0.4935546201014263,-0.4764874,-0.4716345366179652,-0.49937799493150076,-0.4736104315732029,-0.45157501798277067,-0.4599725
KEN,Kenya,2021,-0.436,-0.5121917256502628,-0.5468148704538893,-0.5452244056092963,-0.5726914143332764,-0.4727840603831123,-0.47801465,-0.5043636800017942,-0.5504155696227051,-0.5075809120187115,-0.4664122800692228,-0.47761542
KEN,Kenya,2022,-0.436,-0.5319826222847333,-0.585766384420384,-0.5794202881487235,-0.6151537754115803,-0.47109668468698274,-0.4293641,-0.5345681830482388,-0.5909594370970082,-0.5383742438882201,-0.4812354482588501,-0.4938877
KEN,Kenya,2023,-0.436,-0.5498694450911918,-0.6170053735795411,-0.6043009798376273,-0.6460524357183643,-0.47904878772125786,-0.3984725,-0.5625789008410178,-0.6225444576561336,-0.5663919966135137,-0.4955761635291181,-0.50672287
KEN,Kenya,2024,-0.436,-0.5652601656938177,-0.6422844687585518,-0.6220404809268566,-0.6682821776793016,-0.4784830595112593,-0.38656524,-0.5886833297783366,-0.6464463011610521,-0.5919826082227613,-0.5093823615934923,-0.51845163
KEN,Kenya,2025,-0.436,-0.5827047154385914,-0.6629542766327136,-0.634237688226109,-0.6839800012556488,-0.49359676230381766,-0.40093565,-0.6131312897452402,-0.6637252162821874,-0.6154484151237284,-0.5268794801582656,-0.5321584
KEN,Kenya,2026,-0.436,-0.5974121851316814,-0.6800555973312133,-0.6420685312262223,-0.6947234926569633,-0.513307776650887,-0.40242592,-0.6361398616351014,-0.675262408476789,-0.6370517517807128,-0.5483985897868445,-0.5446879
KEN,Kenya,2027,-0.436,-0.609722719796186,-0.6943904888689629,-0.6463978625925054,-0.7016772650295745,-0.5254355261408918,-0.40361524,-0.6578976778070256,-0.6817902748508822,-0.6570202433469896,-0.5718136353107448,-0.557189
KEN,Kenya,2028,-0.436,-0.6216032568301,-0.7065770305882342,-0.6478617494858898,-0.7057010645936171,-0.5385454298037702,-0.41432655,-0.6785686502771687,-0.6839175332880227,-0.6755513980323256,-0.5956175430425189,-0.5693656
KEN,Kenya,2029,-0.436,-0.6353702311597567,-0.7170915247841737,-0.6469279957872486,-0.7074295772663554,-0.5624994013349482,-0.42800823,-0.6982952103291548,-0.6821501080453002,-0.6928165918571824,-0.632523762306348,-0.5859599
KEN,Kenya,2030,-0.436,-0.6466933251687284,-0.726301017984381,-0.6439406539558216,-0.7073313438847705,-0.5799332862946597,-0.4347841,-0.7172011235723051,-0.6769084884180455,-0.708964526186551,-0.6712228470390951,-0.60034585
KWT,Kuwait,2020,0.419,0.3265068819167155,0.3236894268204703,0.2859007733495237,0.3098604451607285,0.2202011951402674,0.26499033,0.37327174012090536,0.3291867467729324,0.3736094171701177,0.40367892888216406,0.38067982
KWT,Kuwait,2021,0.419,0.26073458341395467,0.24335803041369797,0.17218153490961619,0.22209555472096687,0.17688040937074373,0.1650739,0.3289922590027327,0.24192081966074802,0.32974059161209823,0.3862316075744008,0.34087113
KWT,Kuwait,2022,0.419,0.2106329322410554,0.17457057786437657,0.07272799927541718,0.15011590077428338,0.18040461055859422,0.12455697,0.2859716936336555,0.15678492923682505,0.2871930231433161,0.36999280587967553,0.3040108
KWT,Kuwait,2023,0.419,0.16528941152615673,0.114679821141357,-0.016221201388482265,0.08979522943936524,0.17393777420066145,0.07527953,0.24404506262230719,0.07343225335438855,0.24579273963653264,0.3606217940726105,0.29153112
KWT,Kuwait,2024,0.419,0.1246983524578495,0.0616457465654503,-0.09743241406377479,0.03808743807779069,0.16653568233860194,0.045088038,0.20306900545188478,-0.008425462597916433,0.2053887871092649,0.3512507822655455,0.28177592
KWT,Kuwait,2025,0.419,0.08943258961919849,0.013896285421406307,-0.17294018468108674,-0.0072561815941991625,0.16536388004553704,0.037885815,0.16291894905625157,-0.08902779594160823,0.1658501842072626,0.34316324458175707,0.2744717
KWT,Kuwait,2026,0.419,0.0576202394584026,-0.02978002477785524,-0.24424084655334755,-0.04789568163186442,0.1576462915072624,0.03739223,0.12348664571732758,-0.168573866797319,0.12706327963839686,0.3382839650637466,0.2828204
KWT,Kuwait,2027,0.419,0.02778305727381265,-0.07031675731915454,-0.312434897511389,-0.0850565535078327,0.1576462915072624,0.0346331,0.08467803362197039,-0.24722917005492134,0.08892945924283907,0.3329880407084031,0.29399303
KWT,Kuwait,2028,0.419,-0.00125026854078506,-0.10843333941642419,-0.37833171302336444,-0.11964348532795255,0.15454409370506458,0.0346331,0.04641137779369671,-0.32513125363517253,0.0513631564393695,0.3276921163530596,0.30439326
KWT,Kuwait,2029,0.419,-0.029390014902118632,-0.14468417373247988,-0.4425265588227403,-0.1523243402207276,0.15144930928774308,0.0346331,0.008615654656014202,-0.4023944378685626,0.014290125908306126,0.3242476744144642,0.3147935
KWT,Kuwait,2030,0.419,-0.06395847891014776,-0.17949649224657538,-0.505457230848956,-0.18359215126079553,0.08960903289419052,0.029409057,-0.02877085170065212,-0.47911373791701795,-0.02235405431762033,0.3165636747835598,0.32361796
LAO,Lao PDR,2020,-0.805,-0.8237506221345707,-0.7938323799935302,-0.7901079209895138,-0.7979899446870065,-0.8334600934931901,-0.8230696,-0.8035210494964437,-0.7991705368645596,-0.8027101483250182,-0.9160748996021576,-0.8775697
LAO,Lao PDR,2021,-0.805,-0.8339147017019654,-0.7795362598280974,-0.7853374861979647,-0.7860336612099814,-0.8375291693075507,-0.8153156,-0.7988109208854038,-0.7986545465484126,-0.7971893609001761,-1.002110857541542,-0.93862915
LAO,Lao PDR,2022,-0.805,-0.8429946330854188,-0.7628257858211649,-0.7879500443509033,-0.7703980395013709,-0.837529169307551,-0.8100757,-0.7912930612961335,-0.8025042479391413,-0.7888611556097309,-1.0881272302493217,-0.9903819
LAO,Lao PDR,2023,-0.805,-0.8474438757783102,-0.7442512910882645,-0.7959314186864446,-0.7520183290336542,-0.8362948159917845,-0.7964512,-0.7813354249493216,-0.8099319108449161,-0.7780930149481269,-1.1384047520620615,-1.0417266
LAO,Lao PDR,2024,-0.805,-0.8494513665625447,-0.7242368715473401,-0.8078002566622013,-0.7315849540918236,-0.8348597753934938,-0.7964512,-0.7692577455240266,-0.8202828283434422,-0.7652038000278291,-1.1517648815450554,-1.0930713
LAO,Lao PDR,2025,-0.805,-0.8513798916764767,-0.7031093426171635,-0.8224670782502228,-0.70960760295407,-0.8348597753934939,-0.7964512,-0.7553378554781365,-0.8330128532653635,-0.7504701836443569,-1.1691606140932338,-1.1393224
LAO,Lao PDR,2026,-0.805,-0.8515065009894773,-0.6811205537342138,-0.8391306111690362,-0.6864625401095955,-0.8348597753934939,-0.7964512,-0.7398171772194607,-0.847669728070954,-0.7341322321864551,-1.1702609017619288,-1.1851603
LAO,Lao PDR,2027,-0.805,-0.8457444025371451,-0.6584645842931933,-0.8572015492793961,-0.6624275333076155,-0.8348597753934939,-0.7968361,-0.7229054946567466,-0.86387756753328,-0.7163982490071752,-1.1710546718524844,-1.1734185
LAO,Lao PDR,2028,-0.805,-0.8451413560177222,-0.6352909951268549,-0.8762464797030812,-0.6377076375685166,-0.8348597753934939,-0.8026255,-0.7047850994371053,-0.8813239618163162,-0.69744897697152,-1.1704482483532963,-1.2106769
