n_obs,r2,coef__const,se__const,coef__log_HCI,se__log_HCI,coef__log_GFCF,se__log_GFCF,coef__Political stability — estimate,se__Political stability — estimate,coef__Rule of law index,se__Rule of law index,coef__log_Production_Value,se__log_Production_Value,coef__Forestry rents (% of GDP),se__Forestry rents (% of GDP),coef__Trade (% of GDP),se__Trade (% of GDP),coef__log_HCI_x_log_Production,se__log_HCI_x_log_Production,coef__log_GFCF_x_log_Production,se__log_GFCF_x_log_Production,coef__log_HCI_x_forestry_rents,se__log_HCI_x_forestry_rents,coef__log_GFCF_x_forestry_rents,se__log_GFCF_x_forestry_rents,coef__ECI_lag1,se__ECI_lag1,b
1280,0.7042628694372829,-3.58919801936638,0.1762060989525047,2.065705734087004,0.12725385369191916,0.3173141648125023,0.033152527162172214,0.07519723134648773,0.0261963809326513,0.9169023893974435,0.0852717608429064,-0.045826389691678626,0.0067902494991632254,-0.12955853404704415,0.01279212693354681,0.0006628670901157451,0.0005137628066805064,-0.13943532570764997,0.031188796820575224,0.05291251214770977,0.009861750045291483,-0.30519320694332264,0.04219306931935048,-0.0010272290220588766,0.013203166046529985,-0.00397027897633969,0.016244781528903438,14
1069,0.7620617266596539,-3.2441442628587076,0.15078462701011053,1.3156001945034523,0.11085902066668893,0.21894572681822555,0.02025674774826992,0.10391245694245446,0.02481024784738239,1.4692192952226293,0.07927162241158822,0.036801797015505136,0.006022990731764769,-0.0469931475720997,0.010616991025610405,0.0008641832356951645,0.00047609832879200094,0.12769148822173412,0.032698414794302716,-0.0179881500429137,0.011317816564453466,-0.18617168024542652,0.03168591975566544,0.03320530550845517,0.008251179930756582,0.051136520745417115,0.017798253889273523,15
1119,0.7223125876762848,-2.8586800743486975,0.16981029832246372,1.846831637789373,0.12772767592825204,0.2151748071430034,0.020559134841053994,0.14950328908647909,0.027104845895597415,0.44135415359086827,0.07473868653320152,0.024304848644239804,0.0061881004194217085,-0.14090718110363298,0.008999996852140028,-0.0026937909874868516,0.0005404973401877394,0.12551434909106246,0.0336150908533536,-0.017861162820305622,0.009406315483738596,-0.34271525410487236,0.030385638487300033,-0.0024364274685859232,0.009219575749011595,0.0498930042930298,0.019315678364551454,16
1255,0.7006188546524865,-2.0681642768476665,0.17542913795571508,1.1677639124704462,0.13075722054346914,0.19871297749787925,0.0224724079115676,0.001658527620653355,0.028520926138527247,0.9194720736656941,0.06911147258615234,-0.026660681783045453,0.00643108473912811,-0.22327377790363506,0.01760745567576295,-0.0014450786758044144,0.000504657607860042,-0.012303715083466962,0.03531610294774272,0.03274270391266865,0.010223917119636461,-0.39821293518182055,0.06257650843215314,-0.007818616976379228,0.009818798854564745,0.19352705069635423,0.020643484750718612,17
1411,0.6847594245727865,-3.0231395596299873,0.13715270761610676,1.821543416139502,0.1050919943804598,0.07341717544461393,0.02224480508316003,0.016984927557961948,0.023148913912929284,0.8864298735750215,0.089930222170942,-0.02941934038077241,0.006141760241925872,-0.051251919912865304,0.010255865710575476,0.003265688444110228,0.0005692857399389789,0.028526232864772114,0.027278199564230485,-0.0022122361359453724,0.007257924247418966,-0.2610462739682139,0.045198882023320265,-0.022869587347262948,0.011287284471023128,0.13097258261604477,0.015452254179578732,18
1263,0.6807059635726828,-3.1742153011664627,0.1482602607259038,2.031966775462499,0.1080006840999435,0.10476087603007461,0.023943248315666008,0.25752560106217015,0.026871823579415182,0.5473277020946464,0.08111568217383584,-0.011198209487532466,0.006239406509796552,-0.029111986698468307,0.012670501844092488,0.0017033102740183015,0.0005291139374692755,0.014063647437328936,0.030026013351378784,-0.05632114763168502,0.012880575367513018,-0.09935140788301283,0.036354829336928046,0.009601641654821236,0.007712402637074579,0.10689422236004573,0.01702388754294299,19
1354,0.7972316265566803,-2.277395792194503,0.16223492584955973,1.5178876046905274,0.10386032595751325,0.06823075057131489,0.02949021623801297,0.24754236985320324,0.024150050914034375,0.9052588109040692,0.0738640955794226,-0.047563943556873586,0.005451705731252757,-0.10646768574438262,0.009455949765191485,0.0003389590480540688,0.0003905094167094116,-0.009029453369785383,0.03059414065516299,0.04385240490244109,0.01046936899638383,-0.3387478632981371,0.038751417721095006,0.010456443005776327,0.012364901634068774,0.14338794197212207,0.013928172655825313,20
1480,0.7812434038137812,-2.964606031715244,0.13387309927132807,2.2711848152823433,0.09300762316019326,0.17647752635490446,0.020148269680878784,0.13294322626952101,0.02367295494455016,0.7787579951980419,0.07492000522223415,-0.07297695687910348,0.00652268073023874,-0.05282120798628088,0.00635680985088361,-0.0035274536672453972,0.0004959797131768414,-0.002971304305510427,0.026634805683036788,-0.038863792290690966,0.008885666011262075,-0.1562421519034633,0.023323023057287052,-0.004112028614391153,0.0046196161823558015,0.07471357603644468,0.013401743382582609,21
1158,0.5455735054059032,-2.947009014938583,0.19350296292493144,1.6967050347664634,0.12237421970552001,0.16340202962926756,0.037999859618033587,-0.018090100801941282,0.027020718555088776,0.9198099999678819,0.08007628388441704,-0.042230993499850544,0.007311927229331187,-0.03903588508874793,0.011660085120560446,0.0013272510387886047,0.000554508788522337,0.09444656800695048,0.04242509835236159,0.02477513608564298,0.014057264044436371,-0.029400183213904467,0.04245894337866624,0.04946125011284682,0.013151481552957051,0.15030132736255433,0.021639001226764917,22
1404,0.708966235637001,-3.5834691732656827,0.13461211955269645,2.2951426465532636,0.09575790230324609,0.24029528550612492,0.018561535871857843,-0.03964307891154361,0.02289575296388051,0.45997153149030556,0.0663772526186138,-0.015963455438827927,0.005235343284197895,-0.07611558454120967,0.007909706446477701,-0.0012890920909329339,0.0005717683249075965,-0.0838049610725148,0.02562424309280571,-0.030965053545450406,0.009208389565193346,-0.30079625178647734,0.03164347999265162,0.011842848285786543,0.0052422442088253755,0.13324835477079178,0.016482821934785986,23
1458,0.7065666511833391,-3.6883329370052507,0.1255533842123514,2.226148194436859,0.09796177236481866,0.17423332053992088,0.021901500752401513,0.06282983245914743,0.020228345381427704,1.1435721024488805,0.06216288157318728,-0.006045601365794826,0.005448055723800565,-0.013859560114423214,0.009838233719228134,-0.0016676331059279432,0.00046914942226726367,0.030132539909862255,0.02505895599168144,-0.019904776703315176,0.010272005764073854,-0.052280584614641246,0.029905518899640514,0.00022779367307997067,0.005993809941449585,0.07706079457768203,0.016060579147252545,24
1290,0.7597572445446366,-2.3407578388088806,0.17512722885338342,1.4955323565829906,0.13190558153845425,0.08246672932725654,0.020524736340409105,0.10462357378875424,0.025287922337596955,0.7173877391413239,0.06928746689965017,0.0019463460711599007,0.005581927011512698,-0.07566855599308646,0.011531923252327448,-0.0014705991002510795,0.0005074623690031468,0.22122117095138738,0.03193476170928559,0.05037771075669756,0.010171573247604454,-0.1457378953048746,0.03493886477130496,0.021209894725211512,0.008280418075493437,0.3506191406805521,0.016560558400172176,25
1325,0.7288732312469686,-3.6040786683260406,0.18225980987479365,2.0824474041392995,0.12315632088880095,0.22233923729731278,0.02270525928168315,-0.04778130677525696,0.030683437744953034,0.6654503111533934,0.10307044743021739,-0.01964969107245165,0.00641773136925124,-0.10925527268284353,0.014518659786390888,0.0022127785333928484,0.0006141112050303475,0.2594174942722439,0.02900150925265963,-0.024322470090103226,0.013024626502733738,-0.4587144469735846,0.07605112685168144,0.08438546523545563,0.012433539465936063,0.3090352800888795,0.016760923492172137,26
1180,0.7508612503013046,-3.278590770323364,0.21517175774448058,1.9673677970318004,0.13687998629874504,0.10158931015711165,0.04241251810513265,-0.008226309319015093,0.02635885415430503,1.3731998806011487,0.08439884270633034,0.01739386625588411,0.0060166646202999535,-0.13731507729491751,0.013078726874720583,-0.003500242306234363,0.0005712858215759795,-0.14511705047738988,0.03986750712053823,-0.017748104672165005,0.014221241769833068,-0.510583898940276,0.04896073224559929,0.009074315324116233,0.0068826684742837934,0.003956678975508346,0.0159918880821024,27
1508,0.6112092403497771,-2.9612036662665817,0.16834393960380792,2.026591630200885,0.11822403282172547,0.14876425395455256,0.025576354952123393,0.04669444136720548,0.026991591277324742,0.8410124839717223,0.0834927952199159,-0.036153476074213875,0.007062713895681822,-0.10174184253787127,0.009632145013991934,-0.0027982715493338438,0.0005531619765017268,0.04129308821864211,0.03833566519252985,0.020271588873484105,0.00935003796705075,-0.28059511958591876,0.039761924954135316,-0.016763212105980516,0.011838103124248269,0.10202173365490493,0.01946805422149797,28
1020,0.6336449945582184,-2.6034320024008872,0.2479274104399233,1.6027473300512172,0.1727282454255845,0.03706739463616328,0.05062873360221226,0.09172922804011997,0.0303759283418132,1.1743158940221694,0.103760764083022,-0.01133801920561522,0.008009070127317735,-0.13119790141946272,0.026337373493327883,-0.0009315530745496602,0.0007337104436439971,0.17906019097936887,0.03919516227768912,-0.06520897982748115,0.013218697611444532,-0.3081222203655113,0.0634439935331032,0.003890669153999861,0.02058149472988394,0.14526257880568536,0.02214012381027618,29
1117,0.6721612926921168,-1.8207719280154304,0.2683135087632978,0.936667634159855,0.16555695703628212,0.07011563794604922,0.04991041833254318,-0.08644364601395106,0.039351421237923165,1.9341582138921973,0.1407875376984234,-0.042586135037096184,0.009034738533485085,-0.06742345353234036,0.01652468063714457,-0.003223722290249374,0.0006569587718701594,0.0795945700121933,0.05041089720480564,-0.13377606544733864,0.026046936416549284,-0.2154082372764938,0.07015512552389742,0.08446300783825558,0.02236531810857504,0.16604755067787175,0.020629794218936334,30
1466,0.6590069995761598,-3.5446592187906765,0.1912234500405795,1.7145727490405196,0.14159083244820186,0.22314830193311974,0.02293656165483082,0.19387491038591062,0.031140522682043783,0.914430514230427,0.09468898958770933,0.01558391205995306,0.006128874123228761,-0.017549388469217705,0.009467859440514412,0.001262294703465506,0.0004690862006212354,-0.07575754839895546,0.037118846280109696,-0.029141619585671026,0.01294905907223924,-0.11474116789667403,0.0319646308260293,0.0032091613987170822,0.006363995024767897,0.0035093107492326775,0.0165467911938087,31
1432,0.6850251818748676,-2.3184513383768692,0.19622618701696715,1.1330237623848567,0.13300039471091635,0.2728414348408499,0.02352743889801128,0.14630338159218212,0.02631334475651764,0.8989715821242041,0.0703078153833658,-0.00498547856312459,0.006681935650888284,-0.18792820842994956,0.017925363417298865,-0.002437804793153407,0.0005159058219294045,-0.2614145080879702,0.034422720237630586,0.07064336658324291,0.007376934509076373,-0.4816711913731766,0.05920188580213253,-0.026824196747363624,0.010115801992828811,0.011983701292407486,0.01589505750418171,32
1042,0.824711984470061,-4.05464813642044,0.15503905594455752,1.8722095867763777,0.10193684007773901,0.19064846278547426,0.029253953138014138,-0.04186309629265022,0.02021149144122584,1.3046531761394398,0.06264696350928417,0.02579912040033667,0.005661933902682097,-0.013481092425350122,0.010756566840449885,0.004627770516394391,0.00039946054868364217,0.3569711018826844,0.03251451828690956,0.01640563238711953,0.010559085104422845,-0.018757196922617986,0.03534599422670775,0.008959920152230929,0.00786837973896479,0.16206268055860124,0.017284581900820647,33
1506,0.6592223566044628,-2.3981599719952222,0.1614789305046928,1.1886065364180347,0.12012370250959122,0.12060597616666444,0.021493696206594515,-0.002349536955961004,0.02504674844479574,1.3952800355740609,0.07447156609273563,-0.021046803682491663,0.005733811448075065,-0.08124843866535442,0.007069433235501123,-0.0018374352659736729,0.00047795397900832746,0.09047787540781703,0.032260102497242225,0.008252022117183653,0.007914266711925882,-0.28325774145812893,0.03708936441316366,0.015226096178973223,0.007529459788205589,0.14683203366599623,0.016661205598907516,34
1226,0.7039178666606762,-3.0104925317227194,0.1853206165197747,1.5988597460508054,0.12719592377575425,0.18427170904715712,0.027435470774014713,-0.11594368099933443,0.029406011416394845,1.170020043855836,0.09270531282626931,-0.0409100688561201,0.00715554364885378,-0.10349297950246363,0.014446551126342445,-0.0001247581514961967,0.000603920598869956,-0.0022910578887768845,0.033286823249154815,-0.009632342137178293,0.011241350296324438,-0.45058826318673384,0.051005949165964314,0.04459680702575777,0.013485574189254937,0.17204991599557737,0.017310757511137746,35
1292,0.6815008805493077,-3.562111933754453,0.17552248578357352,2.391861658870531,0.13315790715352638,0.15575204048642294,0.02708368826318879,0.13427135884732785,0.03018742547746226,0.5865759123368447,0.08383799260701486,-0.03446538698700023,0.00686493014373284,-0.06422520425204375,0.007921961023687201,0.0011707335030916193,0.0005624689507625343,0.20255886716848812,0.030006236288897117,-0.045775683280647114,0.011614258271812665,-0.2503520397891718,0.036044526288369336,5.7648543804829876e-05,0.006511943894265531,0.028431427391976537,0.016765222906260768,36
1131,0.7765808152165662,-3.6299837841229206,0.14253802028422052,1.616558197034412,0.0993081369566923,0.29697553460342474,0.019504081202192713,0.03215281324196945,0.023617731966188254,1.0582719259245201,0.07668208793973764,0.007120310316456764,0.005869376688446854,-0.07102965598103175,0.014047201977919326,0.003407780484690546,0.00040126803959119727,0.10148777526890107,0.026341275367954057,0.0175513798623946,0.009673900393074067,-0.052569434843816265,0.0625293730544941,0.044326495858031556,0.009454071834190498,0.12503800222764394,0.015120173477900895,37
1314,0.6161675058787144,-2.8677936019372074,0.18264915700781081,1.2103812626370587,0.1180754085075311,0.23132514513978072,0.03610054060763893,0.17500289406489705,0.024955232651940194,0.954448952432474,0.06979088928925584,-0.006330649585944377,0.005836089655580844,-0.05120583879886829,0.01844006459548037,0.0034078730120661606,0.00048753358674660726,0.05710742333877856,0.032967952748174996,0.08119000447994787,0.011700165100475874,-0.08919969899681493,0.061709077297150014,-0.020970071896283644,0.009166464437100619,-0.04546666278633957,0.01772577984642718,38
1228,0.8063193955849963,-4.279982501599389,0.18333907915710104,2.4300269185715475,0.13170178471077773,0.18493300722123707,0.03209786470710839,0.1449113754349037,0.02700838286027804,1.4702991557733964,0.09234723840445448,0.04719497595352567,0.005149206565690183,-0.033003069291856535,0.007702666549153001,-0.005147701341535916,0.00045039671567606544,0.14206004193993274,0.03516412572165045,-0.06139534312567793,0.015350472198948244,-0.16861457707253316,0.022898853714750905,-0.004798069064332414,0.006468156954497482,0.14511762426954353,0.013628273167963306,39
1451,0.7244236475319683,-3.344467727847413,0.15633773774343135,2.041880636564858,0.11543360705704776,0.32048029782263016,0.02919423892620941,0.16734774143752384,0.024088477826007114,0.49460968774255254,0.08204907915173897,-0.04361652241899102,0.005467410931260376,-0.06222400962657967,0.008160243258440038,-0.0006022718484557565,0.00044303474271933897,0.031860092460905515,0.029885819116293226,-0.039290142596228386,0.015325777361408121,-0.1842152571359376,0.03384511787505202,-0.018157566222454912,0.005918799508543963,0.135184865739713,0.015015562165443433,40
1299,0.7415753234687459,-3.4271422070555757,0.1836982697554929,1.8079965988887898,0.12045091992530886,0.4063980615315584,0.03643209337595218,-0.010797372974690824,0.030896317629230258,1.024465287415437,0.08124318874303453,-0.05579235908331251,0.007094973111840432,-0.14035226312741425,0.01080081969336644,-0.003037306046246433,0.0005752129646543463,-0.25241542258297367,0.03505265253653286,0.10251081394618967,0.016157641560602922,-0.41804113697648226,0.03485751428097279,-0.009212808266302297,0.008864156082031083,0.03684806204383085,0.015669938216274486,41
1386,0.7148726639315846,-2.934689889347636,0.1508415404691193,1.8854565442535924,0.11094344256506844,0.16380748928497899,0.021209319974910164,0.015072180255374212,0.023233354811207734,1.0404177769314784,0.06728061307531354,-0.01870236813618974,0.006153789537446117,-0.12111040589441548,0.0068536093854478525,-0.0034484208048959934,0.0005069693956733393,-0.0318974433742648,0.03567275213722571,-0.011470231185360166,0.011015473177323973,-0.44283789203387813,0.03512927783206028,0.0007123314701225746,0.00924151357051219,0.1937968387459609,0.01603375230314043,42
1123,0.6309920502077411,-3.029155465638097,0.23105140549277398,2.0478339486008363,0.15958651916647695,0.05074375646073738,0.041421561717478336,0.11737472243217022,0.028399849647682884,0.7993386019639119,0.09665524579016575,0.023133136262658623,0.007463017542616507,-0.04639124954274858,0.016440439465339057,-0.0018695085205563708,0.0006393004241308132,0.15984626712408587,0.04028471096705489,-0.10467864405620794,0.017816348138056243,-0.0997525530492441,0.06252209953397403,-0.010705245020923305,0.008749783839169896,0.0812274758130476,0.020083521074915987,43
1488,0.6404711484279718,-3.8489340863613877,0.19346851393467152,2.603135772324263,0.12888569125241595,0.16914895170991928,0.03204145535983357,-0.06510294229096117,0.0323467269826067,0.6909584186152014,0.08419309875239915,-0.037418090839308644,0.00728995488636021,-0.13271825832307524,0.011415152003668001,-0.001656670274063416,0.000565664572110861,-0.0012193645287351257,0.03260731714028092,0.07232365058905249,0.014913214039681514,-0.40183659411252637,0.03956304982660596,-0.0009058565574408548,0.014148281120211745,0.10075864030575458,0.017230559902930223,44
1295,0.7627812628523659,-3.4874274275817467,0.17249572093311713,2.3078312980367146,0.11746696790892636,0.15576028820171106,0.02328857672669504,0.0799205778290004,0.027899642358137987,0.848606900369708,0.07222617159972382,0.012678760277692219,0.0061307751358336505,-0.1568266330530992,0.013572450083310192,-0.002894041666456183,0.0004963112653249527,0.028953811539601783,0.031036709097349117,0.04100422547711701,0.011027826993692725,-0.40412104909970054,0.05508647215343649,0.010936296396154205,0.00993463330501171,0.13680616707858095,0.016470262850842705,45
1196,0.6716874477854171,-3.204264052292075,0.25894856113654213,2.271991891579675,0.16242135567361804,-0.09701482740316361,0.05717021861054752,-0.028366278112402263,0.033342640329207966,1.4967131953538622,0.10124122544632301,-0.011952831415353688,0.006577760437241393,-0.08694093219874903,0.017357158895994044,-0.001476639798685687,0.0005855437128036949,0.063035916534865,0.040293469615628665,-0.050756960597041566,0.016015897255788693,-0.11333670202299839,0.08140299606346435,-0.06909576844557584,0.03048570550818669,0.1074019653951147,0.017593508862545255,46
1343,0.65426323480072,-3.5159161526780514,0.19390209064678654,2.2797305375404884,0.12880309626184924,0.07163076382811405,0.021886593658938105,0.07789113086338684,0.026107594357985486,1.116049494265225,0.09106932998444489,0.01864879120432044,0.007019896143134923,-0.07648092916588818,0.015815818480963136,-0.0026659622323366933,0.0006735412152029233,0.02298226362391595,0.0386009517438707,0.07769293124131986,0.009776219149323166,-0.2802898819252759,0.042042920019235756,-0.019157536191151573,0.012891597874191578,0.12046839434486266,0.01830745778911771,47
1223,0.6523087922889709,-3.3603881775618234,0.1954677476614726,2.4746614912731575,0.15178665703396724,0.04891987170755494,0.029322327967794427,0.12699987145591768,0.03027458746525474,0.6735217199246198,0.09810071660430958,-0.012756258886384764,0.007064335318154968,-0.1088834996004437,0.018431092679074893,-0.002371039201127325,0.0006339488325512748,0.08971388334124453,0.03898404110370771,3.255949340402048e-06,0.009604525477065771,-0.5182818015071876,0.07368971210729779,0.00889536070851034,0.012877770802319477,0.19650375040983087,0.017745910788135717,48
1318,0.6822434187513569,-3.5724220283814656,0.1793076919838981,1.6303760399416287,0.13087570555553146,0.07161608469190164,0.031149903851893063,-0.073861476151736,0.02488943442639373,1.504293641250351,0.07363099152794235,0.05083219425468253,0.006284455645035641,-0.11686487473384649,0.011149915873799923,0.0030223100800821886,0.0005504517205393617,0.2874796420357718,0.03652132002914767,0.037092510117137815,0.012255116886848598,-0.18048714136489377,0.04896582939981587,0.00046802173214697054,0.015526480759824947,0.04913475340759804,0.016576586454540278,49
1645,0.5978047717584414,-2.0552160892219438,0.14891917948265915,1.1459978971993725,0.104704364203917,0.054504155788386265,0.021827264394962093,0.07235105606614002,0.020815112667855688,0.7639279914499307,0.06515096290833135,-0.01438323082844674,0.005601302219319395,-0.11794219633607546,0.00890881767967761,0.002094918988298094,0.0004564044629277587,0.03245729519211824,0.027837123049394053,0.013067290781100811,0.00808359901283055,-0.27017662974603884,0.024163182441035623,0.0077627499646544355,0.0067942596898441475,0.06803667645080705,0.016758605829632525,50
1303,0.6988418574713353,-3.869663640293844,0.1696226517591783,2.7527479131833243,0.11702434153147197,0.15747621807479906,0.02213611104219112,0.06416077626843074,0.03281558915266906,0.6549293522425375,0.07245701838045228,-0.04050798725041075,0.0075321989914772305,-0.09771841269890347,0.01015190844839259,-0.0016519794244549497,0.000508836647344224,-0.038571997674098156,0.03133059034313571,0.05304081846418153,0.00979779113586962,-0.3919844592993757,0.03426765783642844,-0.042533259620121444,0.0092215090385382,0.08738153602601491,0.017704971586180812,51
1250,0.7496788027962371,-3.1078587149515067,0.16165707021235923,2.2975178403299874,0.12167126929364308,0.1517651946248415,0.026812982346857455,0.12570424215978887,0.02281214894082397,0.12612990784089528,0.07693866742562308,-0.00766906327508725,0.006305312846913346,-0.16566832112398197,0.016840658001738156,0.0004538505423718153,0.0005410685501014989,0.2313051926392747,0.030318090417229323,0.02485422023440373,0.01138161462191658,-0.3103169918125508,0.051127772619469936,-0.06920933854597665,0.013062250716221205,0.21080521290417537,0.015020275500834178,52
962,0.7214526530376371,-2.286826821104455,0.2736083199058837,0.8298050671006043,0.186896344651288,0.3115037125740078,0.0536271174358462,0.051700840399558134,0.0325273875435337,1.1136495029391416,0.08772889094380973,-0.04743230835214644,0.008712364804610575,-0.21038714848951795,0.022153029924758663,0.000769661413175882,0.0005804107996051265,0.34612038701284414,0.04516149400944588,-0.04500078786042272,0.019691840981396844,-0.4369686402532474,0.05431223007069339,0.028332639217573546,0.01509958877196018,0.1708221923921896,0.01988874906740504,53
1561,0.7457441553748749,-3.345014383520164,0.12615381749445642,2.0890736944397483,0.08620843670565168,0.2581607116575718,0.020891894827866683,0.056710262567313915,0.021903398505487864,0.6419489402283362,0.06734906092467283,-0.01977780126944096,0.006058300609688311,-0.11121491637454314,0.00740089816977337,-0.0013335728843536726,0.0004169179480602394,0.06268308717724574,0.026509829851125617,-0.020572626574990698,0.009630951067231318,-0.37801050882830073,0.030022403591426612,0.01585749538899919,0.007335606182465775,0.07800231354929117,0.01531701456503298,54
1282,0.7354564217486477,-2.532027717300966,0.15367039271326252,1.7819792072890395,0.10782247609389702,0.11530724112965773,0.02814073526571573,0.18263202858204014,0.02400483908443356,0.6583694162769613,0.06977500302345913,-0.029372775788473558,0.005376742139458986,-0.05873148304932726,0.01098428554316646,-0.0007029316686316782,0.0005204866839373009,0.03697933502529659,0.029543729789246177,0.05250115218040586,0.012298774772804942,0.0031519641334697424,0.0425427505574902,0.007586971723595995,0.011674967881239168,0.15387852623287665,0.016528409735568503,55
1053,0.7540408339866278,-3.555498362237572,0.1447612877617733,1.7171479277553048,0.09918337245203623,0.21629445818631193,0.02941917911156646,-0.08013591801168561,0.02276906142251428,1.4071602991313577,0.07521471977641048,0.027143714044455102,0.005950094121585699,-0.06562429398809354,0.010607092647842598,-0.0005130990965459796,0.0004552578534763436,0.1472299169380144,0.03153536016024338,-0.04510259933570548,0.014788236254877232,-0.1288286707695331,0.030678054368718868,-0.011773115052962385,0.009449225570348751,0.1748943012970381,0.017308715700184604,56
1156,0.7405678132096971,-3.7372614379629723,0.1945915366441438,2.446138120034086,0.12505703649444805,0.11170761005701126,0.03656435074484331,0.3354191624575237,0.028732384105478032,0.6923900009954475,0.08373320294666861,0.04502787000181763,0.006316134402392236,-0.06224871186984219,0.014055010138623121,-0.0009878761298705123,0.0005160413068751273,0.0807821392899215,0.032530771995567226,-0.03338466597423793,0.01409296719601307,-0.1518574241334916,0.04275604708446609,-0.050804392474381094,0.013433725573551587,0.08635091540801801,0.017081640905533414,57
1398,0.6597222280366963,-3.5178071471743393,0.16716853611587956,2.26762465225995,0.1141805716122279,0.17769821068390917,0.023447799020013073,0.14094863356679246,0.026886547942302982,0.5892980804075989,0.07717727324095952,-0.010084524113328244,0.006935923840995566,-0.023385775433184007,0.01104896438457388,-0.0011297706769680478,0.0004929609661108557,-0.09916341910466979,0.035980447567778906,0.03887868984367063,0.009458244080121908,-0.08940250456759119,0.03628706318771718,-0.0030866217453061617,0.007356634429539774,0.12494013173648091,0.01740773580551373,58
1358,0.6481162507021666,-3.8695583534706444,0.15548463588818193,2.4276029548825715,0.11812423685914833,0.11937861783813622,0.023694566924689343,-0.1281132269041666,0.025595648714395944,1.1776070239607532,0.0804023409423675,-0.02697261563537879,0.006931836784269227,-0.06198057453775308,0.009622036447670526,-0.000755237710383721,0.0005915615323227032,0.23286753337397464,0.03293136076034296,-0.026622423002407837,0.011068422659027112,-0.09398612151641042,0.0484603250780311,0.005376639478509091,0.009692128336081497,0.04779021055126382,0.01647188224370945,59
1302,0.6913039838670818,-3.5846186017179673,0.18985028039849852,2.183474737917259,0.12115996342711717,0.25084628117172353,0.04988377272614989,0.1005275805991999,0.027102480738766234,0.620572853359192,0.09750330958290165,0.0076157475651526755,0.007034500087423583,-0.06605401813591506,0.011144221298005512,-0.002492210854267849,0.000523160853856633,-0.1969075372267632,0.03242421125826391,0.0761542362823843,0.015045781656305808,-0.44198218340019585,0.04438457727280888,0.06913836837051078,0.010983632272756233,0.23105844619946325,0.0172019309939975,60
1343,0.5903960306308138,-3.3707972959247097,0.19781696312060926,1.6355112853582483,0.13495345956302665,0.17365727221349211,0.026233870108871564,-0.11941635673096097,0.02656694706712725,1.2151126657219569,0.07901055053569375,0.016481021828007016,0.006950999181193897,-0.08816163249239044,0.016365661427132507,0.0019108179001322023,0.0005103510822865994,-0.03611693167034456,0.03597386442433289,-0.05194012252828302,0.01483163093353635,-0.3626345853185141,0.06605034649875881,-0.01655184060392559,0.011183110276102404,0.1445833548249138,0.017702439983387486,61
1586,0.6766033437922937,-3.4373720038610256,0.16349504039279952,2.388052337267916,0.12155852642924442,0.18280069015579942,0.02038924256948067,0.18478179480632986,0.025481427801333674,0.4241631622890785,0.06933850644442567,-0.019922639644708372,0.005766306146604684,-0.06371848865817135,0.006826342434610648,-0.0032848610194223843,0.0005028342367897081,-0.052893876290435286,0.027694258073894328,-0.009755170076841783,0.010272123985719599,-0.2763682125540876,0.02393622431172441,0.01659044839108371,0.004868277907221437,0.0038850618932670593,0.015248354862401156,62
1344,0.6021197840481458,-2.617020497291928,0.17582163555742755,1.2741795951890558,0.14071529738898886,0.22076345167656272,0.02772263029447148,0.0793538927029966,0.024481769851911445,0.8454415427554398,0.07395527000332548,-0.011647429145807485,0.00687211751629226,-0.1322327356190373,0.011969165642922679,-0.00013628791430274475,0.0005822811527352323,0.3303345187303675,0.039767036226948646,-0.019001886455183296,0.01227817238878657,-0.2770966582598625,0.05342719279811892,-0.010174530988972565,0.01031583770550952,0.01508514548373531,0.01809023431733306,63
1500,0.5388650684897054,-3.0507738357233736,0.15444780538544292,1.7398332055189447,0.10838960257083345,0.18374251473516728,0.020865851919326883,0.04685376048620925,0.023427075924562342,0.9538644892344527,0.07252889139279244,-0.013385013266316283,0.006675468241106821,-0.051458204565397486,0.013502254778176664,-0.0012072276223319318,0.0005184450341748049,0.217061787272941,0.03690240979348307,-0.001435343608885406,0.010976978693178542,-0.010271142227407812,0.04585920022455096,-0.0046164809570369315,0.00991331264606377,0.05974697324438381,0.019666424790098162,64
1327,0.6657300469102624,-3.4143860659127125,0.18882533495619339,2.0284794303453375,0.14203173695130383,0.10608826271683706,0.025530744446461924,0.07009980267970306,0.02719932594104634,0.9715250440606207,0.07740097822176187,0.0018068118987368958,0.006513170765558761,-0.04469593317995042,0.01950923301287846,0.00040715191825544777,0.000532710272748416,0.3972768164474041,0.034552013510156326,-0.002985943882299522,0.010745181029412427,0.022118206795641922,0.060938069744677435,0.02853559061335685,0.00975853364355012,0.12297867991548168,0.018169860852555477,65
1175,0.6518128024734134,-2.835149303712968,0.19411729840239642,1.5223640024419403,0.12953370045783227,0.037278649440730616,0.03532410948751291,0.017385920714656854,0.028593116925426425,1.4831311293886926,0.09663340108121297,-0.025258509083914644,0.007961544319047772,-0.049079789614955086,0.010706988379010659,0.0018354325192922016,0.0005398117950312464,0.17115554614072226,0.040964555100661965,0.05231726531134294,0.018785938162469623,-0.05990372664386784,0.03637456006136947,-0.013503154400942293,0.007151049747323745,-0.01867564044212279,0.01887180631199764,66
