n_obs,r2,coef__const,se__const,coef__log_HCI,se__log_HCI,coef__log_GFCF,se__log_GFCF,coef__Political stability — estimate,se__Political stability — estimate,coef__Rule of law index,se__Rule of law index,coef__log_Production_Value,se__log_Production_Value,coef__Forestry rents (% of GDP),se__Forestry rents (% of GDP),coef__Trade (% of GDP),se__Trade (% of GDP),coef__log_HCI_x_log_Production,se__log_HCI_x_log_Production,coef__log_GFCF_x_log_Production,se__log_GFCF_x_log_Production,coef__log_HCI_x_forestry_rents,se__log_HCI_x_forestry_rents,coef__log_GFCF_x_forestry_rents,se__log_GFCF_x_forestry_rents,b
1216,0.7299377462788318,-3.3611499698610054,0.18014820761880862,2.49336159133651,0.1276362135186542,0.028510960433315732,0.034736014956037384,0.048840531015657565,0.024292441915937442,0.7281672706514015,0.0890408534343781,-0.06349274147780032,0.006674777003282032,-0.04259879391243818,0.010129738839698421,0.0020812111852996362,0.0005724349071438288,0.27828141178626786,0.03404622620760254,0.023610058922069427,0.014085023672390874,-0.08030593754439255,0.031369628063296184,-0.005377008168724346,0.00678173111767449,104
1285,0.5607593713498615,-2.0199652420005054,0.22129838689513953,1.4849637694385636,0.1336666247841325,0.042559816902126395,0.04236114751295998,0.1139395178966644,0.03223410788353959,0.7904104841378213,0.10564791186227525,-0.026466346883522087,0.007594754585744778,-0.15389361940614876,0.013406472439607298,-0.002251809145538352,0.000539220892522624,-0.1484186345118592,0.03580394791815825,-0.012470939820340303,0.010431986503798604,-0.40539136158941963,0.055240245122876876,-0.0067905380435929474,0.010368267244531697,105
1382,0.6575118848916766,-3.2277059001673303,0.2404971359003086,1.7277004807847627,0.16357340191877937,0.054486258730265,0.03241572086147531,0.16853908698860526,0.030050270479894912,0.9915426189670822,0.09518008665255398,0.03155204082645876,0.005777060358828678,-0.015880449715878386,0.015918033494000294,0.004385346281431087,0.0004142729385577205,0.11173539875118062,0.031439093696407246,-0.007708335199198475,0.0119438144436582,-0.01663145075885617,0.06788308429835174,-0.009079541891829218,0.009687268136673824,106
1357,0.6648815171186377,-3.108634608260303,0.1578440505195514,2.140950713049463,0.11492595551011638,0.07841762812234634,0.025653266582892926,0.1779274575475631,0.035340112772612384,0.39955184143214806,0.0928045712080183,-0.007999597475053246,0.007581008076675512,-0.06136288701282773,0.00762494250764774,-0.0004929118445141876,0.0005716532245729863,0.05067383531356642,0.032153030080239835,0.07395122651181261,0.009854963880275545,-0.35102757491561265,0.0335905976616884,0.022426690989537403,0.004462850352185054,107
1173,0.7365028707020802,-3.0654947981562457,0.16730833070899137,1.815553654758225,0.11013944273644445,0.17511469791163406,0.026506616291750888,0.20106960996168866,0.028202789889339244,0.977976633491995,0.07081940097562839,-0.022228755626900663,0.006149005101088761,-0.024142788052743405,0.011396187028766528,-0.0005394763318733189,0.00047988099451663904,0.2661312267812427,0.030406289539079583,0.04123315780831487,0.01058942919984707,0.021089843040517933,0.031049570315743083,-0.018436878929417252,0.00992208296363865,108
1057,0.5967580800779694,-0.9357931018678891,0.19727719767809992,0.6238108339275719,0.13420207466536976,0.06891922138464446,0.036011450429730904,0.3503489594266425,0.03278496811764735,0.42921020965297785,0.08977072084222373,-0.0032065122603497677,0.006964438216021962,-0.1660882587736095,0.018880398402418803,0.001937134473976694,0.0005859752843405294,0.022610702681268195,0.030702322054926918,-0.03455907354283589,0.015855700557035016,-0.06148052890343728,0.07823820496101488,-0.023050532396499186,0.027140175765337168,109
1266,0.7416606975064673,-3.1919067744747562,0.1600610604205772,2.4330545695625068,0.1191962580040229,0.0515608632170339,0.02702902999607565,-0.015821256570815248,0.02521223202291021,1.31905475576216,0.07187131407905205,-0.06652976158157094,0.00674107609536109,-0.11977956052316517,0.009239819936225923,-0.003773965821291846,0.0005198883207249911,-0.06640281964052477,0.03190805884004018,-0.013428833927875122,0.011301359211823396,-0.39486367759894847,0.03396231151949873,0.012618304435295198,0.008371380912428924,110
1148,0.5963089933964412,-3.279189691748869,0.1956100873420327,2.2163494591737556,0.13977296769486872,-0.12506953300474688,0.0334714255345875,0.06640246318091916,0.028412107888304554,1.1260857601473022,0.07888557786360224,0.020164926799305077,0.007651068365236275,0.03450569477196341,0.020045778291022314,0.0007509682722970264,0.0006095855124725443,-0.04811256260639652,0.03345942200706006,-0.07911463774805497,0.01364618505404735,0.21259358584677307,0.06766670704167566,-0.07871668472659984,0.022176835356169673,111
1378,0.6205886767213123,-3.738545599057697,0.17432310399555906,2.231062579939834,0.12241534793462099,0.16321682370228105,0.03105810416797877,-0.08454561486083567,0.026765528874382518,1.0158875738087576,0.09086430828649722,-0.02211695767524139,0.005908562290856764,-0.06967270685087014,0.009716646933366475,-0.0007690670833904901,0.0006378788205885076,0.11195512697493275,0.033389531838645826,6.248030406248543e-05,0.012057192616890465,-0.34559732206079496,0.04331570612102412,0.02558992969705824,0.00656107999104115,112
1508,0.6878949246042345,-2.883987708235825,0.1867439524560201,2.1014792774306197,0.12592745002966987,0.08408693041855131,0.030539526652735516,-0.005436116979796762,0.030199900253226584,1.091217611571349,0.07600552747970529,-0.05677001965759069,0.007420848409206276,-0.14459341536988002,0.009959880661512691,-0.0029285462926602356,0.0005635205066511719,-0.2461355427597057,0.03573583370238495,0.06003768356751017,0.014228131666027386,-0.4277661578482807,0.036481834914713185,0.0008254945138666259,0.01283947965023496,113
1589,0.7078593987485289,-3.28822755792628,0.17709205968719147,2.2163421576993434,0.11673244172705291,0.16145400258942208,0.033767448005006605,0.07422372364005966,0.025183900837976208,0.885267409129251,0.0799504986294955,-0.039393734607992864,0.006656122170491643,-0.15846334126591674,0.013393816804658535,-0.0019385107077821916,0.00047582019178641006,0.0614872463923565,0.028858751733197196,-0.011968040611069443,0.011577479909863696,-0.4151599390047861,0.042082731084068944,0.006383669855372959,0.01135507139217522,114
1129,0.6175924614156248,-4.011640713174766,0.18318500469795385,2.4152378874886136,0.12821894197617403,0.24632797485055372,0.040901578241336826,0.042436035833946575,0.03382411839389637,0.48760128483442955,0.11435956084361017,0.015309371717854178,0.006769515185399723,-0.06978435024240351,0.014880677047291695,0.0003902894155110464,0.0005516095002475791,-0.036734760163310794,0.03453139322619903,0.060367034957791,0.011521002897448056,-0.3309197029817275,0.052856202244576156,-0.001593733974727716,0.010643066477900788,115
1245,0.6077155940546386,-3.676963891244306,0.18348436625836992,2.1198595269714877,0.12213721701547968,0.2201826069762252,0.033176141510892376,0.021985268538033592,0.02797363798072002,0.7849394338244065,0.07811184714701173,-0.01344920413470669,0.006062038381949266,-0.043721642983497164,0.008792727107321673,0.00015877261498720846,0.0005080879156980899,0.05557811107001413,0.037442490339426863,0.014216585414522975,0.017065506448273277,-0.12706691402749157,0.030099411288623583,-0.002143258541071979,0.0075373034058405725,116
1191,0.6054043111879593,-3.5107886603814458,0.2078427864771783,2.5943071469773535,0.14877867638757358,0.20534748129041253,0.02953909787621019,0.32785727095627354,0.03231532369645696,-0.042674867833969024,0.10162568301344428,-0.007002568857148109,0.006624140613144457,-0.08537143515117883,0.015337247800634066,-0.0003437813187305173,0.0006700142668045762,0.23105689001881635,0.03421531319098012,0.026095451441797146,0.010340608960882378,-0.25207514267663467,0.05434522099812242,-0.013643972934710757,0.009063714058690947,117
1328,0.654366611117448,-4.1127796723109595,0.24248356898417883,2.95019280022261,0.17251168350357668,0.10478827538365657,0.025349081030367617,0.043109537913830855,0.03127830885526538,0.8815473339138675,0.09398291584164227,-0.039954015473997795,0.007014091132536893,-0.1266191548509762,0.01746305700254074,-0.0029392563038800265,0.0005403958461437592,-0.20996393813660313,0.04244106857964038,0.0027453855535924804,0.011515699622267239,-0.4833894210004652,0.05239210555095056,0.020655954155859503,0.012417812856840285,118
1271,0.5527799689057019,-3.0101989440820147,0.2692717577956934,2.691339740424962,0.16767942903683986,0.014113488556971268,0.06197657742613962,0.07672953471234951,0.029783906134369875,0.3969791278143058,0.10349091230113909,-0.01039079642178535,0.008570377420654004,-0.16412249360471035,0.018376602450484034,-0.0053559730278310985,0.0007168015965531262,0.07792264046547401,0.04402762810505183,0.12104970661307952,0.024070789497861705,-0.7350926978593895,0.10504432577803645,0.1330408725286326,0.030803770762014206,119
1264,0.48622169934615467,-3.4275253134457135,0.24888458998086843,2.3537605674355406,0.16295564119780395,0.014149324739026126,0.041042093703420726,-0.030009639497365702,0.03254347696096424,0.5416410256527414,0.08872917506893263,0.01684432143943608,0.008087461296707807,-0.10281984612149662,0.01177520665706495,0.0008189381038101219,0.0009029904202382669,0.06053417093931482,0.04146560608925015,0.10023608458191571,0.015945537430098897,-0.3265660443847776,0.039070745635313264,0.06333830415441151,0.010766684655534976,120
1395,0.7057077815296338,-4.1360663764315735,0.18712605646896643,1.9574103517658221,0.1424998113057059,0.24307432181529537,0.026535039899958434,0.025896334956157493,0.027690085842342473,1.424056056205367,0.08504438126352915,0.034491470957078246,0.005847609766950127,-0.09822276790255259,0.009946147024291236,0.0007768777214749243,0.00045070013869551536,-0.06335985130443689,0.04044513596480842,0.09513052704230732,0.009891086399044584,-0.28911509977593486,0.040626401037603406,-0.009886048123107866,0.0069271288282565895,121
1406,0.4703429338965429,-3.2184515142889634,0.17916747888046866,1.6893297188739227,0.1286493996338836,0.0971655726002798,0.03560605259799499,0.030879278829555736,0.027152563247991684,0.9921114400794661,0.09709660152553606,-0.0027511001663516697,0.006942641501871319,-0.014719439838373954,0.00891783232221134,0.0018572365613979934,0.000551510626535526,0.10452059812418213,0.044912437572148675,-0.031572996717609804,0.015527486595789753,-0.06894321630385619,0.041608447537596224,-0.028659592978414083,0.013303407987081697,122
1448,0.6459521788734406,-2.4758998972850477,0.18800329644178168,1.821925766220069,0.13115025389871368,-0.055195370712489915,0.02847022525054967,0.12354326909174627,0.024520054692378737,0.637265766103825,0.07448063631179842,-0.0016396917492316095,0.00560650936755552,-0.1299710986210098,0.010933538379021255,0.0006815504133306007,0.0005198302955486453,-0.013470155691982344,0.0349029207136762,0.0820288388393623,0.009552650428747785,-0.360404816473877,0.042097174327495254,-0.009775075571380187,0.007281901978550361,123
1285,0.6491286406947615,-3.0766462322849653,0.2011484269721871,2.43585742541917,0.13992113754033342,0.32144367595046863,0.031173089241435758,0.06985213549347576,0.027827830946106583,0.43300986554878285,0.08920508122178553,-0.121677915761237,0.007392690390018477,-0.15305441812771117,0.02224812908297856,-0.0052721835577950165,0.0005303027134246126,-0.15399789460930022,0.037938154277440045,0.043273712314238044,0.011214067262444454,-0.36075307210852153,0.05492498322067023,0.009614464406078426,0.012919967039351606,124
1262,0.7012603700419164,-3.693061138101173,0.170059898773247,2.4290028593769617,0.11926479289634738,0.07425565137632703,0.033006552268563784,0.04939669628199503,0.025165415357796206,0.7426405902369332,0.07647478633833242,0.014725443697832534,0.006314084773863753,-0.1331371153431447,0.012745752234607138,0.0005533111592850174,0.0005106196085545854,-0.039100070042377255,0.03767626908961882,0.031243656288345037,0.011144212198668025,-0.34519852229558434,0.038690901827286135,-0.05793796596359561,0.0181392382718191,125
1189,0.8030967798374025,-3.158802892115454,0.15814071990053893,2.0776144874917226,0.11771000818379419,0.0967978825023662,0.025163492047111817,0.05601694336817767,0.021707072096990784,1.4257927063805784,0.07631679090014505,-0.03170694126088548,0.006787799349277651,-0.14390381705544528,0.011949450143423131,-0.002031557522070495,0.0004903396655925713,0.014142763905052399,0.03545931535027022,0.01671002400954018,0.010755392495980882,-0.44095164672003695,0.05710420743719515,-0.00585829487071095,0.011935850080361628,126
1308,0.6389551935421999,-2.367263910990461,0.1732334319036118,0.9253026221359462,0.13274213726484194,0.06716077814874388,0.03507949377774808,0.20219208637689073,0.028999474299207025,1.1171764406413405,0.09887431247301048,0.040255476762753685,0.006277710438053248,-0.05116622145815296,0.01122651348621185,0.003852618822696177,0.0005330222640485132,0.0393964295655772,0.029884658621213943,0.054757722460094714,0.011716710684911716,-0.032197883707399746,0.04039308314608604,0.014961341766158556,0.012731591479798087,127
1320,0.745703975915273,-4.303105845084419,0.20842012615185956,3.028883822331554,0.10857697315114725,0.13117197498593217,0.054563540831798936,0.00935932560751239,0.030771989284373386,0.9696662983345977,0.0900678697472682,-0.009511786928912025,0.006876563464565076,-0.08761762163621072,0.01270034130191374,-0.003481579396720938,0.0005479077135576823,0.10211598646455403,0.028646816641496056,0.05552369794068126,0.018326301594013272,-0.30239096229291795,0.03793396650188377,0.00024056928885392737,0.017254001646795608,128
1286,0.7247798236336804,-2.7504079108588857,0.182242057647048,1.8075637973767147,0.12224730518612409,0.10120202369837225,0.03365926503872218,0.041849475764391034,0.02478132885554249,1.1104692508873828,0.07189650466940575,-0.02247965051891595,0.0064435342382063495,-0.15415396299315848,0.014725208869978485,-0.003778000084890565,0.0005838337604132481,0.07172500213974184,0.02990212644289832,-0.04968657225987176,0.013367902619832029,-0.4107374574550578,0.04566070087143959,-0.009887711302185267,0.009392528260157967,129
1189,0.7600963625157591,-4.390162029219767,0.16219177538633445,2.981833418524719,0.13570939772357338,0.20762331775595783,0.023544833076246344,0.07478600440775611,0.028415387820647613,0.822407343096586,0.0859051374417066,-0.05204036366301051,0.00755851729306954,-0.03742528319570462,0.008437962811089193,0.0010664476033930548,0.0004454288550730729,0.3690652961204092,0.031874150140566944,0.010771368322619754,0.010217661059121879,-0.08258008533363612,0.029981535850710405,0.016633892336692484,0.007243554797248435,130
1260,0.7510284005743437,-3.241986111931257,0.17497525859399102,1.8363867785716204,0.13468272484045657,0.1633163107931069,0.022591847744237673,0.04301436093504357,0.02338507158655877,1.007233879993405,0.08377641427429439,0.004363226177232012,0.006627779662711503,-0.17342209259819072,0.01823732059055368,0.0021795253327211946,0.0004555418523044493,0.16051937215876902,0.03784403141485297,0.03234266755207273,0.01171254462622201,-0.5984291400337741,0.06843131387275737,0.05129500301652806,0.008341791887539403,131
1107,0.6039430375315953,-1.4938482631466745,0.1884940976518435,1.2037335870563237,0.10891428894527468,0.014708649245288058,0.040909306068414,0.18808302040931468,0.025525144494127818,0.7919245748355002,0.08148219934890923,-0.03517557937323623,0.005616954610743253,-0.10574639162869084,0.012993709792904934,-0.0017830145082421613,0.0007028235321995409,0.2873079821797995,0.028917435436152526,-0.04935439030421318,0.016404052487085763,-0.06731641624425187,0.047592990929921905,-0.014743720108958816,0.019405420551903273,132
1362,0.7398882084590729,-4.464721786420898,0.15711757684243632,3.299343342557633,0.11228097117390029,0.1345556485508266,0.018026968544629075,-0.0020375837485542836,0.022773967221982102,0.6326489184591039,0.06721440960143343,-0.04870440828400692,0.006628189115977808,-0.08298321615640544,0.011192995059514866,-0.0027019713422079565,0.0005130145861795646,0.023118958805568458,0.03618331444225305,0.007206715351773982,0.008210389925561928,-0.3259832131166112,0.040827666278398116,0.004045668911841901,0.006879429929393518,133
1195,0.7000457846822796,-3.9396779136431084,0.25961363492977063,2.838830125161629,0.1521561556823049,-0.09121959050322373,0.04375717141204335,-0.07707697503139069,0.03112549743662964,1.3412614959226423,0.08529902393407778,-0.022072488602772288,0.008274844206308689,-0.0868550756048163,0.02502976518763806,0.0016197875699649389,0.0005637509406558049,-0.21787680273426546,0.04237578709868433,-0.0016733482901123212,0.017659658603575646,-0.22159303553982337,0.08967102349310377,-0.0024253644517646033,0.012520502799401114,134
1344,0.7314798269162731,-3.792774058499229,0.1433935127605126,2.5501842725048034,0.10355312455435374,0.1577843306873872,0.023458988000820184,0.11958632444303653,0.02527819582627457,0.7303104687349262,0.0783176634207281,0.02399634903392655,0.006414732051224425,-0.03462690077866762,0.008936778889899761,-0.003033451965931553,0.0004725410519145176,0.0990971991147021,0.031252613682170874,0.08678946487888561,0.013205628065322826,-0.11521119150401847,0.029408054772955435,0.015206223013967693,0.006740289690471318,135
1269,0.6249836633645247,-3.7552040233546586,0.18910783984144183,2.747103187851429,0.14212973680079316,0.07679537366274078,0.023685053791547273,-0.06387899382457693,0.02838192904165479,0.8427474031271529,0.08214446065757804,-0.007462286803928082,0.006813013715739052,-0.1423494728438154,0.01791929078903629,-0.002609609935379324,0.0006052922508319832,0.30967050589409684,0.03832811825223849,0.050867887304335536,0.009415265502245003,-0.36287090190151616,0.0750750673336548,0.02688089018987212,0.01363289559090498,136
1262,0.6350811696509276,-4.053415977216998,0.18386125400308873,2.637977928800257,0.13372648690223868,0.09070168493200703,0.02745148104597458,-0.1869286158607123,0.02941690413331582,1.0283829208856643,0.0988015914951252,-0.020874659354077924,0.006230889304497677,-0.10631479158823122,0.016203610563904954,0.0007261874723274082,0.0005596424762897155,0.14670755935236643,0.032203948598666765,-0.014595286134675749,0.010702850887706604,-0.32294721530619136,0.06677115003336297,0.006034710581164733,0.011944195681329846,137
1237,0.6575728594350184,-3.493656007203669,0.1878339240427979,1.9237177600763657,0.1363948155841923,0.22493000083509868,0.03148735431446844,0.14056219217320154,0.031369251672799074,0.9022802044239782,0.08821143476582406,-0.013408849295218031,0.007824577950501111,-0.08209216441707928,0.009701227017185484,0.002376286708709374,0.0005235876268909333,0.22615113999545047,0.04339067802168534,0.04672863654976623,0.013420401053958909,-0.17319510154420628,0.03172475609391402,0.008805137074472967,0.00921333138423525,138
1492,0.7019394104603534,-3.7996489568778817,0.1703107232832451,2.1852589410496064,0.11651330058377331,0.22107206710510538,0.030732070142808716,-0.015258565220289677,0.024776870550341352,1.0933503841089736,0.06932252028671286,-0.021595041390674394,0.006470260223028451,-0.10072731714236799,0.012915013102580176,-0.0009277898454261243,0.0005160860482483044,0.04433949409037288,0.030901326786696656,0.07378292672110653,0.011360374317313432,-0.30518314091953386,0.045424751025121196,-0.014901732478249274,0.005644148802935249,139
1433,0.5944181753847134,-3.040078017907419,0.17827425855501303,1.85609048304927,0.12228834538409353,0.16797003468852,0.03333470069900537,0.10017934546964845,0.026406291271838717,0.9406341191888355,0.08423868198994328,-0.019126355622531996,0.006832774087931955,-0.05941859127239784,0.010075260160896733,-0.003219558255137093,0.0005512163297375997,-0.016171159591460704,0.03109350441056019,-0.015839424431460733,0.012312372591554233,-0.21648656414782014,0.037374370085769215,0.007447332970277271,0.009008260750288476,140
1100,0.6724557254799932,-4.61577549201563,0.25367923529999514,3.2263772470452405,0.17631110377809464,0.06824652220561724,0.04181226885142871,-0.171112729512117,0.028115798779866568,0.7895880864896462,0.09000575314749693,-0.015055879356255677,0.00833394918275617,-0.08526193639580545,0.013989359266106323,7.725452187783816e-05,0.000643415717080348,0.14911269229425486,0.04834545491819925,0.037843264656054774,0.021437492014155624,-0.3148740937119321,0.04518998444334427,0.05231372827992109,0.01082505791779969,141
1288,0.7358629021380623,-5.560373434071243,0.20417096707973897,2.920043675319892,0.1464364353000958,0.3197990498856468,0.028065175625578812,-0.04589970109485535,0.02685217546394997,1.4751348871665213,0.08219209852415425,0.02229697436711075,0.006599880900552719,-0.036910145416414915,0.017355410728638252,0.0003027851280878842,0.0004588270936589366,0.17638838892082384,0.03467437569968025,-0.017185286817201863,0.011570124988953502,-0.14455187470565503,0.06897289507521381,0.010479225973465492,0.013987396344439703,142
1399,0.6813584383008979,-3.1756001029038994,0.15097577032727716,1.6108564593119412,0.11494648097807582,0.24541000006298666,0.0292288929583411,0.09571570879325542,0.025401925130370727,0.8408072305051875,0.09144192406347626,-0.01245903907262059,0.006086415688407513,-0.08341547043621475,0.00890877115794987,0.00185270797278831,0.0004761909816720087,-0.1449919461413794,0.034349420982256844,-0.031207990492131157,0.010123585050054578,-0.309937958876922,0.0461302378454626,-0.019503933690301338,0.013004160286306563,143
1261,0.6202136436159231,-3.7237035591752874,0.20125543663779283,1.8642697510870496,0.1570370916921272,0.15886489978309948,0.029404989954687565,-0.004805730649860469,0.027712897547020186,1.0896165341910604,0.10643552141297935,0.03552058574387799,0.008562865609418142,-0.05526010431967485,0.012677197652093693,0.0011438814652323548,0.0006267043078961912,-0.01874106573786019,0.04555527941671902,-0.03865998469653449,0.015159982808658972,-0.39056081611143745,0.05546336079196066,-0.024949932345060814,0.00903515625455044,144
1226,0.6945078354279057,-3.6866841570282265,0.18590796920980832,2.164936488375218,0.10866535786609482,0.17033225446788328,0.040768439858760594,0.07094558405887261,0.028552843120046818,0.8837201851865578,0.08711836262858638,-0.01872180312541963,0.006036528127547913,-0.06271775014372365,0.016951130190622124,0.002263067107760664,0.0005322791784908496,0.18345060258974827,0.028101472285697444,-0.044617171623767396,0.013329448750077666,-0.26242768692124807,0.06136248071633841,-0.027846212022085946,0.014682647320494036,145
957,0.721621285669585,-2.7715151425649065,0.23764475432787913,1.5853517118442073,0.15764887884217726,0.18955353380102075,0.035380522847713584,0.15307700516209108,0.02971126150063743,1.0642998819277905,0.0959433292134217,-0.0022752649534489525,0.007910807311624735,-0.2896286594039643,0.03942766386323995,-0.0021238669633092443,0.0006691942476072692,-0.2226457852486357,0.04235083428676408,0.017074499904591797,0.00989932677003806,-0.9540715353589165,0.14058356403849726,-0.024527276901573553,0.014737860009501376,146
1149,0.6530233408364199,-3.5651463072118483,0.18726355917812637,2.2528739104826476,0.1373330745905901,0.16422044043142506,0.03045240242578056,-0.0570474086013779,0.030346998749440954,0.6885761182758611,0.10389404260647137,-0.00012216238075284276,0.006655857093921228,-0.08536889595444949,0.012867219223874479,-0.0011314723622574815,0.00074041812687496,0.1182147609722617,0.03880954221187578,-0.02957173931103993,0.011149019258292819,-0.2856952182353997,0.05263886995021769,0.010414980366582543,0.009163277228913944,147
1448,0.6592805535352115,-3.572279636372376,0.19463094182177595,2.0654088328961,0.139374435484921,0.21966566745981664,0.033342004705669614,0.06679020005209144,0.036648066949376785,1.0056265842111498,0.08709983046001185,-0.006855345877426009,0.008483452974373579,-0.029291467604058683,0.009661689999079848,-0.0002586488199612045,0.0004925132901725927,-0.048977297649176514,0.03550100433714951,0.048143061403735275,0.012096160449804709,-0.10087447793129455,0.030882326568529385,0.008855182145986596,0.005335615858875532,148
1334,0.6516737278585465,-3.351286943410024,0.17382807800739722,2.408053285862814,0.12318031094703281,0.09332731263558863,0.038154801943449244,0.005480825951401407,0.026648544117025805,0.6904341751388028,0.09149467603996933,-0.049045208588191294,0.00724184525695223,-0.08539604194484335,0.013338415482760307,0.0002756319609923065,0.0005830439250050491,-0.1330160080648678,0.0337199045544145,-0.01527159935582199,0.012244671638077388,-0.3123933531356882,0.04250418127927712,0.024842086528487933,0.009317237986399154,149
1489,0.7204022437116823,-2.77422052094359,0.12540685314862024,1.6195291724453653,0.09699635760679153,0.14891635301402828,0.021794257731391296,0.08115683294635204,0.02136476055764621,0.4655121288291929,0.06790797224705414,-0.004079635607804569,0.005175915621165035,-0.10716873096154164,0.0061290312250017855,0.0017643654964783384,0.0004417312781535795,0.20541753472820393,0.02537439614361838,-0.03520635819193221,0.007394282899189069,-0.2943522314715653,0.030871285566342305,-0.021614478684418126,0.005734103847807103,150
1628,0.49343760145554594,-3.3316655766237377,0.14541062101367616,1.9300029638114398,0.10753901533950837,0.09317595385360163,0.030668383750046338,0.027904377065426922,0.023961619620972312,0.4240037217698641,0.06709211699835724,0.026511102675314854,0.006452190567137739,-0.013137110280088309,0.00864371235539257,0.0029402095905111205,0.0004477723012682881,0.05943975862808146,0.03080301963506788,0.007783366262027992,0.008686119970372557,-0.07061814799963534,0.036921952118818886,0.014622421068176829,0.007313224895328012,151
1229,0.8446088469624304,-3.8667367191148254,0.16983190940836845,2.074268936731864,0.1247075873720793,0.3665828351280778,0.036587581844068975,0.09744699415987233,0.022931798038277405,1.0659476974650386,0.07443104570341952,0.013380697219466676,0.005231431199422067,-0.11184251590049019,0.008645185440977933,-0.003920506487263394,0.00042926023479037756,0.07907644421060997,0.028092893218567103,-0.048959474247418304,0.01210900204312117,-0.44186298168505256,0.0358570020621163,0.0014997697614772768,0.004948928615451126,152
1269,0.5782014687222132,-3.4256668103099255,0.19557493825916725,2.188751986928373,0.13349631009861437,0.16391284540679624,0.026633548361251022,0.060812751228514046,0.033862454338523224,0.7821729320076503,0.09391397948614004,-0.031100124458583726,0.007411546943665222,-0.16565182322388208,0.01659425335564981,-0.0002337601393453206,0.0005423906648100844,0.17219985689797845,0.032664249264531306,-0.016839218102725442,0.01290181273097175,-0.414205873231703,0.048318393501670796,0.03684875517162228,0.012391859469948939,153
1141,0.7236787150273787,-3.1353869069532947,0.16330280820442356,2.057349372987474,0.11457132739527104,0.23586439213208435,0.020278088921314136,0.1440183064676037,0.031745034229648715,0.05607758727643898,0.08488542462865722,-0.0858880503052122,0.006428783206288733,-0.07917655359559497,0.007298914393442255,0.00292741095921681,0.00042912753654926277,0.06074016418711868,0.03469742551065191,-0.041765381998378634,0.006803575022451973,-0.2643094671845537,0.02217954409205594,0.027427561106317118,0.007272506527886044,154
1509,0.6981624556901351,-4.3081384816031605,0.18154772372131378,2.890927185685724,0.14250955271721735,0.12129748134780959,0.02911046059728219,0.09217369261054127,0.02551903764709388,0.9117548857540358,0.08216975965668417,0.009191506335041833,0.006990677427881498,-0.04939036012262239,0.010866897526257573,-0.001746327011025782,0.0005041114281936382,0.12534942591329412,0.04105901675782873,-0.04672624008595323,0.013847541472072216,-0.24026984510694058,0.03230591411028683,0.033679303032696874,0.007437811345813248,155
1398,0.7233016608438807,-2.949796034518858,0.17262990601457265,1.5970322143992908,0.12551400011088293,0.2830945366796188,0.020724130716902385,0.058562634100139066,0.02619014284663627,0.7668250060695279,0.0674482733613603,-0.015242504893071957,0.005546434341180577,-0.10673902202440276,0.008529770941611189,-0.001765280949855733,0.0005225353457005629,0.06381632064857468,0.02896195212435429,0.03021105901957492,0.009413714585470304,-0.3804242290796441,0.03389080154442882,0.013411784786732597,0.004444117308658141,156
1317,0.5329066752811609,-3.0675979474280464,0.1866310514896906,1.842481430795574,0.12128287035070724,-0.017951657629348697,0.03226120022857009,-0.04058368527023547,0.02761618451200731,0.8833776192825274,0.07460000437703894,0.043649368306963,0.0070747928176917215,-0.046829544025283804,0.01069951869871204,-0.0012882897826769586,0.0005947758946847959,0.25281327309278795,0.03365388655261707,0.015672415780093315,0.011828684573139063,-0.07625570201983421,0.03332321186993522,-0.006829750370605261,0.01086928503116306,157
1340,0.6676136872172838,-4.502618517515389,0.1970384391942844,2.4431043240110504,0.13006636041037536,0.373959298644682,0.034513543644590056,0.10723959029183056,0.027229128741221045,1.2453353439504835,0.07542248884525375,-0.03538848891607399,0.006974869800278045,-0.031537240178343834,0.010773128968862872,-0.0023173129196971277,0.00051799198243234,-0.12739265460051874,0.037187919354107084,0.07922718871617798,0.015716560067398522,-0.1527175813436605,0.0419540312119281,-0.006724869139444305,0.008610423675622267,158
1471,0.60950315077773,-3.4764749881182504,0.22311432684184257,2.434501878217381,0.14813323840643827,-0.026930623317555635,0.041133838231415726,-0.03557546357200809,0.029160213698908487,1.2243567959171173,0.09486696172136953,0.006395895005541599,0.006924528214814748,-0.0958919703374376,0.014994544564150418,-0.0018119384211806454,0.0005501073486291614,-0.10209038092803559,0.040166641494063925,0.01204215388835373,0.01672402703471689,-0.36167084985384157,0.04859775933028963,0.03887505480716763,0.011091467734843976,159
1356,0.6576392708783463,-3.2253277894632957,0.20345817439997346,2.2438104434134423,0.13535847038520457,0.0629638659186963,0.03553530441432169,0.03671432829275803,0.025632045865956337,0.8352054881761275,0.07435441130666154,0.004716728784323075,0.006334138470836815,-0.12946827595869026,0.015510170866645207,-0.0035946995558066514,0.0006055511225426711,0.11298878883963048,0.03167019723793408,-0.009046261917900957,0.012918015491821163,-0.3734951750153934,0.05356804744526807,0.022662580535249055,0.012335968273665598,160
