Total_Production_Value_Per_Capita,Human capital index,Rule of law index,Political stability — estimate,Trade (% of GDP),"Gross fixed capital formation, all, Constant prices, Percent of GDP",Share of investment in GDP,Domestic credit to private sector (% of GDP),Landlocked,Urban population (% of total population),Government revenue,Capital depreciation rate,"Use of IMF credit (DOD, current US$)",Real interest rate (%),"Inflation, consumer prices (annual %)",Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),L1_ECI,Forestry rents (% of GDP),Inflation_roll5,RealRate_roll5,Resource_HHI,HCI_x_ProductionValue,RuleOfLaw_x_ProductionValue,b
0.009819955099441793,0.08846086199247923,0.5123250275692517,0.0832221340246487,0.018822883389168578,0.00014439155619766503,0.0006973335792976404,0.032829112312471855,0.00044471286104307256,0.07888657703612222,0.0008937910616378655,0.004911851633883586,0.008361288380839788,4.5996979562175545e-06,0.0,0.11037351194158154,0.01079339821740079,0.0002783764848051316,0.014774205613938662,0.00013927182474765635,2.7873953282590882e-05,0.009528382632301076,0.009720210338100652,0.004540248799401957,31
0.0008097561465056505,0.10818129689917934,0.04430189791205885,0.001604210026323494,0.013988637415279113,0.0017456368145668747,0.00021292067908476795,0.6405570675529773,0.0006140166625574002,0.00923101120526032,0.10938203306848905,0.007087241743974984,0.0028622182052918644,0.00016002122644439057,0.0022662578109688817,0.008219288282602856,0.011015991927602671,0.0027984973218755237,0.006087706221863725,0.0006544286530868481,0.0009648183391035688,0.026400247112855095,0.0008004418473183814,5.435692472907337e-05,32
0.0010060072233530554,0.07661500834870863,0.27252347714998665,0.004738931874739155,0.026915619418658415,0.00017552944527121715,0.0002177686600985114,0.02123981089832021,4.773594316833344e-05,0.027233109568814466,0.00024221568700063398,0.02905850200435638,0.00013188209024674462,0.00013003215327152053,0.0002448109133793941,0.46975125117016553,0.002923711615760497,0.02859165991838883,0.004318395111725668,0.0005249108405576585,0.0007688328377361054,0.03035968520489348,0.0012413760494133677,0.0009997358719855878,33
0.014783509364703882,0.05171426338620413,0.12169397288514774,0.00047004609951261273,0.004355829010110483,0.0005298055950372246,0.002093451680769042,0.1219945651896721,0.00271547613624598,0.04388987358719932,0.0018248213648817688,0.03738938526812136,0.003676509139631542,0.0008028220250236111,1.692078601360245e-05,0.5400174585648858,0.009542225627851725,0.0035666138997061964,0.002107098217185995,0.010014635147763441,0.00205388539985349,0.009445534462853636,0.006821952849682193,0.008479344311943145,34
0.00514243976560079,0.000578422288717831,0.12191315486025772,0.002474494149588688,0.0022924838004668327,0.009091992275647944,0.0004276365172770752,0.0041511862196220405,0.0003047482685680977,0.02932549647109216,0.000513500198184943,0.021750351434919202,0.0003788419014993115,0.0002801118391779612,0.00013447601887722353,0.7044261771221646,0.0033929378317270626,0.07994038939151467,0.0025672297497867595,0.0002656548631654525,0.00016618683229867892,0.0010191961600156292,0.0030412219973727987,0.00642167004245658,35
0.01455303746111737,0.7099387096042356,0.013750031745293621,0.03956701667537461,0.006386036056455407,0.0010131943569555233,0.030908071260451503,0.01144403461000762,0.00012630750198879174,0.03632473514575354,0.010356152928045368,0.006646025500676285,0.014553625763933762,0.0039992242445985645,0.0010140277217023325,0.03813712884730714,0.020506459528843633,0.002283636814484743,0.018309271415273862,0.0008650141862992443,0.009710038166079826,0.0014387546651948896,0.0011600931856538212,0.007009372614273191,36
0.03699983326847583,0.061832354762854966,0.012937777182981804,0.004282363969887224,0.004800798542347098,0.0022439758242770113,0.00011640284595660342,0.4997559120553884,0.0014316991587638467,0.016726804416108826,0.08082580906022226,0.011823853663835674,0.047482869548052684,0.00012859578625635276,0.0,0.15556965098167969,0.01699411591167307,0.01564577973667869,0.01626977826755343,0.0005348395808030794,3.5421736309307544e-05,0.00385282511897766,0.006263785827240715,0.0034447527536757136,37
0.000371820466578975,0.04718236776123254,0.009271655791030148,0.0384534996012556,0.006111851590435424,0.00015987391810906197,0.0025901350015883383,0.06030175381155601,0.0,0.16066964571090686,0.5105614266115842,0.0038411166200042575,0.01655469581572673,0.00145112414036334,0.00045073143953452727,0.12363688211325817,0.0007414974150366497,0.004459840331447189,0.0036041415304292708,1.8349003915478815e-05,0.004080295916753083,0.0026289625329403545,0.0013243967864913022,0.0015339360898224377,38
0.0026773416667426617,0.010083560543626996,0.055762915359127176,0.0013667934815623636,0.008982919394812152,2.741700179427208e-05,2.1870403887523214e-05,0.004300961269365115,0.0,0.011107796119551209,0.6378665263824776,0.00045717830115746076,0.00016113669189619852,0.00010241434096498221,0.0,0.20738728918661992,0.0001339884108749606,0.05676132589874988,0.000784622931865917,5.986031054916586e-06,6.779758314383532e-05,1.9178203811350357e-05,0.0014993701916363076,0.000421610605277302,39
0.011110510478621886,0.0151269830545954,0.22173080577818213,0.000486191231637816,0.00723953981806178,0.016567288890516,0.001020981337869493,0.028788736775060525,0.000199864459657534,0.045754615109912945,0.0018808774827534804,0.002418094161651744,0.004306600905686632,4.10900306815396e-05,0.0009809096871663426,0.5320027721412054,0.007231160707102685,0.03410158716813647,0.039284317670512214,0.000705675832226561,4.4869634035185865e-05,0.003779465638224251,0.018266950060738394,0.006930111945763617,40
